time,hvac_oveZonSupWes_TZonHeaSet_u
1852500,293.15
1852530,293.15
1852560,293.15
1852590,293.15
1852620,293.15
1852650,293.15
1852680,293.15
1852710,293.15
1852740,293.15
1852770,293.15
1852800,293.15
1852830,293.15
1852860,293.15
1852890,293.15
1852920,293.15
1852950,293.15
1852980,293.15
1853010,293.15
1853040,293.15
1853070,293.15
1853100,293.15
1853130,293.15
1853160,293.15
1853190,293.15
1853220,293.15
1853250,293.15
1853280,293.15
1853310,293.15
1853340,293.15
1853370,293.15
1853400,293.15
1853430,293.15
1853460,293.15
1853490,293.15
1853520,293.15
1853550,293.15
1853580,293.15
1853610,293.15
1853640,293.15
1853670,293.15
1853700,293.15
1853730,293.15
1853760,293.15
1853790,293.15
1853820,293.15
1853850,293.15
1853880,293.15
1853910,293.15
1853940,293.15
1853970,293.15
1854000,293.15
1854030,293.15
1854060,293.15
1854090,293.15
1854120,293.15
1854150,293.15
1854180,293.15
1854210,293.15
1854240,293.15
1854270,293.15
1854300,293.15
1854330,293.15
1854360,293.15
1854390,293.15
1854420,293.15
1854450,293.15
1854480,293.15
1854510,293.15
1854540,293.15
1854570,293.15
1854600,293.15
1854630,293.15
1854660,293.15
1854690,293.15
1854720,293.15
1854750,293.15
1854780,293.15
1854810,293.15
1854840,293.15
1854870,293.15
1854900,293.15
1854930,293.15
1854960,293.15
1854990,293.15
1855020,293.15
1855050,293.15
1855080,293.15
1855110,293.15
1855140,293.15
1855170,293.15
1855200,293.15
1855230,293.15
1855260,293.15
1855290,293.15
1855320,293.15
1855350,293.15
1855380,293.15
1855410,293.15
1855440,293.15
1855470,293.15
1855500,293.15
1855530,293.15
1855560,293.15
1855590,293.15
1855620,293.15
1855650,293.15
1855680,293.15
1855710,293.15
1855740,293.15
1855770,293.15
1855800,293.15
1855830,293.15
1855860,293.15
1855890,293.15
1855920,293.15
1855950,293.15
1855980,293.15
1856010,293.15
1856040,293.15
1856070,293.15
1856100,293.15
1856130,293.15
1856160,293.15
1856190,293.15
1856220,293.15
1856250,293.15
1856280,293.15
1856310,293.15
1856340,293.15
1856370,293.15
1856400,293.15
1856430,293.15
1856460,293.15
1856490,293.15
1856520,293.15
1856550,293.15
1856580,293.15
1856610,293.15
1856640,293.15
1856670,293.15
1856700,293.15
1856730,293.15
1856760,293.15
1856790,293.15
1856820,293.15
1856850,293.15
1856880,293.15
1856910,293.15
1856940,293.15
1856970,293.15
1857000,293.15
1857030,293.15
1857060,293.15
1857090,293.15
1857120,293.15
1857150,293.15
1857180,293.15
1857210,293.15
1857240,293.15
1857270,293.15
1857300,293.15
1857330,293.15
1857360,293.15
1857390,293.15
1857420,293.15
1857450,293.15
1857480,293.15
1857510,293.15
1857540,293.15
1857570,293.15
1857600,293.15
1857630,293.15
1857660,293.15
1857690,293.15
1857720,293.15
1857750,293.15
1857780,293.15
1857810,293.15
1857840,293.15
1857870,293.15
1857900,293.15
1857930,293.15
1857960,293.15
1857990,293.15
1858020,293.15
1858050,293.15
1858080,293.15
1858110,293.15
1858140,293.15
1858170,293.15
1858200,293.15
1858230,293.15
1858260,293.15
1858290,293.15
1858320,293.15
1858350,293.15
1858380,293.15
1858410,293.15
1858440,293.15
1858470,293.15
1858500,293.15
1858530,293.15
1858560,293.15
1858590,293.15
1858620,293.15
1858650,293.15
1858680,293.15
1858710,293.15
1858740,293.15
1858770,293.15
1858800,293.15
1858830,293.15
1858860,293.15
1858890,293.15
1858920,293.15
1858950,293.15
1858980,293.15
1859010,293.15
1859040,293.15
1859070,293.15
1859100,293.15
1859130,293.15
1859160,293.15
1859190,293.15
1859220,293.15
1859250,293.15
1859280,293.15
1859310,293.15
1859340,293.15
1859370,293.15
1859400,293.15
1859430,293.15
1859460,293.15
1859490,293.15
1859520,293.15
1859550,293.15
1859580,293.15
1859610,293.15
1859640,293.15
1859670,293.15
1859700,293.15
1859730,293.15
1859760,293.15
1859790,293.15
1859820,293.15
1859850,293.15
1859880,293.15
1859910,293.15
1859940,293.15
1859970,293.15
1860000,293.15
1860030,293.15
1860060,293.15
1860090,293.15
1860120,293.15
1860150,293.15
1860180,293.15
1860210,293.15
1860240,293.15
1860270,293.15
1860300,293.15
1860330,293.15
1860360,293.15
1860390,293.15
1860420,293.15
1860450,293.15
1860480,293.15
1860510,293.15
1860540,293.15
1860570,293.15
1860600,293.15
1860630,293.15
1860660,293.15
1860690,293.15
1860720,293.15
1860750,293.15
1860780,293.15
1860810,293.15
1860840,293.15
1860870,293.15
1860900,293.15
1860930,293.15
1860960,293.15
1860990,293.15
1861020,293.15
1861050,293.15
1861080,293.15
1861110,293.15
1861140,293.15
1861170,293.15
1861200,293.15
1861230,293.15
1861260,293.15
1861290,293.15
1861320,293.15
1861350,293.15
1861380,293.15
1861410,293.15
1861440,293.15
1861470,293.15
1861500,293.15
1861530,293.15
1861560,293.15
1861590,293.15
1861620,293.15
1861650,293.15
1861680,293.15
1861710,293.15
1861740,293.15
1861770,293.15
1861800,293.15
1861830,293.15
1861860,293.15
1861890,293.15
1861920,293.15
1861950,293.15
1861980,293.15
1862010,293.15
1862040,293.15
1862070,293.15
1862100,293.15
1862130,293.15
1862160,293.15
1862190,293.15
1862220,293.15
1862250,293.15
1862280,293.15
1862310,293.15
1862340,293.15
1862370,293.15
1862400,293.15
1862430,293.15
1862460,293.15
1862490,293.15
1862520,293.15
1862550,293.15
1862580,293.15
1862610,293.15
1862640,293.15
1862670,293.15
1862700,293.15
1862730,293.15
1862760,293.15
1862790,293.15
1862820,293.15
1862850,293.15
1862880,293.15
1862910,293.15
1862940,293.15
1862970,293.15
1863000,293.15
1863030,293.15
1863060,293.15
1863090,293.15
1863120,293.15
1863150,293.15
1863180,293.15
1863210,293.15
1863240,293.15
1863270,293.15
1863300,293.15
1863330,293.15
1863360,293.15
1863390,293.15
1863420,293.15
1863450,293.15
1863480,293.15
1863510,293.15
1863540,293.15
1863570,293.15
1863600,293.15
1863630,293.15
1863660,293.15
1863690,293.15
1863720,293.15
1863750,293.15
1863780,293.15
1863810,293.15
1863840,293.15
1863870,293.15
1863900,293.15
1863930,293.15
1863960,293.15
1863990,293.15
1864020,293.15
1864050,293.15
1864080,293.15
1864110,293.15
1864140,293.15
1864170,293.15
1864200,293.15
1864230,293.15
1864260,293.15
1864290,293.15
1864320,293.15
1864350,293.15
1864380,293.15
1864410,293.15
1864440,293.15
1864470,293.15
1864500,293.15
1864530,293.15
1864560,293.15
1864590,293.15
1864620,293.15
1864650,293.15
1864680,293.15
1864710,293.15
1864740,293.15
1864770,293.15
1864800,293.15
1864830,293.15
1864860,293.15
1864890,293.15
1864920,293.15
1864950,293.15
1864980,293.15
1865010,293.15
1865040,293.15
1865070,293.15
1865100,293.15
1865130,293.15
1865160,293.15
1865190,293.15
1865220,293.15
1865250,293.15
1865280,293.15
1865310,293.15
1865340,293.15
1865370,293.15
1865400,293.15
1865430,293.15
1865460,293.15
1865490,293.15
1865520,293.15
1865550,293.15
1865580,293.15
1865610,293.15
1865640,293.15
1865670,293.15
1865700,293.15
1865730,293.15
1865760,293.15
1865790,293.15
1865820,293.15
1865850,293.15
1865880,293.15
1865910,293.15
1865940,293.15
1865970,293.15
1866000,293.15
1866030,293.15
1866060,293.15
1866090,293.15
1866120,293.15
1866150,293.15
1866180,293.15
1866210,293.15
1866240,293.15
1866270,293.15
1866300,293.15
1866330,293.15
1866360,293.15
1866390,293.15
1866420,293.15
1866450,293.15
1866480,293.15
1866510,293.15
1866540,293.15
1866570,293.15
1866600,293.15
1866630,293.15
1866660,293.15
1866690,293.15
1866720,293.15
1866750,293.15
1866780,293.15
1866810,293.15
1866840,293.15
1866870,293.15
1866900,293.15
1866930,293.15
1866960,293.15
1866990,293.15
1867020,293.15
1867050,293.15
1867080,293.15
1867110,293.15
1867140,293.15
1867170,293.15
1867200,293.15
1867230,293.15
1867260,293.15
1867290,293.15
1867320,293.15
1867350,293.15
1867380,293.15
1867410,293.15
1867440,293.15
1867470,293.15
1867500,293.15
1867530,293.15
1867560,293.15
1867590,293.15
1867620,293.15
1867650,293.15
1867680,293.15
1867710,293.15
1867740,293.15
1867770,293.15
1867800,293.15
1867830,293.15
1867860,293.15
1867890,293.15
1867920,293.15
1867950,293.15
1867980,293.15
1868010,293.15
1868040,293.15
1868070,293.15
1868100,293.15
1868130,293.15
1868160,293.15
1868190,293.15
1868220,293.15
1868250,293.15
1868280,293.15
1868310,293.15
1868340,293.15
1868370,293.15
1868400,293.15
1868430,293.15
1868460,293.15
1868490,293.15
1868520,293.15
1868550,293.15
1868580,293.15
1868610,293.15
1868640,293.15
1868670,293.15
1868700,293.15
1868730,293.15
1868760,293.15
1868790,293.15
1868820,293.15
1868850,293.15
1868880,293.15
1868910,293.15
1868940,293.15
1868970,293.15
1869000,293.15
1869030,293.15
1869060,293.15
1869090,293.15
1869120,293.15
1869150,293.15
1869180,293.15
1869210,293.15
1869240,293.15
1869270,293.15
1869300,293.15
1869330,293.15
1869360,293.15
1869390,293.15
1869420,293.15
1869450,293.15
1869480,293.15
1869510,293.15
1869540,293.15
1869570,293.15
1869600,293.15
1869630,293.15
1869660,293.15
1869690,293.15
1869720,293.15
1869750,293.15
1869780,293.15
1869810,293.15
1869840,293.15
1869870,293.15
1869900,293.15
1869930,293.15
1869960,293.15
1869990,293.15
1870020,293.15
1870050,293.15
1870080,293.15
1870110,293.15
1870140,293.15
1870170,293.15
1870200,293.15
1870230,293.15
1870260,293.15
1870290,293.15
1870320,293.15
1870350,293.15
1870380,293.15
1870410,293.15
1870440,293.15
1870470,293.15
1870500,293.15
1870530,293.15
1870560,293.15
1870590,293.15
1870620,293.15
1870650,293.15
1870680,293.15
1870710,293.15
1870740,293.15
1870770,293.15
1870800,293.15
1870830,293.15
1870860,293.15
1870890,293.15
1870920,293.15
1870950,293.15
1870980,293.15
1871010,293.15
1871040,293.15
1871070,293.15
1871100,293.15
1871130,293.15
1871160,293.15
1871190,293.15
1871220,293.15
1871250,293.15
1871280,293.15
1871310,293.15
1871340,293.15
1871370,293.15
1871400,293.15
1871430,293.15
1871460,293.15
1871490,293.15
1871520,293.15
1871550,293.15
1871580,293.15
1871610,293.15
1871640,293.15
1871670,293.15
1871700,293.15
1871730,293.15
1871760,293.15
1871790,293.15
1871820,293.15
1871850,293.15
1871880,293.15
1871910,293.15
1871940,293.15
1871970,293.15
1872000,293.15
1872030,293.15
1872060,293.15
1872090,293.15
1872120,293.15
1872150,293.15
1872180,293.15
1872210,293.15
1872240,293.15
1872270,293.15
1872300,293.15
1872330,293.15
1872360,293.15
1872390,293.15
1872420,293.15
1872450,293.15
1872480,293.15
1872510,293.15
1872540,293.15
1872570,293.15
1872600,293.15
1872630,293.15
1872660,293.15
1872690,293.15
1872720,293.15
1872750,293.15
1872780,293.15
1872810,293.15
1872840,293.15
1872870,293.15
1872900,293.15
1872930,293.15
1872960,293.15
1872990,293.15
1873020,293.15
1873050,293.15
1873080,293.15
1873110,293.15
1873140,293.15
1873170,293.15
1873200,293.15
1873230,293.15
1873260,293.15
1873290,293.15
1873320,293.15
1873350,293.15
1873380,293.15
1873410,293.15
1873440,293.15
1873470,293.15
1873500,293.15
1873530,293.15
1873560,293.15
1873590,293.15
1873620,293.15
1873650,293.15
1873680,293.15
1873710,293.15
1873740,293.15
1873770,293.15
1873800,293.15
1873830,293.15
1873860,293.15
1873890,293.15
1873920,293.15
1873950,293.15
1873980,293.15
1874010,293.15
1874040,293.15
1874070,293.15
1874100,293.15
1874130,293.15
1874160,293.15
1874190,293.15
1874220,293.15
1874250,293.15
1874280,293.15
1874310,293.15
1874340,293.15
1874370,293.15
1874400,293.15
1874430,293.15
1874460,293.15
1874490,293.15
1874520,293.15
1874550,293.15
1874580,293.15
1874610,293.15
1874640,293.15
1874670,293.15
1874700,293.15
1874730,293.15
1874760,293.15
1874790,293.15
1874820,293.15
1874850,293.15
1874880,293.15
1874910,293.15
1874940,293.15
1874970,293.15
1875000,293.15
1875030,293.15
1875060,293.15
1875090,293.15
1875120,293.15
1875150,293.15
1875180,293.15
1875210,293.15
1875240,293.15
1875270,293.15
1875300,293.15
1875330,293.15
1875360,293.15
1875390,293.15
1875420,293.15
1875450,293.15
1875480,293.15
1875510,293.15
1875540,293.15
1875570,293.15
1875600,293.15
1875630,293.15
1875660,293.15
1875690,293.15
1875720,293.15
1875750,293.15
1875780,293.15
1875810,293.15
1875840,293.15
1875870,293.15
1875900,293.15
1875930,293.15
1875960,293.15
1875990,293.15
1876020,293.15
1876050,293.15
1876080,293.15
1876110,293.15
1876140,293.15
1876170,293.15
1876200,293.15
1876230,293.15
1876260,293.15
1876290,293.15
1876320,293.15
1876350,293.15
1876380,293.15
1876410,293.15
1876440,293.15
1876470,293.15
1876500,293.15
1876530,293.15
1876560,293.15
1876590,293.15
1876620,293.15
1876650,293.15
1876680,293.15
1876710,293.15
1876740,293.15
1876770,293.15
1876800,293.15
1876830,293.15
1876860,293.15
1876890,293.15
1876920,293.15
1876950,293.15
1876980,293.15
1877010,293.15
1877040,293.15
1877070,293.15
1877100,293.15
1877130,293.15
1877160,293.15
1877190,293.15
1877220,293.15
1877250,293.15
1877280,293.15
1877310,293.15
1877340,293.15
1877370,293.15
1877400,293.15
1877430,293.15
1877460,293.15
1877490,293.15
1877520,293.15
1877550,293.15
1877580,293.15
1877610,293.15
1877640,293.15
1877670,293.15
1877700,293.15
1877730,293.15
1877760,293.15
1877790,293.15
1877820,293.15
1877850,293.15
1877880,293.15
1877910,293.15
1877940,293.15
1877970,293.15
1878000,293.15
1878030,293.15
1878060,293.15
1878090,293.15
1878120,293.15
1878150,293.15
1878180,293.15
1878210,293.15
1878240,293.15
1878270,293.15
1878300,293.15
1878330,293.15
1878360,293.15
1878390,293.15
1878420,293.15
1878450,293.15
1878480,293.15
1878510,293.15
1878540,293.15
1878570,293.15
1878600,293.15
1878630,293.15
1878660,293.15
1878690,293.15
1878720,293.15
1878750,293.15
1878780,293.15
1878810,293.15
1878840,293.15
1878870,293.15
1878900,293.15
1878930,293.15
1878960,293.15
1878990,293.15
1879020,293.15
1879050,293.15
1879080,293.15
1879110,293.15
1879140,293.15
1879170,293.15
1879200,293.15
1879230,293.15
1879260,293.15
1879290,293.15
1879320,293.15
1879350,293.15
1879380,293.15
1879410,293.15
1879440,293.15
1879470,293.15
1879500,293.15
1879530,293.15
1879560,293.15
1879590,293.15
1879620,293.15
1879650,293.15
1879680,293.15
1879710,293.15
1879740,293.15
1879770,293.15
1879800,293.15
1879830,293.15
1879860,293.15
1879890,293.15
1879920,293.15
1879950,293.15
1879980,293.15
1880010,293.15
1880040,293.15
1880070,293.15
1880100,293.15
1880130,293.15
1880160,293.15
1880190,293.15
1880220,293.15
1880250,293.15
1880280,293.15
1880310,293.15
1880340,293.15
1880370,293.15
1880400,293.15
1880430,293.15
1880460,293.15
1880490,293.15
1880520,293.15
1880550,293.15
1880580,293.15
1880610,293.15
1880640,293.15
1880670,293.15
1880700,293.15
1880730,293.15
1880760,293.15
1880790,293.15
1880820,293.15
1880850,293.15
1880880,293.15
1880910,293.15
1880940,293.15
1880970,293.15
1881000,293.15
1881030,293.15
1881060,293.15
1881090,293.15
1881120,293.15
1881150,293.15
1881180,293.15
1881210,293.15
1881240,293.15
1881270,293.15
1881300,293.15
1881330,293.15
1881360,293.15
1881390,293.15
1881420,293.15
1881450,293.15
1881480,293.15
1881510,293.15
1881540,293.15
1881570,293.15
1881600,293.15
1881630,293.15
1881660,293.15
1881690,293.15
1881720,293.15
1881750,293.15
1881780,293.15
1881810,293.15
1881840,293.15
1881870,293.15
1881900,293.15
1881930,293.15
1881960,293.15
1881990,293.15
1882020,293.15
1882050,293.15
1882080,293.15
1882110,293.15
1882140,293.15
1882170,293.15
1882200,293.15
1882230,293.15
1882260,293.15
1882290,293.15
1882320,293.15
1882350,293.15
1882380,293.15
1882410,293.15
1882440,293.15
1882470,293.15
1882500,293.15
1882530,293.15
1882560,293.15
1882590,293.15
1882620,293.15
1882650,293.15
1882680,293.15
1882710,293.15
1882740,293.15
1882770,293.15
1882800,293.15
1882830,285.15
1882860,285.15
1882890,285.15
1882920,285.15
1882950,285.15
1882980,285.15
1883010,285.15
1883040,285.15
1883070,285.15
1883100,285.15
1883130,285.15
1883160,285.15
1883190,285.15
1883220,285.15
1883250,285.15
1883280,285.15
1883310,285.15
1883340,285.15
1883370,285.15
1883400,285.15
1883430,285.15
1883460,285.15
1883490,285.15
1883520,285.15
1883550,285.15
1883580,285.15
1883610,285.15
1883640,285.15
1883670,285.15
1883700,285.15
1883730,285.15
1883760,285.15
1883790,285.15
1883820,285.15
1883850,285.15
1883880,285.15
1883910,285.15
1883940,285.15
1883970,285.15
1884000,285.15
1884030,285.15
1884060,285.15
1884090,285.15
1884120,285.15
1884150,285.15
1884180,285.15
1884210,285.15
1884240,285.15
1884270,285.15
1884300,285.15
1884330,285.15
1884360,285.15
1884390,285.15
1884420,285.15
1884450,285.15
1884480,285.15
1884510,285.15
1884540,285.15
1884570,285.15
1884600,285.15
1884630,285.15
1884660,285.15
1884690,285.15
1884720,285.15
1884750,285.15
1884780,285.15
1884810,285.15
1884840,285.15
1884870,285.15
1884900,285.15
1884930,285.15
1884960,285.15
1884990,285.15
1885020,285.15
1885050,285.15
1885080,285.15
1885110,285.15
1885140,285.15
1885170,285.15
1885200,285.15
1885230,285.15
1885260,285.15
1885290,285.15
1885320,285.15
1885350,285.15
1885380,285.15
1885410,285.15
1885440,285.15
1885470,285.15
1885500,285.15
1885530,285.15
1885560,285.15
1885590,285.15
1885620,285.15
1885650,285.15
1885680,285.15
1885710,285.15
1885740,285.15
1885770,285.15
1885800,285.15
1885830,285.15
1885860,285.15
1885890,285.15
1885920,285.15
1885950,285.15
1885980,285.15
1886010,285.15
1886040,285.15
1886070,285.15
1886100,285.15
1886130,285.15
1886160,285.15
1886190,285.15
1886220,285.15
1886250,285.15
1886280,285.15
1886310,285.15
1886340,285.15
1886370,285.15
1886400,285.15
1886430,285.15
1886460,285.15
1886490,285.15
1886520,285.15
1886550,285.15
1886580,285.15
1886610,285.15
1886640,285.15
1886670,285.15
1886700,285.15
1886730,285.15
1886760,285.15
1886790,285.15
1886820,285.15
1886850,285.15
1886880,285.15
1886910,285.15
1886940,285.15
1886970,285.15
1887000,285.15
1887030,285.15
1887060,285.15
1887090,285.15
1887120,285.15
1887150,285.15
1887180,285.15
1887210,285.15
1887240,285.15
1887270,285.15
1887300,285.15
1887330,285.15
1887360,285.15
1887390,285.15
1887420,285.15
1887450,285.15
1887480,285.15
1887510,285.15
1887540,285.15
1887570,285.15
1887600,285.15
1887630,285.15
1887660,285.15
1887690,285.15
1887720,285.15
1887750,285.15
1887780,285.15
1887810,285.15
1887840,285.15
1887870,285.15
1887900,285.15
1887930,285.15
1887960,285.15
1887990,285.15
1888020,285.15
1888050,285.15
1888080,285.15
1888110,285.15
1888140,285.15
1888170,285.15
1888200,285.15
1888230,285.15
1888260,285.15
1888290,285.15
1888320,285.15
1888350,285.15
1888380,285.15
1888410,285.15
1888440,285.15
1888470,285.15
1888500,285.15
1888530,285.15
1888560,285.15
1888590,285.15
1888620,285.15
1888650,285.15
1888680,285.15
1888710,285.15
1888740,285.15
1888770,285.15
1888800,285.15
1888830,285.15
1888860,285.15
1888890,285.15
1888920,285.15
1888950,285.15
1888980,285.15
1889010,285.15
1889040,285.15
1889070,285.15
1889100,285.15
1889130,285.15
1889160,285.15
1889190,285.15
1889220,285.15
1889250,285.15
1889280,285.15
1889310,285.15
1889340,285.15
1889370,285.15
1889400,285.15
1889430,285.15
1889460,285.15
1889490,285.15
1889520,285.15
1889550,285.15
1889580,285.15
1889610,285.15
1889640,285.15
1889670,285.15
1889700,285.15
1889730,285.15
1889760,285.15
1889790,285.15
1889820,285.15
1889850,285.15
1889880,285.15
1889910,285.15
1889940,285.15
1889970,285.15
1890000,285.15
1890030,285.15
1890060,285.15
1890090,285.15
1890120,285.15
1890150,285.15
1890180,285.15
1890210,285.15
1890240,285.15
1890270,285.15
1890300,285.15
1890330,285.15
1890360,285.15
1890390,285.15
1890420,285.15
1890450,285.15
1890480,285.15
1890510,285.15
1890540,285.15
1890570,285.15
1890600,285.15
1890630,285.15
1890660,285.15
1890690,285.15
1890720,285.15
1890750,285.15
1890780,285.15
1890810,285.15
1890840,285.15
1890870,285.15
1890900,285.15
1890930,285.15
1890960,285.15
1890990,285.15
1891020,285.15
1891050,285.15
1891080,285.15
1891110,285.15
1891140,285.15
1891170,285.15
1891200,285.15
1891230,285.15
1891260,285.15
1891290,285.15
1891320,285.15
1891350,285.15
1891380,285.15
1891410,285.15
1891440,285.15
1891470,285.15
1891500,285.15
1891530,285.15
1891560,285.15
1891590,285.15
1891620,285.15
1891650,285.15
1891680,285.15
1891710,285.15
1891740,285.15
1891770,285.15
1891800,285.15
1891830,285.15
1891860,285.15
1891890,285.15
1891920,285.15
1891950,285.15
1891980,285.15
1892010,285.15
1892040,285.15
1892070,285.15
1892100,285.15
1892130,285.15
1892160,285.15
1892190,285.15
1892220,285.15
1892250,285.15
1892280,285.15
1892310,285.15
1892340,285.15
1892370,285.15
1892400,285.15
1892430,285.15
1892460,285.15
1892490,285.15
1892520,285.15
1892550,285.15
1892580,285.15
1892610,285.15
1892640,285.15
1892670,285.15
1892700,285.15
1892730,285.15
1892760,285.15
1892790,285.15
1892820,285.15
1892850,285.15
1892880,285.15
1892910,285.15
1892940,285.15
1892970,285.15
1893000,285.15
1893030,285.15
1893060,285.15
1893090,285.15
1893120,285.15
1893150,285.15
1893180,285.15
1893210,285.15
1893240,285.15
1893270,285.15
1893300,285.15
1893330,285.15
1893360,285.15
1893390,285.15
1893420,285.15
1893450,285.15
1893480,285.15
1893510,285.15
1893540,285.15
1893570,285.15
1893600,285.15
1893630,285.15
1893660,285.15
1893690,285.15
1893720,285.15
1893750,285.15
1893780,285.15
1893810,285.15
1893840,285.15
1893870,285.15
1893900,285.15
1893930,285.15
1893960,285.15
1893990,285.15
1894020,285.15
1894050,285.15
1894080,285.15
1894110,285.15
1894140,285.15
1894170,285.15
1894200,285.15
1894230,285.15
1894260,285.15
1894290,285.15
1894320,285.15
1894350,285.15
1894380,285.15
1894410,285.15
1894440,285.15
1894470,285.15
1894500,285.15
1894530,285.15
1894560,285.15
1894590,285.15
1894620,285.15
1894650,285.15
1894680,285.15
1894710,285.15
1894740,285.15
1894770,285.15
1894800,285.15
1894830,285.15
1894860,285.15
1894890,285.15
1894920,285.15
1894950,285.15
1894980,285.15
1895010,285.15
1895040,285.15
1895070,285.15
1895100,285.15
1895130,285.15
1895160,285.15
1895190,285.15
1895220,285.15
1895250,285.15
1895280,285.15
1895310,285.15
1895340,285.15
1895370,285.15
1895400,285.15
1895430,285.15
1895460,285.15
1895490,285.15
1895520,285.15
1895550,285.15
1895580,285.15
1895610,285.15
1895640,285.15
1895670,285.15
1895700,285.15
1895730,285.15
1895760,285.15
1895790,285.15
1895820,285.15
1895850,285.15
1895880,285.15
1895910,285.15
1895940,285.15
1895970,285.15
1896000,285.15
1896030,285.15
1896060,285.15
1896090,285.15
1896120,285.15
1896150,285.15
1896180,285.15
1896210,285.15
1896240,285.15
1896270,285.15
1896300,285.15
1896330,285.15
1896360,285.15
1896390,285.15
1896420,285.15
1896450,285.15
1896480,285.15
1896510,285.15
1896540,285.15
1896570,285.15
1896600,285.15
1896630,285.15
1896660,285.15
1896690,285.15
1896720,285.15
1896750,285.15
1896780,285.15
1896810,285.15
1896840,285.15
1896870,285.15
1896900,285.15
1896930,285.15
1896960,285.15
1896990,285.15
1897020,285.15
1897050,285.15
1897080,285.15
1897110,285.15
1897140,285.15
1897170,285.15
1897200,285.15
1897230,285.15
1897260,285.15
1897290,285.15
1897320,285.15
1897350,285.15
1897380,285.15
1897410,285.15
1897440,285.15
1897470,285.15
1897500,285.15
1897530,285.15
1897560,285.15
1897590,285.15
1897620,285.15
1897650,285.15
1897680,285.15
1897710,285.15
1897740,285.15
1897770,285.15
1897800,285.15
1897830,285.15
1897860,285.15
1897890,285.15
1897920,285.15
1897950,285.15
1897980,285.15
1898010,285.15
1898040,285.15
1898070,285.15
1898100,285.15
1898130,285.15
1898160,285.15
1898190,285.15
1898220,285.15
1898250,285.15
1898280,285.15
1898310,285.15
1898340,285.15
1898370,285.15
1898400,285.15
1898430,285.15
1898460,285.15
1898490,285.15
1898520,285.15
1898550,285.15
1898580,285.15
1898610,285.15
1898640,285.15
1898670,285.15
1898700,285.15
1898730,285.15
1898760,285.15
1898790,285.15
1898820,285.15
1898850,285.15
1898880,285.15
1898910,285.15
1898940,285.15
1898970,285.15
1899000,285.15
1899030,285.15
1899060,285.15
1899090,285.15
1899120,285.15
1899150,285.15
1899180,285.15
1899210,285.15
1899240,285.15
1899270,285.15
1899300,285.15
1899330,285.15
1899360,285.15
1899390,285.15
1899420,285.15
1899450,285.15
1899480,285.15
1899510,285.15
1899540,285.15
1899570,285.15
1899600,285.15
1899630,285.15
1899660,285.15
1899690,285.15
1899720,285.15
1899750,285.15
1899780,285.15
1899810,285.15
1899840,285.15
1899870,285.15
1899900,285.15
1899930,285.15
1899960,285.15
1899990,285.15
1900020,285.15
1900050,285.15
1900080,285.15
1900110,285.15
1900140,285.15
1900170,285.15
1900200,285.15
1900230,285.15
1900260,285.15
1900290,285.15
1900320,285.15
1900350,285.15
1900380,285.15
1900410,285.15
1900440,285.15
1900470,285.15
1900500,285.15
1900530,285.15
1900560,285.15
1900590,285.15
1900620,285.15
1900650,285.15
1900680,285.15
1900710,285.15
1900740,285.15
1900770,285.15
1900800,285.15
1900830,285.15
1900860,285.15
1900890,285.15
1900920,285.15
1900950,285.15
1900980,285.15
1901010,285.15
1901040,285.15
1901070,285.15
1901100,285.15
1901130,285.15
1901160,285.15
1901190,285.15
1901220,285.15
1901250,285.15
1901280,285.15
1901310,285.15
1901340,285.15
1901370,285.15
1901400,285.15
1901430,285.15
1901460,285.15
1901490,285.15
1901520,285.15
1901550,285.15
1901580,285.15
1901610,285.15
1901640,285.15
1901670,285.15
1901700,285.15
1901730,285.15
1901760,285.15
1901790,285.15
1901820,285.15
1901850,285.15
1901880,285.15
1901910,285.15
1901940,285.15
1901970,285.15
1902000,285.15
1902030,285.15
1902060,285.15
1902090,285.15
1902120,285.15
1902150,285.15
1902180,285.15
1902210,285.15
1902240,285.15
1902270,285.15
1902300,285.15
1902330,285.15
1902360,285.15
1902390,285.15
1902420,285.15
1902450,285.15
1902480,285.15
1902510,285.15
1902540,285.15
1902570,285.15
1902600,285.15
1902630,285.15
1902660,285.15
1902690,285.15
1902720,285.15
1902750,285.15
1902780,285.15
1902810,285.15
1902840,285.15
1902870,285.15
1902900,285.15
1902930,285.15
1902960,285.15
1902990,285.15
1903020,285.15
1903050,285.15
1903080,285.15
1903110,285.15
1903140,285.15
1903170,285.15
1903200,285.15
1903230,285.15
1903260,285.15
1903290,285.15
1903320,285.15
1903350,285.15
1903380,285.15
1903410,285.15
1903440,285.15
1903470,285.15
1903500,285.15
1903530,285.15
1903560,285.15
1903590,285.15
1903620,285.15
1903650,285.15
1903680,285.15
1903710,285.15
1903740,285.15
1903770,285.15
1903800,285.15
1903830,285.15
1903860,285.15
1903890,285.15
1903920,285.15
1903950,285.15
1903980,285.15
1904010,285.15
1904040,285.15
1904070,285.15
1904100,285.15
1904130,285.15
1904160,285.15
1904190,285.15
1904220,285.15
1904250,285.15
1904280,285.15
1904310,285.15
1904340,285.15
1904370,285.15
1904400,285.15
1904430,285.15
1904460,285.15
1904490,285.15
1904520,285.15
1904550,285.15
1904580,285.15
1904610,285.15
1904640,285.15
1904670,285.15
1904700,285.15
1904730,285.15
1904760,285.15
1904790,285.15
1904820,285.15
1904850,285.15
