time,hvac_oveZonSupEas_TZonCooSet_u
2018100,297.15
2018130,297.15
2018160,297.15
2018190,297.15
2018220,297.15
2018250,297.15
2018280,297.15
2018310,297.15
2018340,297.15
2018370,297.15
2018400,297.15
2018430,297.15
2018460,297.15
2018490,297.15
2018520,297.15
2018550,297.15
2018580,297.15
2018610,297.15
2018640,297.15
2018670,297.15
2018700,297.15
2018730,297.15
2018760,297.15
2018790,297.15
2018820,297.15
2018850,297.15
2018880,297.15
2018910,297.15
2018940,297.15
2018970,297.15
2019000,297.15
2019030,297.15
2019060,297.15
2019090,297.15
2019120,297.15
2019150,297.15
2019180,297.15
2019210,297.15
2019240,297.15
2019270,297.15
2019300,297.15
2019330,297.15
2019360,297.15
2019390,297.15
2019420,297.15
2019450,297.15
2019480,297.15
2019510,297.15
2019540,297.15
2019570,297.15
2019600,297.15
2019630,297.15
2019660,297.15
2019690,297.15
2019720,297.15
2019750,297.15
2019780,297.15
2019810,297.15
2019840,297.15
2019870,297.15
2019900,297.15
2019930,297.15
2019960,297.15
2019990,297.15
2020020,297.15
2020050,297.15
2020080,297.15
2020110,297.15
2020140,297.15
2020170,297.15
2020200,297.15
2020230,297.15
2020260,297.15
2020290,297.15
2020320,297.15
2020350,297.15
2020380,297.15
2020410,297.15
2020440,297.15
2020470,297.15
2020500,297.15
2020530,297.15
2020560,297.15
2020590,297.15
2020620,297.15
2020650,297.15
2020680,297.15
2020710,297.15
2020740,297.15
2020770,297.15
2020800,297.15
2020830,297.15
2020860,297.15
2020890,297.15
2020920,297.15
2020950,297.15
2020980,297.15
2021010,297.15
2021040,297.15
2021070,297.15
2021100,297.15
2021130,297.15
2021160,297.15
2021190,297.15
2021220,297.15
2021250,297.15
2021280,297.15
2021310,297.15
2021340,297.15
2021370,297.15
2021400,297.15
2021430,297.15
2021460,297.15
2021490,297.15
2021520,297.15
2021550,297.15
2021580,297.15
2021610,297.15
2021640,297.15
2021670,297.15
2021700,297.15
2021730,297.15
2021760,297.15
2021790,297.15
2021820,297.15
2021850,297.15
2021880,297.15
2021910,297.15
2021940,297.15
2021970,297.15
2022000,297.15
2022030,297.15
2022060,297.15
2022090,297.15
2022120,297.15
2022150,297.15
2022180,297.15
2022210,297.15
2022240,297.15
2022270,297.15
2022300,297.15
2022330,297.15
2022360,297.15
2022390,297.15
2022420,297.15
2022450,297.15
2022480,297.15
2022510,297.15
2022540,297.15
2022570,297.15
2022600,297.15
2022630,297.15
2022660,297.15
2022690,297.15
2022720,297.15
2022750,297.15
2022780,297.15
2022810,297.15
2022840,297.15
2022870,297.15
2022900,297.15
2022930,297.15
2022960,297.15
2022990,297.15
2023020,297.15
2023050,297.15
2023080,297.15
2023110,297.15
2023140,297.15
2023170,297.15
2023200,297.15
2023230,297.15
2023260,297.15
2023290,297.15
2023320,297.15
2023350,297.15
2023380,297.15
2023410,297.15
2023440,297.15
2023470,297.15
2023500,297.15
2023530,297.15
2023560,297.15
2023590,297.15
2023620,297.15
2023650,297.15
2023680,297.15
2023710,297.15
2023740,297.15
2023770,297.15
2023800,297.15
2023830,297.15
2023860,297.15
2023890,297.15
2023920,297.15
2023950,297.15
2023980,297.15
2024010,297.15
2024040,297.15
2024070,297.15
2024100,297.15
2024130,297.15
2024160,297.15
2024190,297.15
2024220,297.15
2024250,297.15
2024280,297.15
2024310,297.15
2024340,297.15
2024370,297.15
2024400,297.15
2024430,297.15
2024460,297.15
2024490,297.15
2024520,297.15
2024550,297.15
2024580,297.15
2024610,297.15
2024640,297.15
2024670,297.15
2024700,297.15
2024730,297.15
2024760,297.15
2024790,297.15
2024820,297.15
2024850,297.15
2024880,297.15
2024910,297.15
2024940,297.15
2024970,297.15
2025000,297.15
2025030,297.15
2025060,297.15
2025090,297.15
2025120,297.15
2025150,297.15
2025180,297.15
2025210,297.15
2025240,297.15
2025270,297.15
2025300,297.15
2025330,297.15
2025360,297.15
2025390,297.15
2025420,297.15
2025450,297.15
2025480,297.15
2025510,297.15
2025540,297.15
2025570,297.15
2025600,297.15
2025630,297.15
2025660,297.15
2025690,297.15
2025720,297.15
2025750,297.15
2025780,297.15
2025810,297.15
2025840,297.15
2025870,297.15
2025900,297.15
2025930,297.15
2025960,297.15
2025990,297.15
2026020,297.15
2026050,297.15
2026080,297.15
2026110,297.15
2026140,297.15
2026170,297.15
2026200,297.15
2026230,297.15
2026260,297.15
2026290,297.15
2026320,297.15
2026350,297.15
2026380,297.15
2026410,297.15
2026440,297.15
2026470,297.15
2026500,297.15
2026530,297.15
2026560,297.15
2026590,297.15
2026620,297.15
2026650,297.15
2026680,297.15
2026710,297.15
2026740,297.15
2026770,297.15
2026800,297.15
2026830,297.15
2026860,297.15
2026890,297.15
2026920,297.15
2026950,297.15
2026980,297.15
2027010,297.15
2027040,297.15
2027070,297.15
2027100,297.15
2027130,297.15
2027160,297.15
2027190,297.15
2027220,297.15
2027250,297.15
2027280,297.15
2027310,297.15
2027340,297.15
2027370,297.15
2027400,297.15
2027430,297.15
2027460,297.15
2027490,297.15
2027520,297.15
2027550,297.15
2027580,297.15
2027610,297.15
2027640,297.15
2027670,297.15
2027700,297.15
2027730,297.15
2027760,297.15
2027790,297.15
2027820,297.15
2027850,297.15
2027880,297.15
2027910,297.15
2027940,297.15
2027970,297.15
2028000,297.15
2028030,297.15
2028060,297.15
2028090,297.15
2028120,297.15
2028150,297.15
2028180,297.15
2028210,297.15
2028240,297.15
2028270,297.15
2028300,297.15
2028330,297.15
2028360,297.15
2028390,297.15
2028420,297.15
2028450,297.15
2028480,297.15
2028510,297.15
2028540,297.15
2028570,297.15
2028600,297.15
2028630,297.15
2028660,297.15
2028690,297.15
2028720,297.15
2028750,297.15
2028780,297.15
2028810,297.15
2028840,297.15
2028870,297.15
2028900,297.15
2028930,297.15
2028960,297.15
2028990,297.15
2029020,297.15
2029050,297.15
2029080,297.15
2029110,297.15
2029140,297.15
2029170,297.15
2029200,297.15
2029230,297.15
2029260,297.15
2029290,297.15
2029320,297.15
2029350,297.15
2029380,297.15
2029410,297.15
2029440,297.15
2029470,297.15
2029500,297.15
2029530,297.15
2029560,297.15
2029590,297.15
2029620,297.15
2029650,297.15
2029680,297.15
2029710,297.15
2029740,297.15
2029770,297.15
2029800,297.15
2029830,297.15
2029860,297.15
2029890,297.15
2029920,297.15
2029950,297.15
2029980,297.15
2030010,297.15
2030040,297.15
2030070,297.15
2030100,297.15
2030130,297.15
2030160,297.15
2030190,297.15
2030220,297.15
2030250,297.15
2030280,297.15
2030310,297.15
2030340,297.15
2030370,297.15
2030400,297.15
2030430,297.15
2030460,297.15
2030490,297.15
2030520,297.15
2030550,297.15
2030580,297.15
2030610,297.15
2030640,297.15
2030670,297.15
2030700,297.15
2030730,297.15
2030760,297.15
2030790,297.15
2030820,297.15
2030850,297.15
2030880,297.15
2030910,297.15
2030940,297.15
2030970,297.15
2031000,297.15
2031030,297.15
2031060,297.15
2031090,297.15
2031120,297.15
2031150,297.15
2031180,297.15
2031210,297.15
2031240,297.15
2031270,297.15
2031300,297.15
2031330,297.15
2031360,297.15
2031390,297.15
2031420,297.15
2031450,297.15
2031480,297.15
2031510,297.15
2031540,297.15
2031570,297.15
2031600,297.15
2031630,297.15
2031660,297.15
2031690,297.15
2031720,297.15
2031750,297.15
2031780,297.15
2031810,297.15
2031840,297.15
2031870,297.15
2031900,297.15
2031930,297.15
2031960,297.15
2031990,297.15
2032020,297.15
2032050,297.15
2032080,297.15
2032110,297.15
2032140,297.15
2032170,297.15
2032200,297.15
2032230,297.15
2032260,297.15
2032290,297.15
2032320,297.15
2032350,297.15
2032380,297.15
2032410,297.15
2032440,297.15
2032470,297.15
2032500,297.15
2032530,297.15
2032560,297.15
2032590,297.15
2032620,297.15
2032650,297.15
2032680,297.15
2032710,297.15
2032740,297.15
2032770,297.15
2032800,297.15
2032830,297.15
2032860,297.15
2032890,297.15
2032920,297.15
2032950,297.15
2032980,297.15
2033010,297.15
2033040,297.15
2033070,297.15
2033100,297.15
2033130,297.15
2033160,297.15
2033190,297.15
2033220,297.15
2033250,297.15
2033280,297.15
2033310,297.15
2033340,297.15
2033370,297.15
2033400,297.15
2033430,297.15
2033460,297.15
2033490,297.15
2033520,297.15
2033550,297.15
2033580,297.15
2033610,297.15
2033640,297.15
2033670,297.15
2033700,297.15
2033730,297.15
2033760,297.15
2033790,297.15
2033820,297.15
2033850,297.15
2033880,297.15
2033910,297.15
2033940,297.15
2033970,297.15
2034000,297.15
2034030,297.15
2034060,297.15
2034090,297.15
2034120,297.15
2034150,297.15
2034180,297.15
2034210,297.15
2034240,297.15
2034270,297.15
2034300,297.15
2034330,297.15
2034360,297.15
2034390,297.15
2034420,297.15
2034450,297.15
2034480,297.15
2034510,297.15
2034540,297.15
2034570,297.15
2034600,297.15
2034630,297.15
2034660,297.15
2034690,297.15
2034720,297.15
2034750,297.15
2034780,297.15
2034810,297.15
2034840,297.15
2034870,297.15
2034900,297.15
2034930,297.15
2034960,297.15
2034990,297.15
2035020,297.15
2035050,297.15
2035080,297.15
2035110,297.15
2035140,297.15
2035170,297.15
2035200,297.15
2035230,297.15
2035260,297.15
2035290,297.15
2035320,297.15
2035350,297.15
2035380,297.15
2035410,297.15
2035440,297.15
2035470,297.15
2035500,297.15
2035530,297.15
2035560,297.15
2035590,297.15
2035620,297.15
2035650,297.15
2035680,297.15
2035710,297.15
2035740,297.15
2035770,297.15
2035800,297.15
2035830,297.15
2035860,297.15
2035890,297.15
2035920,297.15
2035950,297.15
2035980,297.15
2036010,297.15
2036040,297.15
2036070,297.15
2036100,297.15
2036130,297.15
2036160,297.15
2036190,297.15
2036220,297.15
2036250,297.15
2036280,297.15
2036310,297.15
2036340,297.15
2036370,297.15
2036400,297.15
2036430,297.15
2036460,297.15
2036490,297.15
2036520,297.15
2036550,297.15
2036580,297.15
2036610,297.15
2036640,297.15
2036670,297.15
2036700,297.15
2036730,297.15
2036760,297.15
2036790,297.15
2036820,297.15
2036850,297.15
2036880,297.15
2036910,297.15
2036940,297.15
2036970,297.15
2037000,297.15
2037030,297.15
2037060,297.15
2037090,297.15
2037120,297.15
2037150,297.15
2037180,297.15
2037210,297.15
2037240,297.15
2037270,297.15
2037300,297.15
2037330,297.15
2037360,297.15
2037390,297.15
2037420,297.15
2037450,297.15
2037480,297.15
2037510,297.15
2037540,297.15
2037570,297.15
2037600,297.15
2037630,297.15
2037660,297.15
2037690,297.15
2037720,297.15
2037750,297.15
2037780,297.15
2037810,297.15
2037840,297.15
2037870,297.15
2037900,297.15
2037930,297.15
2037960,297.15
2037990,297.15
2038020,297.15
2038050,297.15
2038080,297.15
2038110,297.15
2038140,297.15
2038170,297.15
2038200,297.15
2038230,297.15
2038260,297.15
2038290,297.15
2038320,297.15
2038350,297.15
2038380,297.15
2038410,297.15
2038440,297.15
2038470,297.15
2038500,297.15
2038530,297.15
2038560,297.15
2038590,297.15
2038620,297.15
2038650,297.15
2038680,297.15
2038710,297.15
2038740,297.15
2038770,297.15
2038800,297.15
2038830,297.15
2038860,297.15
2038890,297.15
2038920,297.15
2038950,297.15
2038980,297.15
2039010,297.15
2039040,297.15
2039070,297.15
2039100,297.15
2039130,297.15
2039160,297.15
2039190,297.15
2039220,297.15
2039250,297.15
2039280,297.15
2039310,297.15
2039340,297.15
2039370,297.15
2039400,297.15
2039430,297.15
2039460,297.15
2039490,297.15
2039520,297.15
2039550,297.15
2039580,297.15
2039610,297.15
2039640,297.15
2039670,297.15
2039700,297.15
2039730,297.15
2039760,297.15
2039790,297.15
2039820,297.15
2039850,297.15
2039880,297.15
2039910,297.15
2039940,297.15
2039970,297.15
2040000,297.15
2040030,297.15
2040060,297.15
2040090,297.15
2040120,297.15
2040150,297.15
2040180,297.15
2040210,297.15
2040240,297.15
2040270,297.15
2040300,297.15
2040330,297.15
2040360,297.15
2040390,297.15
2040420,297.15
2040450,297.15
2040480,297.15
2040510,297.15
2040540,297.15
2040570,297.15
2040600,297.15
2040630,297.15
2040660,297.15
2040690,297.15
2040720,297.15
2040750,297.15
2040780,297.15
2040810,297.15
2040840,297.15
2040870,297.15
2040900,297.15
2040930,297.15
2040960,297.15
2040990,297.15
2041020,297.15
2041050,297.15
2041080,297.15
2041110,297.15
2041140,297.15
2041170,297.15
2041200,297.15
2041230,297.15
2041260,297.15
2041290,297.15
2041320,297.15
2041350,297.15
2041380,297.15
2041410,297.15
2041440,297.15
2041470,297.15
2041500,297.15
2041530,297.15
2041560,297.15
2041590,297.15
2041620,297.15
2041650,297.15
2041680,297.15
2041710,297.15
2041740,297.15
2041770,297.15
2041800,297.15
2041830,297.15
2041860,297.15
2041890,297.15
2041920,297.15
2041950,297.15
2041980,297.15
2042010,297.15
2042040,297.15
2042070,297.15
2042100,297.15
2042130,297.15
2042160,297.15
2042190,297.15
2042220,297.15
2042250,297.15
2042280,297.15
2042310,297.15
2042340,297.15
2042370,297.15
2042400,297.15
2042430,297.15
2042460,297.15
2042490,297.15
2042520,297.15
2042550,297.15
2042580,297.15
2042610,297.15
2042640,297.15
2042670,297.15
2042700,297.15
2042730,297.15
2042760,297.15
2042790,297.15
2042820,297.15
2042850,297.15
2042880,297.15
2042910,297.15
2042940,297.15
2042970,297.15
2043000,297.15
2043030,297.15
2043060,297.15
2043090,297.15
2043120,297.15
2043150,297.15
2043180,297.15
2043210,297.15
2043240,297.15
2043270,297.15
2043300,297.15
2043330,297.15
2043360,297.15
2043390,297.15
2043420,297.15
2043450,297.15
2043480,297.15
2043510,297.15
2043540,297.15
2043570,297.15
2043600,297.15
2043630,297.15
2043660,297.15
2043690,297.15
2043720,297.15
2043750,297.15
2043780,297.15
2043810,297.15
2043840,297.15
2043870,297.15
2043900,297.15
2043930,297.15
2043960,297.15
2043990,297.15
2044020,297.15
2044050,297.15
2044080,297.15
2044110,297.15
2044140,297.15
2044170,297.15
2044200,297.15
2044230,297.15
2044260,297.15
2044290,297.15
2044320,297.15
2044350,297.15
2044380,297.15
2044410,297.15
2044440,297.15
2044470,297.15
2044500,297.15
2044530,297.15
2044560,297.15
2044590,297.15
2044620,297.15
2044650,297.15
2044680,297.15
2044710,297.15
2044740,297.15
2044770,297.15
2044800,297.15
2044830,297.15
2044860,297.15
2044890,297.15
2044920,297.15
2044950,297.15
2044980,297.15
2045010,297.15
2045040,297.15
2045070,297.15
2045100,297.15
2045130,297.15
2045160,297.15
2045190,297.15
2045220,297.15
2045250,297.15
2045280,297.15
2045310,297.15
2045340,297.15
2045370,297.15
2045400,297.15
2045430,297.15
2045460,297.15
2045490,297.15
2045520,297.15
2045550,297.15
2045580,297.15
2045610,297.15
2045640,297.15
2045670,297.15
2045700,297.15
2045730,297.15
2045760,297.15
2045790,297.15
2045820,297.15
2045850,297.15
2045880,297.15
2045910,297.15
2045940,297.15
2045970,297.15
2046000,297.15
2046030,297.15
2046060,297.15
2046090,297.15
2046120,297.15
2046150,297.15
2046180,297.15
2046210,297.15
2046240,297.15
2046270,297.15
2046300,297.15
2046330,297.15
2046360,297.15
2046390,297.15
2046420,297.15
2046450,297.15
2046480,297.15
2046510,297.15
2046540,297.15
2046570,297.15
2046600,297.15
2046630,297.15
2046660,297.15
2046690,297.15
2046720,297.15
2046750,297.15
2046780,297.15
2046810,297.15
2046840,297.15
2046870,297.15
2046900,297.15
2046930,297.15
2046960,297.15
2046990,297.15
2047020,297.15
2047050,297.15
2047080,297.15
2047110,297.15
2047140,297.15
2047170,297.15
2047200,297.15
2047230,297.15
2047260,297.15
2047290,297.15
2047320,297.15
2047350,297.15
2047380,297.15
2047410,297.15
2047440,297.15
2047470,297.15
2047500,297.15
2047530,297.15
2047560,297.15
2047590,297.15
2047620,297.15
2047650,297.15
2047680,297.15
2047710,297.15
2047740,297.15
2047770,297.15
2047800,297.15
2047830,297.15
2047860,297.15
2047890,297.15
2047920,297.15
2047950,297.15
2047980,297.15
2048010,297.15
2048040,297.15
2048070,297.15
2048100,297.15
2048130,297.15
2048160,297.15
2048190,297.15
2048220,297.15
2048250,297.15
2048280,297.15
2048310,297.15
2048340,297.15
2048370,297.15
2048400,297.15
2048430,297.15
2048460,297.15
2048490,297.15
2048520,297.15
2048550,297.15
2048580,297.15
2048610,297.15
2048640,297.15
2048670,297.15
2048700,297.15
2048730,297.15
2048760,297.15
2048790,297.15
2048820,297.15
2048850,297.15
2048880,297.15
2048910,297.15
2048940,297.15
2048970,297.15
2049000,297.15
2049030,297.15
2049060,297.15
2049090,297.15
2049120,297.15
2049150,297.15
2049180,297.15
2049210,297.15
2049240,297.15
2049270,297.15
2049300,297.15
2049330,297.15
2049360,297.15
2049390,297.15
2049420,297.15
2049450,297.15
2049480,297.15
2049510,297.15
2049540,297.15
2049570,297.15
2049600,297.15
2049630,297.15
2049660,297.15
2049690,297.15
2049720,297.15
2049750,297.15
2049780,297.15
2049810,297.15
2049840,297.15
2049870,297.15
2049900,297.15
2049930,297.15
2049960,297.15
2049990,297.15
2050020,297.15
2050050,297.15
2050080,297.15
2050110,297.15
2050140,297.15
2050170,297.15
2050200,297.15
2050230,297.15
2050260,297.15
2050290,297.15
2050320,297.15
2050350,297.15
2050380,297.15
2050410,297.15
2050440,297.15
2050470,297.15
2050500,297.15
2050530,297.15
2050560,297.15
2050590,297.15
2050620,297.15
2050650,297.15
2050680,297.15
2050710,297.15
2050740,297.15
2050770,297.15
2050800,297.15
2050830,297.15
2050860,297.15
2050890,297.15
2050920,297.15
2050950,297.15
2050980,297.15
2051010,297.15
2051040,297.15
2051070,297.15
2051100,297.15
2051130,297.15
2051160,297.15
2051190,297.15
2051220,297.15
2051250,297.15
2051280,297.15
2051310,297.15
2051340,297.15
2051370,297.15
2051400,297.15
2051430,297.15
2051460,297.15
2051490,297.15
2051520,297.15
2051550,297.15
2051580,297.15
2051610,297.15
2051640,297.15
2051670,297.15
2051700,297.15
2051730,297.15
2051760,297.15
2051790,297.15
2051820,297.15
2051850,297.15
2051880,297.15
2051910,297.15
2051940,297.15
2051970,297.15
2052000,297.15
2052030,297.15
2052060,297.15
2052090,297.15
2052120,297.15
2052150,297.15
2052180,297.15
2052210,297.15
2052240,297.15
2052270,297.15
2052300,297.15
2052330,297.15
2052360,297.15
2052390,297.15
2052420,297.15
2052450,297.15
2052480,297.15
2052510,297.15
2052540,297.15
2052570,297.15
2052600,297.15
2052630,297.15
2052660,297.15
2052690,297.15
2052720,297.15
2052750,297.15
2052780,297.15
2052810,297.15
2052840,297.15
2052870,297.15
2052900,297.15
2052930,297.15
2052960,297.15
2052990,297.15
2053020,297.15
2053050,297.15
2053080,297.15
2053110,297.15
2053140,297.15
2053170,297.15
2053200,297.15
2053230,297.15
2053260,297.15
2053290,297.15
2053320,297.15
2053350,297.15
2053380,297.15
2053410,297.15
2053440,297.15
2053470,297.15
2053500,297.15
2053530,297.15
2053560,297.15
2053590,297.15
2053620,297.15
2053650,297.15
2053680,297.15
2053710,297.15
2053740,297.15
2053770,297.15
2053800,297.15
2053830,297.15
2053860,297.15
2053890,297.15
2053920,297.15
2053950,297.15
2053980,297.15
2054010,297.15
2054040,297.15
2054070,297.15
2054100,297.15
2054130,297.15
2054160,297.15
2054190,297.15
2054220,297.15
2054250,297.15
2054280,297.15
2054310,297.15
2054340,297.15
2054370,297.15
2054400,297.15
2054430,297.15
2054460,297.15
2054490,297.15
2054520,297.15
2054550,297.15
2054580,297.15
2054610,297.15
2054640,297.15
2054670,297.15
2054700,297.15
2054730,297.15
2054760,297.15
2054790,297.15
2054820,297.15
2054850,297.15
2054880,297.15
2054910,297.15
2054940,297.15
2054970,297.15
2055000,297.15
2055030,297.15
2055060,297.15
2055090,297.15
2055120,297.15
2055150,297.15
2055180,297.15
2055210,297.15
2055240,297.15
2055270,297.15
2055300,297.15
2055330,297.15
2055360,297.15
2055390,297.15
2055420,297.15
2055450,297.15
2055480,297.15
2055510,297.15
2055540,297.15
2055570,297.15
2055600,297.15
2055630,303.15
2055660,303.15
2055690,303.15
2055720,303.15
2055750,303.15
2055780,303.15
2055810,303.15
2055840,303.15
2055870,303.15
2055900,303.15
2055930,303.15
2055960,303.15
2055990,303.15
2056020,303.15
2056050,303.15
2056080,303.15
2056110,303.15
2056140,303.15
2056170,303.15
2056200,303.15
2056230,303.15
2056260,303.15
2056290,303.15
2056320,303.15
2056350,303.15
2056380,303.15
2056410,303.15
2056440,303.15
2056470,303.15
2056500,303.15
2056530,303.15
2056560,303.15
2056590,303.15
2056620,303.15
2056650,303.15
2056680,303.15
2056710,303.15
2056740,303.15
2056770,303.15
2056800,303.15
2056830,303.15
2056860,303.15
2056890,303.15
2056920,303.15
2056950,303.15
2056980,303.15
2057010,303.15
2057040,303.15
2057070,303.15
2057100,303.15
2057130,303.15
2057160,303.15
2057190,303.15
2057220,303.15
2057250,303.15
2057280,303.15
2057310,303.15
2057340,303.15
2057370,303.15
2057400,303.15
2057430,303.15
2057460,303.15
2057490,303.15
2057520,303.15
2057550,303.15
2057580,303.15
2057610,303.15
2057640,303.15
2057670,303.15
2057700,303.15
2057730,303.15
2057760,303.15
2057790,303.15
2057820,303.15
2057850,303.15
2057880,303.15
2057910,303.15
2057940,303.15
2057970,303.15
2058000,303.15
2058030,303.15
2058060,303.15
2058090,303.15
2058120,303.15
2058150,303.15
2058180,303.15
2058210,303.15
2058240,303.15
2058270,303.15
2058300,303.15
2058330,303.15
2058360,303.15
2058390,303.15
2058420,303.15
2058450,303.15
2058480,303.15
2058510,303.15
2058540,303.15
2058570,303.15
2058600,303.15
2058630,303.15
2058660,303.15
2058690,303.15
2058720,303.15
2058750,303.15
2058780,303.15
2058810,303.15
2058840,303.15
2058870,303.15
2058900,303.15
2058930,303.15
2058960,303.15
2058990,303.15
2059020,303.15
2059050,303.15
2059080,303.15
2059110,303.15
2059140,303.15
2059170,303.15
2059200,303.15
2059230,303.15
2059260,303.15
2059290,303.15
2059320,303.15
2059350,303.15
2059380,303.15
2059410,303.15
2059440,303.15
2059470,303.15
2059500,303.15
2059530,303.15
2059560,303.15
2059590,303.15
2059620,303.15
2059650,303.15
2059680,303.15
2059710,303.15
2059740,303.15
2059770,303.15
2059800,303.15
2059830,303.15
2059860,303.15
2059890,303.15
2059920,303.15
2059950,303.15
2059980,303.15
2060010,303.15
2060040,303.15
2060070,303.15
2060100,303.15
2060130,303.15
2060160,303.15
2060190,303.15
2060220,303.15
2060250,303.15
2060280,303.15
2060310,303.15
2060340,303.15
2060370,303.15
2060400,303.15
2060430,303.15
2060460,303.15
2060490,303.15
2060520,303.15
2060550,303.15
2060580,303.15
2060610,303.15
2060640,303.15
2060670,303.15
2060700,303.15
2060730,303.15
2060760,303.15
2060790,303.15
2060820,303.15
2060850,303.15
2060880,303.15
2060910,303.15
2060940,303.15
2060970,303.15
2061000,303.15
2061030,303.15
2061060,303.15
2061090,303.15
2061120,303.15
2061150,303.15
2061180,303.15
2061210,303.15
2061240,303.15
2061270,303.15
2061300,303.15
2061330,303.15
2061360,303.15
2061390,303.15
2061420,303.15
2061450,303.15
2061480,303.15
2061510,303.15
2061540,303.15
2061570,303.15
2061600,303.15
2061630,303.15
2061660,303.15
2061690,303.15
2061720,303.15
2061750,303.15
2061780,303.15
2061810,303.15
2061840,303.15
2061870,303.15
2061900,303.15
2061930,303.15
2061960,303.15
2061990,303.15
2062020,303.15
2062050,303.15
2062080,303.15
2062110,303.15
2062140,303.15
2062170,303.15
2062200,303.15
2062230,303.15
2062260,303.15
2062290,303.15
2062320,303.15
2062350,303.15
2062380,303.15
2062410,303.15
2062440,303.15
2062470,303.15
2062500,303.15
2062530,303.15
2062560,303.15
2062590,303.15
2062620,303.15
2062650,303.15
2062680,303.15
2062710,303.15
2062740,303.15
2062770,303.15
2062800,303.15
2062830,303.15
2062860,303.15
2062890,303.15
2062920,303.15
2062950,303.15
2062980,303.15
2063010,303.15
2063040,303.15
2063070,303.15
2063100,303.15
2063130,303.15
2063160,303.15
2063190,303.15
2063220,303.15
2063250,303.15
2063280,303.15
2063310,303.15
2063340,303.15
2063370,303.15
2063400,303.15
2063430,303.15
2063460,303.15
2063490,303.15
2063520,303.15
2063550,303.15
2063580,303.15
2063610,303.15
2063640,303.15
2063670,303.15
2063700,303.15
2063730,303.15
2063760,303.15
2063790,303.15
2063820,303.15
2063850,303.15
2063880,303.15
2063910,303.15
2063940,303.15
2063970,303.15
2064000,303.15
2064030,303.15
2064060,303.15
2064090,303.15
2064120,303.15
2064150,303.15
2064180,303.15
2064210,303.15
2064240,303.15
2064270,303.15
2064300,303.15
2064330,303.15
2064360,303.15
2064390,303.15
2064420,303.15
2064450,303.15
2064480,303.15
2064510,303.15
2064540,303.15
2064570,303.15
2064600,303.15
2064630,303.15
2064660,303.15
2064690,303.15
2064720,303.15
2064750,303.15
2064780,303.15
2064810,303.15
2064840,303.15
2064870,303.15
2064900,303.15
2064930,303.15
2064960,303.15
2064990,303.15
2065020,303.15
2065050,303.15
2065080,303.15
2065110,303.15
2065140,303.15
2065170,303.15
2065200,303.15
2065230,303.15
2065260,303.15
2065290,303.15
2065320,303.15
2065350,303.15
2065380,303.15
2065410,303.15
2065440,303.15
2065470,303.15
2065500,303.15
2065530,303.15
2065560,303.15
2065590,303.15
2065620,303.15
2065650,303.15
2065680,303.15
2065710,303.15
2065740,303.15
2065770,303.15
2065800,303.15
2065830,303.15
2065860,303.15
2065890,303.15
2065920,303.15
2065950,303.15
2065980,303.15
2066010,303.15
2066040,303.15
2066070,303.15
2066100,303.15
2066130,303.15
2066160,303.15
2066190,303.15
2066220,303.15
2066250,303.15
2066280,303.15
2066310,303.15
2066340,303.15
2066370,303.15
2066400,303.15
2066430,303.15
2066460,303.15
2066490,303.15
2066520,303.15
2066550,303.15
2066580,303.15
2066610,303.15
2066640,303.15
2066670,303.15
2066700,303.15
2066730,303.15
2066760,303.15
2066790,303.15
2066820,303.15
2066850,303.15
2066880,303.15
2066910,303.15
2066940,303.15
2066970,303.15
2067000,303.15
2067030,303.15
2067060,303.15
2067090,303.15
2067120,303.15
2067150,303.15
2067180,303.15
2067210,303.15
2067240,303.15
2067270,303.15
2067300,303.15
2067330,303.15
2067360,303.15
2067390,303.15
2067420,303.15
2067450,303.15
2067480,303.15
2067510,303.15
2067540,303.15
2067570,303.15
2067600,303.15
2067630,303.15
2067660,303.15
2067690,303.15
2067720,303.15
2067750,303.15
2067780,303.15
2067810,303.15
2067840,303.15
2067870,303.15
2067900,303.15
2067930,303.15
2067960,303.15
2067990,303.15
2068020,303.15
2068050,303.15
2068080,303.15
2068110,303.15
2068140,303.15
2068170,303.15
2068200,303.15
2068230,303.15
2068260,303.15
2068290,303.15
2068320,303.15
2068350,303.15
2068380,303.15
2068410,303.15
2068440,303.15
2068470,303.15
2068500,303.15
2068530,303.15
2068560,303.15
2068590,303.15
2068620,303.15
2068650,303.15
2068680,303.15
2068710,303.15
2068740,303.15
2068770,303.15
2068800,303.15
2068830,303.15
2068860,303.15
2068890,303.15
2068920,303.15
2068950,303.15
2068980,303.15
2069010,303.15
2069040,303.15
2069070,303.15
2069100,303.15
2069130,303.15
2069160,303.15
2069190,303.15
2069220,303.15
2069250,303.15
2069280,303.15
2069310,303.15
2069340,303.15
2069370,303.15
2069400,303.15
2069430,303.15
2069460,303.15
2069490,303.15
2069520,303.15
2069550,303.15
2069580,303.15
2069610,303.15
2069640,303.15
2069670,303.15
2069700,303.15
2069730,303.15
2069760,303.15
2069790,303.15
2069820,303.15
2069850,303.15
2069880,303.15
2069910,303.15
2069940,303.15
2069970,303.15
2070000,303.15
2070030,303.15
2070060,303.15
2070090,303.15
2070120,303.15
2070150,303.15
2070180,303.15
2070210,303.15
2070240,303.15
2070270,303.15
2070300,303.15
2070330,303.15
2070360,303.15
2070390,303.15
2070420,303.15
2070450,303.15
