time,hvac_reaZonNor_V_flow_y
2076300,-1.318157019084801e-07
2076330,-1.3576489294930943e-07
2076360,-1.3794055902492267e-07
2076390,-1.3931611243950974e-07
2076420,-1.4001527845853925e-07
2076450,-1.4000012217272045e-07
2076480,-1.392650407372955e-07
2076510,-1.3783891872822823e-07
2076540,-1.3577952382779522e-07
2076570,-1.3315928068540214e-07
2076600,-1.300648397800561e-07
2076630,-1.2658716226921317e-07
2076660,-1.2281505360818523e-07
2076690,-1.1882955937595576e-07
2076720,-1.1470741403990848e-07
2076750,-1.105081082423251e-07
2076780,-1.0628639049527524e-07
2076810,-1.0208407647551108e-07
2076840,-9.793349778818573e-08
2076870,-9.386051962860082e-08
2076900,-8.988195425792295e-08
2076930,-8.601116519925798e-08
2076960,-8.22559117958247e-08
2076990,-7.861964249213175e-08
2077020,-7.510365029215941e-08
2077050,-7.170879712270458e-08
2077080,-6.842990966597444e-08
2077110,-6.526526334113279e-08
2077140,-6.220839159607081e-08
2077170,-5.9256707703019984e-08
2077200,-5.6400727516743354e-08
2077230,-5.367148930811921e-08
2077260,-5.111555054172384e-08
2077290,-4.8709632208271015e-08
2077320,-4.64386460238376e-08
2077350,-4.4289659172895295e-08
2077380,-4.225620519425159e-08
2077410,-4.0329662195689455e-08
2077440,-3.850399483181872e-08
2077470,-3.6768856880206335e-08
2077500,-3.5119506284378806e-08
2077530,-3.355163208481556e-08
2077560,-3.2055750265815945e-08
2077590,-3.0630567503831875e-08
2077620,-2.926961741762153e-08
2077650,-2.7969020163347634e-08
2077680,-2.6726189167329206e-08
2077710,-2.5534658064391097e-08
2077740,-2.4393564642937897e-08
2077770,-2.3299029075885224e-08
2077800,-2.2248033716178502e-08
2077830,-2.1238423096122828e-08
2077860,-2.0268041750424068e-08
2077890,-1.9334303127867234e-08
2077920,-1.8435482855644107e-08
2077950,-1.7569856562706097e-08
2077980,-1.673613096767673e-08
2078010,-1.5932581702560738e-08
2078040,-1.515791548875486e-08
2078070,-1.4411270136802036e-08
2078100,-1.368919693072215e-08
2078130,-1.2994282386636576e-08
2078160,-1.2324802141995026e-08
2078190,-1.1678600747437961e-08
2078220,-1.1056540369394743e-08
2078250,-1.0456896647854719e-08
2078280,-9.879669574758672e-09
2078310,-9.325290230253807e-09
2078340,-8.79246534391557e-09
2078370,-8.281625996816333e-09
2078400,-7.791910007260633e-09
2078430,-7.323748457085405e-09
2078460,-6.877572428396279e-09
2078490,-6.452950828284414e-09
2078520,-6.0507458270819395e-09
2078550,-5.6709574200797585e-09
2078580,-5.311861252505246e-09
2078610,-4.976906020966412e-09
2078640,-4.6647984587098745e-09
2078670,-4.375538562033217e-09
2078700,-4.110419590046511e-09
2078730,-3.870303714390111e-09
2078760,-3.6538976692851622e-09
2078790,-3.4633568892065662e-09
2078820,-3.2986813711521535e-09
2078850,-3.1607332871962242e-09
2078880,-3.0490815470864714e-09
2078910,-2.964157235606229e-09
2078940,-2.9089779621411016e-09
2078970,-2.8818193742301613e-09
2079000,-2.883112556661175e-09
2079030,-2.9141507689709433e-09
2079060,-2.974502921013603e-09
2079090,-3.0663244468576566e-09
2079120,-3.18789099405419e-09
2079150,-3.3396336469618445e-09
2079180,-3.5232767517477963e-09
2079210,-3.7370959556689754e-09
2079240,-3.9832466917320345e-09
2079270,-4.259573519541328e-09
2079300,-4.5665075223766995e-09
2079330,-4.905773044965114e-09
2079360,-5.2747835590082415e-09
2079390,-5.673107972385213e-09
2079420,-6.102039541542621e-09
2079450,-6.559422824752179e-09
2079480,-7.046119990490145e-09
2079510,-7.55997559652373e-09
2079540,-8.101851810567276e-09
2079570,-8.669593189858419e-09
2079600,-9.262768639998845e-09
2079630,-9.88051597913753e-09
2079660,-1.0523266286329285e-08
2079690,-1.1187570856723728e-08
2079720,-1.1873860768907892e-08
2079750,-1.2581273839968798e-08
2079780,-1.3307223538902187e-08
2079810,-1.4052140943493326e-08
2079840,-1.4813870609564631e-08
2079870,-1.559327470130165e-08
2079900,-1.638647342692379e-08
2079930,-1.7194760037262586e-08
2079960,-1.801597908815958e-08
2079990,-1.8847975135819308e-08
2080020,-1.9692903604090645e-08
2080050,-2.0545160355556808e-08
2080080,-2.14069008141634e-08
2080110,-2.2275107363641598e-08
2080140,-2.31502110812532e-08
2080170,-2.403005652477877e-08
2080200,-2.490947064758709e-08
2080230,-2.579491973882373e-08
2080260,-2.6677782061243145e-08
2080290,-2.7560213040139834e-08
2080320,-2.843876397806763e-08
2080350,-2.9311710524342235e-08
2080380,-3.017862158805462e-08
2080410,-3.10347552171845e-08
2080440,-3.1880973581909816e-08
2080470,-3.271210364762469e-08
2080500,-3.3526852156968856e-08
2080530,-3.4322201510066144e-08
2080560,-3.50964273670672e-08
2080590,-3.5847374303967445e-08
2080620,-3.6569007126745286e-08
2080650,-3.726132584571083e-08
2080680,-3.792131287253046e-08
2080710,-3.8544657364721335e-08
2080740,-3.9129634996556235e-08
2080770,-3.9673659273368147e-08
2080800,-4.017457478844533e-08
2080830,-3.9213679733893985e-08
2080860,-3.81480313635891e-08
2080890,-3.706729544335436e-08
2080920,-3.596069484058424e-08
2080950,-3.482995389648449e-08
2080980,-3.368153888593444e-08
2081010,-3.2513725464338126e-08
2081040,-3.1328237966913e-08
2081070,-3.012636964226295e-08
2081100,-2.8909844822435708e-08
2081130,-2.768038783798789e-08
2081160,-2.6438860848504526e-08
2081190,-2.5189574690501737e-08
2081220,-2.3932529351268704e-08
2081250,-2.2669449156298202e-08
2081280,-2.140421385321558e-08
2081310,-2.0136823426732893e-08
2081340,-1.886986436871411e-08
2081370,-1.760549208560017e-08
2081400,-1.634413764521217e-08
2081430,-1.5087956453187805e-08
2081460,-1.3840397168076762e-08
2081490,-1.2600166519226156e-08
2081520,-1.1369850996139661e-08
2081550,-1.015074383499662e-08
2081580,-8.944138272137634e-09
2081610,-7.749172122432581e-09
2081640,-6.5692940446272065e-09
2081670,-5.40321077007491e-09
2081700,-4.252215536645688e-09
2081730,-3.116739414051661e-09
2081760,-1.997644556831254e-09
2081790,-8.949309515066533e-10
2081820,1.9226358333284866e-10
2081850,1.2635079756777305e-09
2081880,2.3179400686979863e-09
2081910,3.356422042042276e-09
2081940,4.379384990530144e-09
2081970,5.386828924185601e-09
2082000,6.379184936773931e-09
2082030,7.3564530373028515e-09
2082060,8.319926487128281e-09
2082090,9.2708985472384e-09
2082120,1.0208507056851512e-08
2082150,1.1132752023306952e-08
2082180,1.2044495622171763e-08
2082210,1.2945893281730923e-08
2082240,1.3837376092889776e-08
2082270,1.4719806230666523e-08
2082300,1.559016611058134e-08
2082330,1.6449317906845622e-08
2082360,1.7302865722014613e-08
2082390,1.8151240646448516e-08
2082420,1.899056292599814e-08
2082450,1.9819970396634373e-08
2082480,2.0636014386787902e-08
2082510,2.1449040928493166e-08
2082540,2.2265516295536e-08
2082570,2.3077680972639053e-08
2082600,2.3882517372815842e-08
2082630,2.4704166240035003e-08
2082660,2.5555991209857933e-08
2082690,2.646471954921503e-08
2082720,2.732214901449469e-08
2082750,2.8221824992865713e-08
2082780,2.9128829635889965e-08
2082810,3.004876705628987e-08
2082840,3.095577217449299e-08
2082870,3.187700334349069e-08
2082900,3.2796941517862474e-08
2082930,3.3719466470104486e-08
2082960,3.4640267358821844e-08
2082990,3.555848202119917e-08
2083020,3.647238612361299e-08
2083050,3.7380255331405836e-08
2083080,3.828165856438352e-08
2083110,3.91718538892903e-08
2083140,4.005170347901469e-08
2083170,4.091689648212818e-08
2083200,4.1766570727667345e-08
2083230,4.259770861627263e-08
2083260,4.340729254629215e-08
2083290,4.4194029255907266e-08
2083320,4.49549011392422e-08
2083350,4.568861493053967e-08
2083380,4.6397326048416734e-08
2083410,4.7052151733636254e-08
2083440,4.768671665987e-08
2083470,4.8277742177049395e-08
2083500,4.8824797177389094e-08
2083530,4.9272702626856544e-08
2083560,4.97602681972587e-08
2083590,5.020515644508495e-08
2083620,5.051209729096718e-08
2083650,5.082421131037288e-08
2083680,5.107769771794479e-08
2083710,5.128548907011867e-08
2083740,5.138593997018046e-08
2083770,5.1445437685899036e-08
2083800,5.143553047149255e-08
2083830,5.134716546364673e-08
2083860,5.1185084569031644e-08
2083890,5.100576011304523e-08
2083920,5.0710904270963556e-08
2083950,5.0295775023208213e-08
2083980,4.986297100860951e-08
2084010,4.934481154127643e-08
2084040,4.8702067646606966e-08
2084070,4.790326989860732e-08
2084100,4.7076020045093206e-08
2084130,4.617850260064217e-08
2084160,4.5192611863253607e-08
2084190,4.411533018303444e-08
2084220,4.294751969867236e-08
2084250,4.16883182025205e-08
2084280,4.03364324025591e-08
2084310,3.8894879886232775e-08
2084340,3.736193628225618e-08
2084370,3.5738032661599e-08
2084400,3.4022306836940745e-08
2084430,3.300321840945493e-08
2084460,3.266438630826699e-08
2084490,3.218717488639303e-08
2084520,3.1629780974375525e-08
2084550,3.1058161006579945e-08
2084580,3.04817989172089e-08
2084610,2.990112579596236e-08
2084640,2.9315710556794285e-08
2084670,2.872727755400681e-08
2084700,2.8136688966377625e-08
2084730,2.7544375884936155e-08
2084760,2.6951631577257986e-08
2084790,2.6358024958620037e-08
2084820,2.5765711473543938e-08
2084850,2.5175553302440406e-08
2084880,2.4587550449428522e-08
2084910,2.4002565095227994e-08
2084940,2.3421459420761518e-08
2084970,2.2845095607129868e-08
2085000,2.2273904747222298e-08
2085030,2.1708317933969074e-08
2085060,2.114962843714486e-08
2085090,2.059740517298287e-08
2085120,2.0053372499794448e-08
2085150,1.9517530422231054e-08
2085180,1.8991172210291817e-08
2085210,1.8473004603041693e-08
2085240,1.7965614135903524e-08
2085270,1.746856972480067e-08
2085300,1.6981871373997073e-08
2085330,1.6506381264744808e-08
2085360,1.6042961578260235e-08
2085390,1.5591612318519812e-08
2085420,1.51531956665527e-08
2085450,1.472684944884152e-08
2085480,1.4314298023399918e-08
2085510,1.3915972482330004e-08
2085540,1.3530579562992456e-08
2085570,1.316027471176586e-08
2085600,1.2804195754351938e-08
2085630,1.246320487094034e-08
2085660,1.2137733152941844e-08
2085690,1.1827780602944614e-08
2085720,1.1533778312088877e-08
2085750,1.1254864105258862e-08
2085780,1.0992762339457503e-08
2085810,1.0747041928030413e-08
2085840,1.0517702872898181e-08
2085870,1.030560735333333e-08
2085900,1.0110755371051748e-08
2085930,9.93314692765979e-09
2085960,9.77235093591047e-09
2085990,9.629229574718879e-09
2086020,9.50507611171698e-09
2086050,9.397304015618608e-09
2086080,9.308499820216005e-09
2086110,9.239094615475118e-09
2086140,9.18693295866161e-09
2086170,9.152877028405215e-09
2086200,9.138651180917547e-09
2086230,9.142531062129308e-09
2086260,9.16580993949457e-09
2086290,9.208487814108946e-09
2086320,9.270133598292783e-09
2086350,9.35074729319392e-09
2086380,9.452484344059585e-09
2086410,9.572758219322448e-09
2086440,9.712862186756612e-09
2086470,9.873658425453234e-09
2086500,1.005342258166986e-08
2086530,1.0254310101205492e-08
2086560,1.0475889897055391e-08
2086590,1.0717299793492549e-08
2086620,1.0980264148011495e-08
2086650,1.1263920785230896e-08
2086680,1.1568700796503908e-08
2086710,1.189546636229086e-08
2086740,1.224335530781417e-08
2086770,1.2613229814030757e-08
2086800,1.3004658795529004e-08
2086830,1.3418504433860782e-08
2086860,1.3854766733114765e-08
2086890,1.431430787555374e-08
2086920,1.4796696777046618e-08
2086950,1.530150235377636e-08
2086980,1.5830448967076945e-08
2087010,1.6382674445021873e-08
2087040,1.6959472060965942e-08
2087070,1.756127291087444e-08
2087100,1.8187645913210804e-08
2087130,1.8838591075922322e-08
2087160,1.9514970585602813e-08
2087190,2.021850880770484e-08
2087220,2.094748139581358e-08
2087250,2.1703612716767124e-08
2087280,2.248733387098196e-08
2087310,2.3298213781344572e-08
2087340,2.4137114638945748e-08
2087370,2.5005329725056792e-08
2087400,2.590329014360529e-08
2087430,2.683056482097104e-08
2087460,2.7790171398696057e-08
2087490,2.8778230090918232e-08
2087520,2.9799482898823155e-08
2087550,3.08534987533911e-08
2087580,3.1941139854896354e-08
2087610,3.3060681868333994e-08
2087640,3.4217297891346416e-08
2087670,3.540840141305979e-08
2087700,3.663614790844612e-08
2087730,3.790096849630248e-08
2087760,3.9204156476510814e-08
2087790,4.0547436240873955e-08
2087820,4.193037673491495e-08
2087850,4.3354271265079155e-08
2087880,4.482084423024703e-08
2087910,4.633095785239589e-08
2087940,4.78850432661839e-08
2087970,4.948525596896051e-08
2088000,5.1133320371636045e-08
2088030,5.4168633752359644e-08
2088060,5.718584284752493e-08
2088090,6.067682176257517e-08
2088120,6.40410619698637e-08
2088150,6.733244981520448e-08
2088180,6.997806604637333e-08
2088210,7.344232520915528e-08
2088240,7.721050561579087e-08
2088270,8.064674863524012e-08
2088300,8.40058288861398e-08
2088330,8.738172426984942e-08
2088360,9.078003909795984e-08
2088390,9.419948023012971e-08
2088420,9.763746125262199e-08
2088450,1.0109613775777643e-07
2088480,1.0457637206777507e-07
2088510,1.0807600886560782e-07
2088540,1.1159763484524572e-07
2088570,1.1514168124600334e-07
2088600,1.1870728603351991e-07
2088630,1.2229574263670658e-07
2088660,1.2590618902603047e-07
2088690,1.2953948754411462e-07
2088720,1.3319520725873506e-07
2088750,1.3687464161187628e-07
2088780,1.4057692858392128e-07
2088810,1.4430077506295484e-07
2088840,1.4804876778021296e-07
2088870,1.5182090691113822e-07
2088900,1.5561460606961868e-07
2088930,1.5943374528120625e-07
2088960,1.6327444488125091e-07
2088990,1.6713972271522088e-07
2089020,1.7102914787822035e-07
2089050,1.7494185837224024e-07
2089080,1.788778543911139e-07
2089110,1.82839722705336e-07
2089140,1.8682617023151082e-07
2089170,1.9083762827122663e-07
2089200,1.9488918541238244e-07
2089230,1.9899075713048524e-07
2089260,2.0314449918980517e-07
2089290,2.0735299846578965e-07
2089320,2.1161970404460944e-07
2089350,2.159480650313805e-07
2089380,2.2034196164910445e-07
2089410,2.248061363395999e-07
2089440,2.2934446937289905e-07
2089470,2.3396084104334277e-07
2089500,2.3865956276995294e-07
2089530,2.434453770991863e-07
2089560,2.483230266079105e-07
2089590,2.532985472054283e-07
2089620,2.58373232731864e-07
2089650,2.635539813626919e-07
2089680,2.6884338030328104e-07
2089710,2.7424617229689394e-07
2089740,2.797658068187632e-07
2089770,2.854057333787309e-07
2089800,2.911685393164379e-07
2089830,2.970537942822232e-07
2089860,3.030640856731575e-07
2089890,3.0919898319097105e-07
2089920,3.154533144092062e-07
2089950,3.218257868446222e-07
2089980,3.2830691702600195e-07
2090010,3.3488851477397833e-07
2090040,3.415563543967807e-07
2090070,3.4829103686393195e-07
2090100,3.550710075170896e-07
2090130,3.618639338934176e-07
2090160,3.686336033773609e-07
2090190,3.7533302542081717e-07
2090220,3.819061558916189e-07
2090250,3.8828272367590874e-07
2090280,3.943842661002354e-07
2090310,4.001155066315152e-07
2090340,4.053673725118726e-07
2090370,4.100178568560458e-07
2090400,4.1392986297213556e-07
2090430,4.1695982649396225e-07
2090460,4.1895340419194263e-07
2090490,4.197618562403261e-07
2090520,4.19237735142226e-07
2090550,4.172547170962091e-07
2090580,4.137106200400952e-07
2090610,4.085390440697517e-07
2090640,4.0223964581859584e-07
2090670,3.969210161259349e-07
2090700,3.8911912572961886e-07
2090730,3.792172279649737e-07
2090760,3.676679889349163e-07
2090790,3.546378144635639e-07
2090820,3.403047521612619e-07
2090850,3.248658204939251e-07
2090880,3.0852019509414727e-07
2090910,2.914648974476398e-07
2090940,2.73898674838941e-07
2090970,2.56021137961511e-07
2091000,2.3802715616784006e-07
2091030,2.2010427054347839e-07
2091060,2.0242622687084036e-07
2091090,1.8515168205344047e-07
2091120,1.6842161718726396e-07
2091150,1.5235200829554514e-07
2091180,1.37037706280365e-07
2091210,1.2254985006546403e-07
2091240,1.0893457313569164e-07
2091270,9.62173147119389e-08
2091300,8.44010952263556e-08
2091330,7.347168979770614e-08
2091360,6.340021498564049e-08
2091390,5.414226656682197e-08
2091420,4.5643524177358636e-08
2091450,3.7840613598439915e-08
2091480,3.06636935392003e-08
2091510,2.40377490473412e-08
2091540,1.7882591545829094e-08
2091570,1.21150144869761e-08
2091600,6.6500867556109244e-09
2091630,2.3504875453277115e-09
2091660,-1.0411641495426978e-09
2091690,-4.540165054152805e-09
2091720,-7.961131791027845e-09
2091750,-1.1276472354816989e-08
2091780,-1.450688061554532e-08
2091810,-1.7676068306600096e-08
2091840,-2.0806022659949457e-08
2091870,-2.3913557416140242e-08
2091900,-2.7016779676707362e-08
2091930,-3.0132072037197635e-08
2091960,-3.327366146305291e-08
2091990,-3.645448153582408e-08
2092020,-3.968789694464549e-08
2092050,-4.298856572967325e-08
2092080,-4.6366834681152405e-08
2092110,-4.983391281575738e-08
2092140,-5.339669790173536e-08
2092170,-5.706553666868277e-08
2092200,-6.084948245460882e-08
2092230,-6.475155286060555e-08
2092260,-6.877605883534177e-08
2092290,-7.292774242809792e-08
2092320,-7.720789669001744e-08
2092350,-8.161781465313325e-08
2092380,-8.615404699247584e-08
2092410,-9.081357549200491e-08
2092440,-9.55929508019786e-08
2092470,-1.0048355010865246e-07
2092500,-1.0547761283914028e-07
2092530,-1.1056349833383505e-07
2092560,-1.1572913482186719e-07
2092590,-1.209598638237837e-07
2092620,-1.2623973352187284e-07
2092650,-1.315510676478402e-07
2092680,-1.3687403437234184e-07
2092710,-1.421896641522265e-07
2092740,-1.4747510742190365e-07
2092770,-1.5270880803836515e-07
2092800,-1.5786619209529605e-07
2092830,-1.629269969520906e-07
2092860,-1.6786621774389834e-07
2092890,-1.726610052881472e-07
2092920,-1.772902349647754e-07
2092950,-1.8173105777563786e-07
2092980,-1.8596321152409865e-07
2093010,-1.899694519255768e-07
2093040,-1.9372951696797556e-07
2093070,-1.9722788701395713e-07
2093100,-2.0045119808891644e-07
2093130,-2.0338565517887934e-07
2093160,-2.0602005003692202e-07
2093190,-2.0834446782655217e-07
2093220,-2.1035330491597518e-07
2093250,-2.1203793991607953e-07
2093280,-2.1339492485253697e-07
2093310,-2.1442382957402367e-07
2093340,-2.1511991281079747e-07
2093370,-2.1548490001003235e-07
2093400,-2.1551879216710462e-07
2093430,-2.153354039184368e-07
2093460,-2.1449241513258285e-07
2093490,0.3111464663489859
2093520,0.41714393658067006
2093550,0.4469762370199953
2093580,0.4526674604467214
2093610,0.45153865842856783
2093640,0.44855521626973255
2093670,0.44506534138420284
2093700,0.4414432218571876
2093730,0.43779034938682576
2093760,0.43413391895528564
2093790,0.43048227432947234
2093820,0.4268376221886842
2093850,0.42320101002722244
2093880,0.41957294753207025
2093910,0.415953801789175
2093940,0.414297694434356
2093970,0.4145304321849756
2094000,0.3990901479323279
2094030,0.3931112961366032
2094060,0.38871877082552264
2094090,0.38499078882773
2094120,0.3815045563006097
2094150,0.3781055138123255
2094180,0.3747433810318211
2094210,0.37140313990823837
2094240,0.36808097190266265
2094270,0.364776556235596
2094300,0.3614907208860375
2094330,0.3582247555494367
2094360,0.35498016830686685
2094390,0.3517588177705683
2094420,0.34856258207246943
2094450,0.34539368001457843
2094480,0.3422545601343226
2094510,0.339148002148885
2094540,0.33607692105172293
2094570,0.33304457494090406
2094600,0.3300546453665463
2094630,0.32711103319156193
2094660,0.32421793720641745
2094690,0.3213798576642803
2094720,0.3129574314087504
2094750,0.30972301240845757
2094780,0.3092794732177882
2094810,0.3081017644640227
2094840,0.30623917895877883
2094870,0.3041067269444145
2094900,0.30193002764794696
2094930,0.2997964468484662
2094960,0.2977488390188155
2094990,0.29621309136654916
2095020,0.2958257027499383
2095050,0.2956898628437742
2095080,0.29564259104195434
2095110,0.29562621593076877
2095140,0.29562058522616086
2095170,0.2956187484651277
2095200,0.2956181981523713
2095230,0.2956181267081344
2095260,0.29561820498317265
2095290,0.29561834158935
2095320,0.2956185009605261
2095350,0.2956186712688653
2095380,0.29561884766848406
2095410,0.2956190284385212
2095440,0.2956192128789168
2095470,0.2956194006678823
2095500,0.29561959160012385
2095530,0.2956197855189045
2095560,0.295619982286569
2095590,0.2956201817762818
2095620,0.29562038386728157
2095650,0.29562058844385497
2095680,0.2956207953950813
2095710,0.29562100461457813
2095740,0.29562121600058383
2095770,0.2956214294558749
2095800,0.2956216448878978
2095830,0.2956218622087545
2095860,0.295622081335141
2095890,0.29562230218846447
2095920,0.2956225246947121
2095950,0.29562274878443107
2095980,0.295622974393596
2096010,0.2956232014621017
2096040,0.29562342993435176
2096070,0.29562365976005567
2096100,0.29562389089299257
2096130,0.2956241232924935
2096160,0.29562435692182915
2096190,0.2956245917488842
2096220,0.2956248277465304
2096250,0.2956250648921576
2096280,0.2956253031678876
2096310,0.29562554256031115
2096340,0.2956257830609725
2096370,0.29562602466571936
2096400,0.2956262673753938
2096430,0.2956265111953215
2096460,0.29562675613580836
2096490,0.29562700221066485
2096520,0.29562724944076474
2096550,0.2956274978491075
2096580,0.29562774746503934
2096610,0.29562799832292147
2096640,0.2956282504612419
2096670,0.29562850392349094
2096700,0.29562875875828615
2096730,0.29562901501934463
2096760,0.2956292727654357
2096790,0.29562953206053977
2096820,0.29562979297393854
2096850,0.2956300555802641
2096880,0.2956303199596719
2096910,0.2956305861979313
2096940,0.295630854386571
2096970,0.29563112462299734
2097000,0.29563139701070235
2097030,0.29563167165938165
2097060,0.295631948684826
2097090,0.29563222821039065
2097120,0.29563251036547333
2097150,0.2956327952882603
2097180,0.2956330831195398
2097210,0.2956333740119315
2097240,0.29563366812636727
2097270,0.2956339656302393
2097300,0.29563426669953
2097330,0.29563457151951933
2097360,0.2956348802848063
2097390,0.29563519320012205
2097420,0.2956355104800018
2097450,0.295635832349947
2097480,0.2956361590466588
2097510,0.2956364908187885
2097540,0.2956368279273814
2097570,0.29563717064666795
2097600,0.2956375192647371
2097630,0.2956378740842581
2097660,0.29563823542336853
2097690,0.29563860361656275
2097720,0.2956389790156149
2097750,0.2956393619905438
2097780,0.2956397529308962
2097810,0.29564015224675383
2097840,0.29564056036971026
2097870,0.2956409777556103
2097900,0.2956414048843541
2097930,0.2956418422621807
2097960,0.29564229042346973
2097990,0.2956427499326498
2098020,0.29564322138601035
2098050,0.2956437054140055
2098080,0.29564420268355085
2098110,0.29564471390055025
2098140,0.2956452398126714
2098170,0.2956457812122262
2098200,0.29564633893945974
2098230,0.2956469138858824
2098260,0.29564750699807885
2098290,0.29564811928169243
2098320,0.2956487518057554
2098350,0.2956494057073177
2098380,0.29565008219652045
2098410,0.2956507825619805
2098440,0.29565150817650354
2098470,0.2956522605034109
2098500,0.29565304110291274
2098530,0.295653851639268
2098560,0.29565469388807203
2098590,0.29565556974393137
2098620,0.29565648122847865
2098650,0.2956574304985125
2098680,0.29565841985416486
2098710,0.2956594517469697
2098740,0.29566052878730165
2098770,0.2956616537512008
2098800,0.295662829585547
2098830,0.29566406724255506
2098860,0.29566537879792737
2098890,0.2956667716175142
2098920,0.2956682505376124
2098950,0.2956698190232631
2098980,0.29567148115687536
2099010,0.2956732405351107
2099040,0.29567510126219426
2099070,0.29567706647767933
2099100,0.2956791396193558
2099130,0.29568132254475543
2099160,0.295683617289076
2099190,0.2956860233343325
2099220,0.2956885403710341
2099250,0.29569116400876577
2099280,0.2956938906895674
2099310,0.2956967104390126
2099340,0.2956996162841834
2099370,0.2957025910757972
2099400,0.29570562608215517
2099430,0.2957086983568312
2099460,0.2957117934053976
2099490,0.2957148878231733
2099520,0.29571797146468043
2099550,0.29572101648313476
2099580,0.29572402044271784
2099610,0.2957269519912572
2099640,0.2957298166412678
2099670,0.2957325975480115
2099700,0.29573528753133926
2099730,0.2957378832397142
2099760,0.2957403818341988
2099790,0.2957427818961596
2099820,0.2957450836269858
2099850,0.29574728811840917
2099880,0.2957493971430464
2099910,0.2957514131059958
2099940,0.29575333881477345
2099970,0.29575517731216266
2100000,0.2957569318074668
2100030,0.295758605592699
2100060,0.29576020196300146
2100090,0.2957617241769942
2100120,0.29576317542927943
2100150,0.2957645588221635
2100180,0.2957658773486863
2100210,0.29576713388618225
2100240,0.2957683311910295
2100270,0.2957694718953035
2100300,0.2957705585080018
2100330,0.2957715934182671
2100360,0.29577257889836395
2100390,0.2957735171078446
2100420,0.29577441009879046
2100450,0.29577525982102254
2100480,0.29577606812707674
2100510,0.29577683677749816
2100540,0.2957775674460388
2100570,0.2957782617246107
2100600,0.29577892112789306
2100630,0.29577954709798104
2100660,0.2957801410086733
2100690,0.29578070416944735
2100720,0.29578123782931004
2100750,0.2957817431803152
2100780,0.2957822213610253
2100810,0.2957826734594606
2100840,0.2957831005161369
2100870,0.29578350352670296
2100900,0.29578388344457623
2100930,0.2957842411831699
2100960,0.2957845776182031
2100990,0.29578489358970617
2101020,0.29578518990390074
2101050,0.2957854673350101
2101080,0.2957857266269247
2101110,0.29578596849472827
2101140,0.29578619362612696
2101170,0.29578640268281603
2101200,0.29578659630173576
2101230,0.2957644872198866
2101260,0.2957374566794173
2101290,0.2957168262365883
2101320,0.29570137858899626
2101350,0.2956897227061943
2101380,0.2956807821967713
2101410,0.2956738053313802
2101440,0.29566836634973864
2101470,0.2956641647212147
2101500,0.2956608663573174
2101530,0.2956584444194865
2101560,0.29565675588229523
2101590,0.2956556304597391
2101620,0.295655050752295
2101650,0.29565484267658293
2101680,0.2956549861354048
2101710,0.2956553912820698
2101740,0.29565600047756735
2101770,0.2956567600246986
2101800,0.2956576237303054
2101830,0.2956585531613261
2101860,0.29565951640236376
2101890,0.29566048695388003
2101920,0.2956614430942263
2101950,0.29566236738253815
2101980,0.2956632461537142
2102010,0.2956640690426079
2102040,0.29566482855179216
2102070,0.2956655196531343
2102100,0.2956661394214685
2102130,0.29566668670163526
2102160,0.29566716180765257
2102190,0.29566756625293755
2102220,0.2956679025097254
2102250,0.2956681737964991
2102280,0.29566838389154937
2102310,0.29566853697087514
2102340,0.29566863746877325
2102370,0.29566868995905743
2102400,0.2956686990553991
2102430,0.29566866824351695
2102460,0.29566859978762366
2102490,0.29566849493316744
2102520,0.29566835334205777
2102550,0.2956681739370024
2102580,0.2956679561399431
2102610,0.29566770058906644
2102640,0.29566740915893125
2102670,0.29566708459974006
2102700,0.29566673010777195
2102730,0.29566634898556354
2102760,0.2956659444277989
2102790,0.2956655194105008
2102820,0.29566507664339975
2102850,0.29566461855082454
2102880,0.2956641472588836
2102910,0.2956636645813214
2102940,0.2956631720046023
2102970,0.29566267067821356
2103000,0.295662161406813
2103030,0.2956616446490115
2103060,0.2956611205208611
2103090,0.2956605888021537
2103120,0.29566004894424663
2103150,0.29565950005865604
2103180,0.29565894090210576
2103210,0.2956583698346144
2103240,0.29565778482807825
2103270,0.29565718353790377
2103300,0.29565656341743635
2103330,0.2956559218194718
2103360,0.2956552560958468
2103390,0.2956545633170807
2103420,0.2956538401202599
2103450,0.29565308270113955
2103480,0.2956522868738001
2103510,0.29565144824885486
2103540,0.29565056212816615
2103570,0.29564962323974503
2103600,0.29564862627100347
2103630,0.2956475646627583
2103660,0.2956464321955124
2103690,0.29564522071655724
2103720,0.29564392285403984
2103750,0.2956425302040975
2103780,0.2956410334479369
2103810,0.29563942242198027
2103840,0.2956376859493023
2103870,0.29563581166533087
2103900,0.29563378579953903
2103930,0.295631592921001
2103960,0.2956292156328314
2103990,0.29562663420733226
2104020,0.295623826150638
2104050,0.2956207656883524
2104080,0.295617423171632
2104110,0.29561376442014653
2104140,0.2956097500581357
2104170,0.2956053349800801
2104200,0.2956004718001516
2104230,0.2955950938080819
2104260,0.2955891591575047
2104290,0.295582602166385
2104320,0.29557539227674623
2104350,0.2955675279993419
2104380,0.29555907883370475
2104410,0.2955502007897608
2104440,0.295541132138191
2104470,0.2955321468322013
2104500,0.2955234869116383
2104530,0.2955153251421419
2104560,0.2955077526167064
2104590,0.2955007847157843
2104620,0.2954944074816324
2104650,0.2954885780688139
2104680,0.29548324434039563
