time,hvac_oveAhu_TSupSet_u
1800150,285.15
1800180,285.15
1800210,285.15
1800240,285.15
1800270,285.15
1800300,285.15
1800330,285.15
1800360,285.15
1800390,285.15
1800420,285.15
1800450,285.15
1800480,285.15
1800510,285.15
1800540,285.15
1800570,285.15
1800600,285.15
1800630,285.15
1800660,285.15
1800690,285.15
1800720,285.15
1800750,285.15
1800780,285.15
1800810,285.15
1800840,285.15
1800870,285.15
1800900,285.15
1800930,285.15
1800960,285.15
1800990,285.15
1801020,285.15
1801050,285.15
1801080,285.15
1801110,285.15
1801140,285.15
1801170,285.15
1801200,285.15
1801230,285.15
1801260,285.15
1801290,285.15
1801320,285.15
1801350,285.15
1801380,285.15
1801410,285.15
1801440,285.15
1801470,285.15
1801500,285.15
1801530,285.15
1801560,285.15
1801590,285.15
1801620,285.15
1801650,285.15
1801680,285.15
1801710,285.15
1801740,285.15
1801770,285.15
1801800,285.15
1801830,285.15
1801860,285.15
1801890,285.15
1801920,285.15
1801950,285.15
1801980,285.15
1802010,285.15
1802040,285.15
1802070,285.15
1802100,285.15
1802130,285.15
1802160,285.15
1802190,285.15
1802220,285.15
1802250,285.15
1802280,285.15
1802310,285.15
1802340,285.15
1802370,285.15
1802400,285.15
1802430,285.15
1802460,285.15
1802490,285.15
1802520,285.15
1802550,285.15
1802580,285.15
1802610,285.15
1802640,285.15
1802670,285.15
1802700,285.15
1802730,285.15
1802760,285.15
1802790,285.15
1802820,285.15
1802850,285.15
1802880,285.15
1802910,285.15
1802940,285.15
1802970,285.15
1803000,285.15
1803030,285.15
1803060,285.15
1803090,285.15
1803120,285.15
1803150,285.15
1803180,285.15
1803210,285.15
1803240,285.15
1803270,285.15
1803300,285.15
1803330,285.15
1803360,285.15
1803390,285.15
1803420,285.15
1803450,285.15
1803480,285.15
1803510,285.15
1803540,285.15
1803570,285.15
1803600,285.15
1803630,285.15
1803660,285.15
1803690,285.15
1803720,285.15
1803750,285.15
1803780,285.15
1803810,285.15
1803840,285.15
1803870,285.15
1803900,285.15
1803930,285.15
1803960,285.15
1803990,285.15
1804020,285.15
1804050,285.15
1804080,285.15
1804110,285.15
1804140,285.15
1804170,285.15
1804200,285.15
1804230,285.15
1804260,285.15
1804290,285.15
1804320,285.15
1804350,285.15
1804380,285.15
1804410,285.15
1804440,285.15
1804470,285.15
1804500,285.15
1804530,285.15
1804560,285.15
1804590,285.15
1804620,285.15
1804650,285.15
1804680,285.15
1804710,285.15
1804740,285.15
1804770,285.15
1804800,285.15
1804830,285.15
1804860,285.15
1804890,285.15
1804920,285.15
1804950,285.15
1804980,285.15
1805010,285.15
1805040,285.15
1805070,285.15
1805100,285.15
1805130,285.15
1805160,285.15
1805190,285.15
1805220,285.15
1805250,285.15
1805280,285.15
1805310,285.15
1805340,285.15
1805370,285.15
1805400,285.15
1805430,285.15
1805460,285.15
1805490,285.15
1805520,285.15
1805550,285.15
1805580,285.15
1805610,285.15
1805640,285.15
1805670,285.15
1805700,285.15
1805730,285.15
1805760,285.15
1805790,285.15
1805820,285.15
1805850,285.15
1805880,285.15
1805910,285.15
1805940,285.15
1805970,285.15
1806000,285.15
1806030,285.15
1806060,285.15
1806090,285.15
1806120,285.15
1806150,285.15
1806180,285.15
1806210,285.15
1806240,285.15
1806270,285.15
1806300,285.15
1806330,285.15
1806360,285.15
1806390,285.15
1806420,285.15
1806450,285.15
1806480,285.15
1806510,285.15
1806540,285.15
1806570,285.15
1806600,285.15
1806630,285.15
1806660,285.15
1806690,285.15
1806720,285.15
1806750,285.15
1806780,285.15
1806810,285.15
1806840,285.15
1806870,285.15
1806900,285.15
1806930,285.15
1806960,285.15
1806990,285.15
1807020,285.15
1807050,285.15
1807080,285.15
1807110,285.15
1807140,285.15
1807170,285.15
1807200,285.15
1807230,285.15
1807260,285.15
1807290,285.15
1807320,285.15
1807350,285.15
1807380,285.15
1807410,285.15
1807440,285.15
1807470,285.15
1807500,285.15
1807530,285.15
1807560,285.15
1807590,285.15
1807620,285.15
1807650,285.15
1807680,285.15
1807710,285.15
1807740,285.15
1807770,285.15
1807800,285.15
1807830,285.15
1807860,285.15
1807890,285.15
1807920,285.15
1807950,285.15
1807980,285.15
1808010,285.15
1808040,285.15
1808070,285.15
1808100,285.15
1808130,285.15
1808160,285.15
1808190,285.15
1808220,285.15
1808250,285.15
1808280,285.15
1808310,285.15
1808340,285.15
1808370,285.15
1808400,285.15
1808430,285.15
1808460,285.15
1808490,285.15
1808520,285.15
1808550,285.15
1808580,285.15
1808610,285.15
1808640,285.15
1808670,285.15
1808700,285.15
1808730,285.15
1808760,285.15
1808790,285.15
1808820,285.15
1808850,285.15
1808880,285.15
1808910,285.15
1808940,285.15
1808970,285.15
1809000,285.15
1809030,285.15
1809060,285.15
1809090,285.15
1809120,285.15
1809150,285.15
1809180,285.15
1809210,285.15
1809240,285.15
1809270,285.15
1809300,285.15
1809330,285.15
1809360,285.15
1809390,285.15
1809420,285.15
1809450,285.15
1809480,285.15
1809510,285.15
1809540,285.15
1809570,285.15
1809600,285.15
1809630,285.15
1809660,285.15
1809690,285.15
1809720,285.15
1809750,285.15
1809780,285.15
1809810,285.15
1809840,285.15
1809870,285.15
1809900,285.15
1809930,285.15
1809960,285.15
1809990,285.15
1810020,285.15
1810050,285.15
1810080,285.15
1810110,285.15
1810140,285.15
1810170,285.15
1810200,285.15
1810230,285.15
1810260,285.15
1810290,285.15
1810320,285.15
1810350,285.15
1810380,285.15
1810410,285.15
1810440,285.15
1810470,285.15
1810500,285.15
1810530,285.15
1810560,285.15
1810590,285.15
1810620,285.15
1810650,285.15
1810680,285.15
1810710,285.15
1810740,285.15
1810770,285.15
1810800,285.15
1810830,285.15
1810860,285.15
1810890,285.15
1810920,285.15
1810950,285.15
1810980,285.15
1811010,285.15
1811040,285.15
1811070,285.15
1811100,285.15
1811130,285.15
1811160,285.15
1811190,285.15
1811220,285.15
1811250,285.15
1811280,285.15
1811310,285.15
1811340,285.15
1811370,285.15
1811400,285.15
1811430,285.15
1811460,285.15
1811490,285.15
1811520,285.15
1811550,285.15
1811580,285.15
1811610,285.15
1811640,285.15
1811670,285.15
1811700,285.15
1811730,285.15
1811760,285.15
1811790,285.15
1811820,285.15
1811850,285.15
1811880,285.15
1811910,285.15
1811940,285.15
1811970,285.15
1812000,285.15
1812030,285.15
1812060,285.15
1812090,285.15
1812120,285.15
1812150,285.15
1812180,285.15
1812210,285.15
1812240,285.15
1812270,285.15
1812300,285.15
1812330,285.15
1812360,285.15
1812390,285.15
1812420,285.15
1812450,285.15
1812480,285.15
1812510,285.15
1812540,285.15
1812570,285.15
1812600,285.15
1812630,285.15
1812660,285.15
1812690,285.15
1812720,285.15
1812750,285.15
1812780,285.15
1812810,285.15
1812840,285.15
1812870,285.15
1812900,285.15
1812930,285.15
1812960,285.15
1812990,285.15
1813020,285.15
1813050,285.15
1813080,285.15
1813110,285.15
1813140,285.15
1813170,285.15
1813200,285.15
1813230,285.15
1813260,285.15
1813290,285.15
1813320,285.15
1813350,285.15
1813380,285.15
1813410,285.15
1813440,285.15
1813470,285.15
1813500,285.15
1813530,285.15
1813560,285.15
1813590,285.15
1813620,285.15
1813650,285.15
1813680,285.15
1813710,285.15
1813740,285.15
1813770,285.15
1813800,285.15
1813830,285.15
1813860,285.15
1813890,285.15
1813920,285.15
1813950,285.15
1813980,285.15
1814010,285.15
1814040,285.15
1814070,285.15
1814100,285.15
1814130,285.15
1814160,285.15
1814190,285.15
1814220,285.15
1814250,285.15
1814280,285.15
1814310,285.15
1814340,285.15
1814370,285.15
1814400,285.15
1814430,285.15
1814460,285.15
1814490,285.15
1814520,285.15
1814550,285.15
1814580,285.15
1814610,285.15
1814640,285.15
1814670,285.15
1814700,285.15
1814730,285.15
1814760,285.15
1814790,285.15
1814820,285.15
1814850,285.15
1814880,285.15
1814910,285.15
1814940,285.15
1814970,285.15
1815000,285.15
1815030,285.15
1815060,285.15
1815090,285.15
1815120,285.15
1815150,285.15
1815180,285.15
1815210,285.15
1815240,285.15
1815270,285.15
1815300,285.15
1815330,285.15
1815360,285.15
1815390,285.15
1815420,285.15
1815450,285.15
1815480,285.15
1815510,285.15
1815540,285.15
1815570,285.15
1815600,285.15
1815630,285.15
1815660,285.15
1815690,285.15
1815720,285.15
1815750,285.15
1815780,285.15
1815810,285.15
1815840,285.15
1815870,285.15
1815900,285.15
1815930,285.15
1815960,285.15
1815990,285.15
1816020,285.15
1816050,285.15
1816080,285.15
1816110,285.15
1816140,285.15
1816170,285.15
1816200,285.15
1816230,285.15
1816260,285.15
1816290,285.15
1816320,285.15
1816350,285.15
1816380,285.15
1816410,285.15
1816440,285.15
1816470,285.15
1816500,285.15
1816530,285.15
1816560,285.15
1816590,285.15
1816620,285.15
1816650,285.15
1816680,285.15
1816710,285.15
1816740,285.15
1816770,285.15
1816800,285.15
1816830,285.15
1816860,285.15
1816890,285.15
1816920,285.15
1816950,285.15
1816980,285.15
1817010,285.15
1817040,285.15
1817070,285.15
1817100,285.15
1817130,285.15
1817160,285.15
1817190,285.15
1817220,285.15
1817250,285.15
1817280,285.15
1817310,285.15
1817340,285.15
1817370,285.15
1817400,285.15
1817430,285.15
1817460,285.15
1817490,285.15
1817520,285.15
1817550,285.15
1817580,285.15
1817610,285.15
1817640,285.15
1817670,285.15
1817700,285.15
1817730,285.15
1817760,285.15
1817790,285.15
1817820,285.15
1817850,285.15
1817880,285.15
1817910,285.15
1817940,285.15
1817970,285.15
1818000,285.15
1818030,285.15
1818060,285.15
1818090,285.15
1818120,285.15
1818150,285.15
1818180,285.15
1818210,285.15
1818240,285.15
1818270,285.15
1818300,285.15
1818330,285.15
1818360,285.15
1818390,285.15
1818420,285.15
1818450,285.15
1818480,285.15
1818510,285.15
1818540,285.15
1818570,285.15
1818600,285.15
1818630,285.15
1818660,285.15
1818690,285.15
1818720,285.15
1818750,285.15
1818780,285.15
1818810,285.15
1818840,285.15
1818870,285.15
1818900,285.15
1818930,285.15
1818960,285.15
1818990,285.15
1819020,285.15
1819050,285.15
1819080,285.15
1819110,285.15
1819140,285.15
1819170,285.15
1819200,285.15
1819230,285.15
1819260,285.15
1819290,285.15
1819320,285.15
1819350,285.15
1819380,285.15
1819410,285.15
1819440,285.15
1819470,285.15
1819500,285.15
1819530,285.15
1819560,285.15
1819590,285.15
1819620,285.15
1819650,285.15
1819680,285.15
1819710,285.15
1819740,285.15
1819770,285.15
1819800,285.15
1819830,285.15
1819860,285.15
1819890,285.15
1819920,285.15
1819950,285.15
1819980,285.15
1820010,285.15
1820040,285.15
1820070,285.15
1820100,285.15
1820130,285.15
1820160,285.15
1820190,285.15
1820220,285.15
1820250,285.15
1820280,285.15
1820310,285.15
1820340,285.15
1820370,285.15
1820400,285.15
1820430,285.15
1820460,285.15
1820490,285.15
1820520,285.15
1820550,285.15
1820580,285.15
1820610,285.15
1820640,285.15
1820670,285.15
1820700,285.15
1820730,285.15
1820760,285.15
1820790,285.15
1820820,285.15
1820850,285.15
1820880,285.15
1820910,285.15
1820940,285.15
1820970,285.15
1821000,285.15
1821030,285.15
1821060,285.15
1821090,285.15
1821120,285.15
1821150,285.15
1821180,285.15
1821210,285.15
1821240,285.15
1821270,285.15
1821300,285.15
1821330,285.15
1821360,285.15
1821390,285.15
1821420,285.15
1821450,285.15
1821480,285.15
1821510,285.15
1821540,285.15
1821570,285.15
1821600,285.15
1821630,285.15
1821660,285.15
1821690,285.15
1821720,285.15
1821750,285.15
1821780,285.15
1821810,285.15
1821840,285.15
1821870,285.15
1821900,285.15
1821930,285.15
1821960,285.15
1821990,285.15
1822020,285.15
1822050,285.15
1822080,285.15
1822110,285.15
1822140,285.15
1822170,285.15
1822200,285.15
1822230,285.15
1822260,285.15
1822290,285.15
1822320,285.15
1822350,285.15
1822380,285.15
1822410,285.15
1822440,285.15
1822470,285.15
1822500,285.15
1822530,285.15
1822560,285.15
1822590,285.15
1822620,285.15
1822650,285.15
1822680,285.15
1822710,285.15
1822740,285.15
1822770,285.15
1822800,285.15
1822830,285.15
1822860,285.15
1822890,285.15
1822920,285.15
1822950,285.15
1822980,285.15
1823010,285.15
1823040,285.15
1823070,285.15
1823100,285.15
1823130,285.15
1823160,285.15
1823190,285.15
1823220,285.15
1823250,285.15
1823280,285.15
1823310,285.15
1823340,285.15
1823370,285.15
1823400,285.15
1823430,285.15
1823460,285.15
1823490,285.15
1823520,285.15
1823550,285.15
1823580,285.15
1823610,285.15
1823640,285.15
1823670,285.15
1823700,285.15
1823730,285.15
1823760,285.15
1823790,285.15
1823820,285.15
1823850,285.15
1823880,285.15
1823910,285.15
1823940,285.15
1823970,285.15
1824000,285.15
1824030,285.15
1824060,285.15
1824090,285.15
1824120,285.15
1824150,285.15
1824180,285.15
1824210,285.15
1824240,285.15
1824270,285.15
1824300,285.15
1824330,285.15
1824360,285.15
1824390,285.15
1824420,285.15
1824450,285.15
1824480,285.15
1824510,285.15
1824540,285.15
1824570,285.15
1824600,285.15
1824630,285.15
1824660,285.15
1824690,285.15
1824720,285.15
1824750,285.15
1824780,285.15
1824810,285.15
1824840,285.15
1824870,285.15
1824900,285.15
1824930,285.15
1824960,285.15
1824990,285.15
1825020,285.15
1825050,285.15
1825080,285.15
1825110,285.15
1825140,285.15
1825170,285.15
1825200,285.15
1825230,285.15
1825260,285.15
1825290,285.15
1825320,285.15
1825350,285.15
1825380,285.15
1825410,285.15
1825440,285.15
1825470,285.15
1825500,285.15
1825530,285.15
1825560,285.15
1825590,285.15
1825620,285.15
1825650,285.15
1825680,285.15
1825710,285.15
1825740,285.15
1825770,285.15
1825800,285.15
1825830,285.15
1825860,285.15
1825890,285.15
1825920,285.15
1825950,285.15
1825980,285.15
1826010,285.15
1826040,285.15
1826070,285.15
1826100,285.15
1826130,285.15
1826160,285.15
1826190,285.15
1826220,285.15
1826250,285.15
1826280,285.15
1826310,285.15
1826340,285.15
1826370,285.15
1826400,285.15
1826430,285.15
1826460,285.15
1826490,285.15
1826520,285.15
1826550,285.15
1826580,285.15
1826610,285.15
1826640,285.15
1826670,285.15
1826700,285.15
1826730,285.15
1826760,285.15
1826790,285.15
1826820,285.15
1826850,285.15
1826880,285.15
1826910,285.15
1826940,285.15
1826970,285.15
1827000,285.15
1827030,285.15
1827060,285.15
1827090,285.15
1827120,285.15
1827150,285.15
1827180,285.15
1827210,285.15
1827240,285.15
1827270,285.15
1827300,285.15
1827330,285.15
1827360,285.15
1827390,285.15
1827420,285.15
1827450,285.15
1827480,285.15
1827510,285.15
1827540,285.15
1827570,285.15
1827600,285.15
1827630,285.15
1827660,285.15
1827690,285.15
1827720,285.15
1827750,285.15
1827780,285.15
1827810,285.15
1827840,285.15
1827870,285.15
1827900,285.15
1827930,285.15
1827960,285.15
1827990,285.15
1828020,285.15
1828050,285.15
1828080,285.15
1828110,285.15
1828140,285.15
1828170,285.15
1828200,285.15
1828230,285.15
1828260,285.15
1828290,285.15
1828320,285.15
1828350,285.15
1828380,285.15
1828410,285.15
1828440,285.15
1828470,285.15
1828500,285.15
1828530,285.15
1828560,285.15
1828590,285.15
1828620,285.15
1828650,285.15
1828680,285.15
1828710,285.15
1828740,285.15
1828770,285.15
1828800,285.15
1828830,285.15
1828860,285.15
1828890,285.15
1828920,285.15
1828950,285.15
1828980,285.15
1829010,285.15
1829040,285.15
1829070,285.15
1829100,285.15
1829130,285.15
1829160,285.15
1829190,285.15
1829220,285.15
1829250,285.15
1829280,285.15
1829310,285.15
1829340,285.15
1829370,285.15
1829400,285.15
1829430,285.15
1829460,285.15
1829490,285.15
1829520,285.15
1829550,285.15
1829580,285.15
1829610,285.15
1829640,285.15
1829670,285.15
1829700,285.15
1829730,285.15
1829760,285.15
1829790,285.15
1829820,285.15
1829850,285.15
1829880,285.15
1829910,285.15
1829940,285.15
1829970,285.15
1830000,285.15
1830030,285.15
1830060,285.15
1830090,285.15
1830120,285.15
1830150,285.15
1830180,285.15
1830210,285.15
1830240,285.15
1830270,285.15
1830300,285.15
1830330,285.15
1830360,285.15
1830390,285.15
1830420,285.15
1830450,285.15
1830480,285.15
1830510,285.15
1830540,285.15
1830570,285.15
1830600,285.15
1830630,285.15
1830660,285.15
1830690,285.15
1830720,285.15
1830750,285.15
1830780,285.15
1830810,285.15
1830840,285.15
1830870,285.15
1830900,285.15
1830930,285.15
1830960,285.15
1830990,285.15
1831020,285.15
1831050,285.15
1831080,285.15
1831110,285.15
1831140,285.15
1831170,285.15
1831200,285.15
1831230,285.15
1831260,285.15
1831290,285.15
1831320,285.15
1831350,285.15
1831380,285.15
1831410,285.15
1831440,285.15
1831470,285.15
1831500,285.15
1831530,285.15
1831560,285.15
1831590,285.15
1831620,285.15
1831650,285.15
1831680,285.15
1831710,285.15
1831740,285.15
1831770,285.15
1831800,285.15
1831830,285.15
1831860,285.15
1831890,285.15
1831920,285.15
1831950,285.15
1831980,285.15
1832010,285.15
1832040,285.15
1832070,285.15
1832100,285.15
1832130,285.15
1832160,285.15
1832190,285.15
1832220,285.15
1832250,285.15
1832280,285.15
1832310,285.15
1832340,285.15
1832370,285.15
1832400,285.15
1832430,285.15
1832460,285.15
1832490,285.15
1832520,285.15
1832550,285.15
1832580,285.15
1832610,285.15
1832640,285.15
1832670,285.15
1832700,285.15
1832730,285.15
1832760,285.15
1832790,285.15
1832820,285.15
1832850,285.15
1832880,285.15
1832910,285.15
1832940,285.15
1832970,285.15
1833000,285.15
1833030,285.15
1833060,285.15
1833090,285.15
1833120,285.15
1833150,285.15
1833180,285.15
1833210,285.15
1833240,285.15
1833270,285.15
1833300,285.15
1833330,285.15
1833360,285.15
1833390,285.15
1833420,285.15
1833450,285.15
1833480,285.15
1833510,285.15
1833540,285.15
1833570,285.15
1833600,285.15
1833630,285.15
1833660,285.15
1833690,285.15
1833720,285.15
1833750,285.15
1833780,285.15
1833810,285.15
1833840,285.15
1833870,285.15
1833900,285.15
1833930,285.15
1833960,285.15
1833990,285.15
1834020,285.15
1834050,285.15
1834080,285.15
1834110,285.15
1834140,285.15
1834170,285.15
1834200,285.15
1834230,285.15
1834260,285.15
1834290,308.15
1834320,308.15
1834350,308.15
1834380,308.15
1834410,308.15
1834440,308.15
1834470,308.15
1834500,308.15
1834530,308.15
1834560,308.15
1834590,308.15
1834620,308.15
1834650,308.15
1834680,308.15
1834710,308.15
1834740,308.15
1834770,285.15
1834800,285.15
1834830,285.15
1834860,285.15
1834890,285.15
1834920,285.15
1834950,285.15
1834980,285.15
1835010,285.15
1835040,285.15
1835070,285.15
1835100,285.15
1835130,285.15
1835160,285.15
1835190,285.15
1835220,285.15
1835250,285.15
1835280,285.15
1835310,285.15
1835340,285.15
1835370,285.15
1835400,285.15
1835430,285.15
1835460,285.15
1835490,285.15
1835520,285.15
1835550,285.15
1835580,285.15
1835610,285.15
1835640,285.15
1835670,285.15
1835700,285.15
1835730,285.15
1835760,285.15
1835790,285.15
1835820,285.15
1835850,285.15
1835880,285.15
1835910,285.15
1835940,285.15
1835970,285.15
1836000,285.15
1836030,285.15
1836060,285.15
1836090,285.15
1836120,285.15
1836150,285.15
1836180,285.15
1836210,285.15
1836240,285.15
1836270,285.15
1836300,285.15
1836330,285.15
1836360,285.15
1836390,285.15
1836420,285.15
1836450,285.15
1836480,285.15
1836510,285.15
1836540,285.15
1836570,285.15
1836600,285.15
1836630,285.15
1836660,285.15
1836690,285.15
1836720,285.15
1836750,285.15
1836780,285.15
1836810,285.15
1836840,285.15
1836870,285.15
1836900,285.15
1836930,285.15
1836960,285.15
1836990,285.15
1837020,285.15
1837050,285.15
1837080,285.15
1837110,285.15
1837140,285.15
1837170,285.15
1837200,285.15
1837230,285.15
1837260,285.15
1837290,285.15
1837320,285.15
1837350,285.15
1837380,285.15
1837410,285.15
1837440,285.15
1837470,285.15
1837500,285.15
1837530,285.15
1837560,285.15
1837590,285.15
1837620,285.15
1837650,285.15
1837680,285.15
1837710,285.15
1837740,285.15
1837770,285.15
1837800,285.15
1837830,285.15
1837860,285.15
1837890,285.15
1837920,285.15
1837950,285.15
1837980,285.15
1838010,285.15
1838040,285.15
1838070,285.15
1838100,285.15
1838130,285.15
1838160,285.15
1838190,285.15
1838220,285.15
1838250,285.15
1838280,285.15
1838310,285.15
1838340,285.15
1838370,285.15
1838400,285.15
1838430,285.15
1838460,285.15
1838490,285.15
1838520,285.15
1838550,285.15
1838580,285.15
1838610,285.15
1838640,285.15
1838670,285.15
1838700,285.15
1838730,285.15
1838760,285.15
1838790,285.15
1838820,285.15
1838850,285.15
1838880,285.15
1838910,285.15
1838940,285.15
1838970,285.15
1839000,285.15
1839030,285.15
1839060,285.15
1839090,285.15
1839120,285.15
1839150,285.15
1839180,285.15
1839210,285.15
1839240,285.15
1839270,285.15
1839300,285.15
1839330,285.15
1839360,285.15
1839390,285.15
1839420,285.15
1839450,285.15
1839480,285.15
1839510,285.15
1839540,285.15
1839570,285.15
1839600,285.15
1839630,285.15
1839660,285.15
1839690,285.15
1839720,285.15
1839750,285.15
1839780,285.15
1839810,285.15
1839840,285.15
1839870,285.15
1839900,285.15
1839930,285.15
1839960,285.15
1839990,285.15
1840020,285.15
1840050,285.15
1840080,285.15
1840110,285.15
1840140,285.15
1840170,285.15
1840200,285.15
1840230,285.15
1840260,285.15
1840290,285.15
1840320,285.15
1840350,285.15
1840380,285.15
1840410,285.15
1840440,285.15
1840470,285.15
1840500,285.15
1840530,285.15
1840560,285.15
1840590,285.15
1840620,285.15
1840650,285.15
1840680,285.15
1840710,285.15
1840740,285.15
1840770,285.15
1840800,285.15
1840830,285.15
1840860,285.15
1840890,285.15
1840920,285.15
1840950,285.15
1840980,285.15
1841010,285.15
1841040,285.15
1841070,285.15
1841100,285.15
1841130,285.15
1841160,285.15
1841190,285.15
1841220,285.15
1841250,285.15
1841280,285.15
1841310,285.15
1841340,285.15
1841370,285.15
1841400,285.15
1841430,285.15
1841460,285.15
1841490,285.15
1841520,285.15
1841550,285.15
1841580,285.15
1841610,285.15
1841640,285.15
1841670,285.15
1841700,285.15
1841730,285.15
1841760,285.15
1841790,285.15
1841820,285.15
1841850,285.15
1841880,285.15
1841910,285.15
1841940,285.15
1841970,285.15
1842000,285.15
1842030,285.15
1842060,285.15
1842090,285.15
1842120,285.15
1842150,285.15
1842180,285.15
1842210,285.15
1842240,285.15
1842270,285.15
1842300,285.15
1842330,285.15
1842360,285.15
1842390,285.15
1842420,285.15
1842450,285.15
1842480,285.15
1842510,285.15
1842540,285.15
1842570,285.15
1842600,285.15
1842630,285.15
1842660,285.15
1842690,285.15
1842720,285.15
1842750,285.15
1842780,285.15
1842810,285.15
1842840,285.15
1842870,285.15
1842900,285.15
1842930,285.15
1842960,285.15
1842990,285.15
1843020,285.15
1843050,285.15
1843080,285.15
1843110,285.15
1843140,285.15
1843170,285.15
1843200,285.15
1843230,285.15
1843260,285.15
1843290,285.15
1843320,285.15
1843350,285.15
1843380,285.15
1843410,285.15
1843440,285.15
1843470,285.15
1843500,285.15
1843530,285.15
1843560,285.15
1843590,285.15
1843620,285.15
1843650,285.15
1843680,285.15
1843710,285.15
1843740,285.15
1843770,285.15
1843800,285.15
1843830,285.15
1843860,285.15
1843890,285.15
1843920,285.15
1843950,285.15
1843980,285.15
1844010,285.15
1844040,285.15
1844070,285.15
1844100,285.15
1844130,285.15
1844160,285.15
1844190,285.15
1844220,285.15
1844250,285.15
1844280,285.15
1844310,285.15
1844340,285.15
1844370,285.15
1844400,285.15
1844430,285.15
1844460,285.15
1844490,285.15
1844520,285.15
1844550,285.15
1844580,285.15
1844610,285.15
1844640,285.15
1844670,285.15
1844700,285.15
1844730,285.15
1844760,285.15
1844790,285.15
1844820,285.15
1844850,285.15
1844880,285.15
1844910,285.15
1844940,285.15
1844970,285.15
1845000,285.15
1845030,285.15
1845060,285.15
1845090,285.15
1845120,285.15
1845150,285.15
1845180,285.15
1845210,285.15
1845240,285.15
1845270,285.15
1845300,285.15
1845330,285.15
1845360,285.15
1845390,285.15
1845420,285.15
1845450,285.15
1845480,285.15
1845510,285.15
1845540,285.15
1845570,285.15
1845600,285.15
1845630,285.15
1845660,285.15
1845690,285.15
1845720,285.15
1845750,285.15
1845780,285.15
1845810,285.15
1845840,285.15
1845870,285.15
1845900,285.15
1845930,285.15
1845960,285.15
1845990,285.15
1846020,285.15
1846050,285.15
1846080,285.15
1846110,285.15
1846140,285.15
1846170,285.15
1846200,285.15
1846230,285.15
1846260,285.15
1846290,285.15
1846320,285.15
1846350,285.15
1846380,285.15
1846410,285.15
1846440,285.15
1846470,285.15
1846500,285.15
1846530,285.15
1846560,285.15
1846590,285.15
1846620,285.15
1846650,285.15
1846680,285.15
1846710,285.15
1846740,285.15
1846770,285.15
1846800,285.15
1846830,285.15
1846860,285.15
1846890,285.15
1846920,285.15
1846950,285.15
1846980,285.15
1847010,285.15
1847040,285.15
1847070,285.15
1847100,285.15
1847130,285.15
1847160,285.15
1847190,285.15
1847220,285.15
1847250,285.15
1847280,285.15
1847310,285.15
1847340,285.15
1847370,285.15
1847400,285.15
1847430,285.15
1847460,285.15
1847490,285.15
1847520,285.15
1847550,285.15
1847580,285.15
1847610,285.15
1847640,285.15
1847670,285.15
1847700,285.15
1847730,285.15
1847760,285.15
1847790,285.15
1847820,285.15
1847850,285.15
1847880,285.15
1847910,285.15
1847940,285.15
1847970,285.15
1848000,285.15
1848030,285.15
1848060,285.15
1848090,285.15
1848120,285.15
1848150,285.15
1848180,285.15
1848210,285.15
1848240,285.15
1848270,285.15
1848300,285.15
1848330,285.15
1848360,285.15
1848390,285.15
1848420,285.15
1848450,285.15
1848480,285.15
1848510,285.15
1848540,285.15
1848570,285.15
1848600,285.15
1848630,285.15
1848660,285.15
1848690,285.15
1848720,285.15
1848750,285.15
1848780,285.15
1848810,285.15
1848840,285.15
1848870,285.15
1848900,285.15
1848930,285.15
1848960,285.15
1848990,285.15
1849020,285.15
1849050,285.15
1849080,285.15
1849110,285.15
1849140,285.15
1849170,285.15
1849200,285.15
1849230,285.15
1849260,285.15
1849290,285.15
1849320,285.15
1849350,285.15
1849380,285.15
1849410,285.15
1849440,285.15
1849470,285.15
1849500,285.15
1849530,285.15
1849560,285.15
1849590,285.15
1849620,285.15
1849650,285.15
1849680,285.15
1849710,285.15
1849740,285.15
1849770,285.15
1849800,285.15
1849830,285.15
1849860,285.15
1849890,285.15
1849920,285.15
1849950,285.15
1849980,285.15
1850010,285.15
1850040,285.15
1850070,285.15
1850100,285.15
1850130,285.15
1850160,285.15
1850190,285.15
1850220,285.15
1850250,285.15
1850280,285.15
1850310,285.15
1850340,285.15
1850370,285.15
1850400,285.15
1850430,285.15
1850460,285.15
1850490,285.15
1850520,285.15
1850550,285.15
1850580,285.15
1850610,285.15
1850640,285.15
1850670,285.15
1850700,285.15
1850730,285.15
1850760,285.15
1850790,285.15
1850820,285.15
1850850,285.15
1850880,285.15
1850910,285.15
1850940,285.15
1850970,285.15
1851000,285.15
1851030,285.15
1851060,285.15
1851090,285.15
1851120,285.15
1851150,285.15
1851180,285.15
1851210,285.15
1851240,285.15
1851270,285.15
1851300,285.15
1851330,285.15
1851360,285.15
1851390,285.15
1851420,285.15
1851450,285.15
1851480,285.15
1851510,285.15
1851540,285.15
1851570,285.15
1851600,285.15
1851630,285.15
1851660,285.15
1851690,285.15
1851720,285.15
1851750,285.15
1851780,285.15
1851810,285.15
1851840,285.15
1851870,285.15
1851900,285.15
1851930,285.15
1851960,285.15
1851990,285.15
1852020,285.15
1852050,285.15
1852080,285.15
1852110,285.15
1852140,285.15
1852170,285.15
1852200,285.15
1852230,285.15
1852260,285.15
1852290,285.15
1852320,285.15
1852350,285.15
1852380,285.15
1852410,285.15
1852440,285.15
1852470,285.15
1852500,285.15
1852530,285.15
