timestamp,UpperCO2[sou]
12840750,894.0
12840780,894.0
12840810,894.0
12840840,894.0
12840870,894.0
12840900,894.0
12840930,894.0
12840960,894.0
12840990,894.0
12841020,894.0
12841050,894.0
12841080,894.0
12841110,894.0
12841140,894.0
12841170,894.0
12841200,894.0
12841230,894.0
12841260,894.0
12841290,894.0
12841320,894.0
12841350,894.0
12841380,894.0
12841410,894.0
12841440,894.0
12841470,894.0
12841500,894.0
12841530,894.0
12841560,894.0
12841590,894.0
12841620,894.0
12841650,894.0
12841680,894.0
12841710,894.0
12841740,894.0
12841770,894.0
12841800,894.0
12841830,894.0
12841860,894.0
12841890,894.0
12841920,894.0
12841950,894.0
12841980,894.0
12842010,894.0
12842040,894.0
12842070,894.0
12842100,894.0
12842130,894.0
12842160,894.0
12842190,894.0
12842220,894.0
12842250,894.0
12842280,894.0
12842310,894.0
12842340,894.0
12842370,894.0
12842400,894.0
12842430,894.0
12842460,894.0
12842490,894.0
12842520,894.0
12842550,894.0
12842580,894.0
12842610,894.0
12842640,894.0
12842670,894.0
12842700,894.0
12842730,894.0
12842760,894.0
12842790,894.0
12842820,894.0
12842850,894.0
12842880,894.0
12842910,894.0
12842940,894.0
12842970,894.0
12843000,894.0
12843030,894.0
12843060,894.0
12843090,894.0
12843120,894.0
12843150,894.0
12843180,894.0
12843210,894.0
12843240,894.0
12843270,894.0
12843300,894.0
12843330,894.0
12843360,894.0
12843390,894.0
12843420,894.0
12843450,894.0
12843480,894.0
12843510,894.0
12843540,894.0
12843570,894.0
12843600,894.0
12843630,894.0
12843660,894.0
12843690,894.0
12843720,894.0
12843750,894.0
12843780,894.0
12843810,894.0
12843840,894.0
12843870,894.0
12843900,894.0
12843930,894.0
12843960,894.0
12843990,894.0
12844020,894.0
12844050,894.0
12844080,894.0
12844110,894.0
12844140,894.0
12844170,894.0
12844200,894.0
12844230,894.0
12844260,894.0
12844290,894.0
12844320,894.0
12844350,894.0
12844380,894.0
12844410,894.0
12844440,894.0
12844470,894.0
12844500,894.0
12844530,894.0
12844560,894.0
12844590,894.0
12844620,894.0
12844650,894.0
12844680,894.0
12844710,894.0
12844740,894.0
12844770,894.0
12844800,894.0
12844830,894.0
12844860,894.0
12844890,894.0
12844920,894.0
12844950,894.0
12844980,894.0
12845010,894.0
12845040,894.0
12845070,894.0
12845100,894.0
12845130,894.0
12845160,894.0
12845190,894.0
12845220,894.0
12845250,894.0
12845280,894.0
12845310,894.0
12845340,894.0
12845370,894.0
12845400,894.0
12845430,894.0
12845460,894.0
12845490,894.0
12845520,894.0
12845550,894.0
12845580,894.0
12845610,894.0
12845640,894.0
12845670,894.0
12845700,894.0
12845730,894.0
12845760,894.0
12845790,894.0
12845820,894.0
12845850,894.0
12845880,894.0
12845910,894.0
12845940,894.0
12845970,894.0
12846000,894.0
12846030,894.0
12846060,894.0
12846090,894.0
12846120,894.0
12846150,894.0
12846180,894.0
12846210,894.0
12846240,894.0
12846270,894.0
12846300,894.0
12846330,894.0
12846360,894.0
12846390,894.0
12846420,894.0
12846450,894.0
12846480,894.0
12846510,894.0
12846540,894.0
12846570,894.0
12846600,894.0
12846630,894.0
12846660,894.0
12846690,894.0
12846720,894.0
12846750,894.0
12846780,894.0
12846810,894.0
12846840,894.0
12846870,894.0
12846900,894.0
12846930,894.0
12846960,894.0
12846990,894.0
12847020,894.0
12847050,894.0
12847080,894.0
12847110,894.0
12847140,894.0
12847170,894.0
12847200,894.0
12847230,894.0
12847260,894.0
12847290,894.0
12847320,894.0
12847350,894.0
12847380,894.0
12847410,894.0
12847440,894.0
12847470,894.0
12847500,894.0
12847530,894.0
12847560,894.0
12847590,894.0
12847620,894.0
12847650,894.0
12847680,894.0
12847710,894.0
12847740,894.0
12847770,894.0
12847800,894.0
12847830,894.0
12847860,894.0
12847890,894.0
12847920,894.0
12847950,894.0
12847980,894.0
12848010,894.0
12848040,894.0
12848070,894.0
12848100,894.0
12848130,894.0
12848160,894.0
12848190,894.0
12848220,894.0
12848250,894.0
12848280,894.0
12848310,894.0
12848340,894.0
12848370,894.0
12848400,894.0
12848430,894.0
12848460,894.0
12848490,894.0
12848520,894.0
12848550,894.0
12848580,894.0
12848610,894.0
12848640,894.0
12848670,894.0
12848700,894.0
12848730,894.0
12848760,894.0
12848790,894.0
12848820,894.0
12848850,894.0
12848880,894.0
12848910,894.0
12848940,894.0
12848970,894.0
12849000,894.0
12849030,894.0
12849060,894.0
12849090,894.0
12849120,894.0
12849150,894.0
12849180,894.0
12849210,894.0
12849240,894.0
12849270,894.0
12849300,894.0
12849330,894.0
12849360,894.0
12849390,894.0
12849420,894.0
12849450,894.0
12849480,894.0
12849510,894.0
12849540,894.0
12849570,894.0
12849600,894.0
12849630,894.0
12849660,894.0
12849690,894.0
12849720,894.0
12849750,894.0
12849780,894.0
12849810,894.0
12849840,894.0
12849870,894.0
12849900,894.0
12849930,894.0
12849960,894.0
12849990,894.0
12850020,894.0
12850050,894.0
12850080,894.0
12850110,894.0
12850140,894.0
12850170,894.0
12850200,894.0
12850230,894.0
12850260,894.0
12850290,894.0
12850320,894.0
12850350,894.0
12850380,894.0
12850410,894.0
12850440,894.0
12850470,894.0
12850500,894.0
12850530,894.0
12850560,894.0
12850590,894.0
12850620,894.0
12850650,894.0
12850680,894.0
12850710,894.0
12850740,894.0
12850770,894.0
12850800,894.0
12850830,894.0
12850860,894.0
12850890,894.0
12850920,894.0
12850950,894.0
12850980,894.0
12851010,894.0
12851040,894.0
12851070,894.0
12851100,894.0
12851130,894.0
12851160,894.0
12851190,894.0
12851220,894.0
12851250,894.0
12851280,894.0
12851310,894.0
12851340,894.0
12851370,894.0
12851400,894.0
12851430,894.0
12851460,894.0
12851490,894.0
12851520,894.0
12851550,894.0
12851580,894.0
12851610,894.0
12851640,894.0
12851670,894.0
12851700,894.0
12851730,894.0
12851760,894.0
12851790,894.0
12851820,894.0
12851850,894.0
12851880,894.0
12851910,894.0
12851940,894.0
12851970,894.0
12852000,894.0
12852030,894.0
12852060,894.0
12852090,894.0
12852120,894.0
12852150,894.0
12852180,894.0
12852210,894.0
12852240,894.0
12852270,894.0
12852300,894.0
12852330,894.0
12852360,894.0
12852390,894.0
12852420,894.0
12852450,894.0
12852480,894.0
12852510,894.0
12852540,894.0
12852570,894.0
12852600,894.0
12852630,894.0
12852660,894.0
12852690,894.0
12852720,894.0
12852750,894.0
12852780,894.0
12852810,894.0
12852840,894.0
12852870,894.0
12852900,894.0
12852930,894.0
12852960,894.0
12852990,894.0
12853020,894.0
12853050,894.0
12853080,894.0
12853110,894.0
12853140,894.0
12853170,894.0
12853200,894.0
12853230,894.0
12853260,894.0
12853290,894.0
12853320,894.0
12853350,894.0
12853380,894.0
12853410,894.0
12853440,894.0
12853470,894.0
12853500,894.0
12853530,894.0
12853560,894.0
12853590,894.0
12853620,894.0
12853650,894.0
12853680,894.0
12853710,894.0
12853740,894.0
12853770,894.0
12853800,894.0
12853830,894.0
12853860,894.0
12853890,894.0
12853920,894.0
12853950,894.0
12853980,894.0
12854010,894.0
12854040,894.0
12854070,894.0
12854100,894.0
12854130,894.0
12854160,894.0
12854190,894.0
12854220,894.0
12854250,894.0
12854280,894.0
12854310,894.0
12854340,894.0
12854370,894.0
12854400,894.0
12854430,894.0
12854460,894.0
12854490,894.0
12854520,894.0
12854550,894.0
12854580,894.0
12854610,894.0
12854640,894.0
12854670,894.0
12854700,894.0
12854730,894.0
12854760,894.0
12854790,894.0
12854820,894.0
12854850,894.0
12854880,894.0
12854910,894.0
12854940,894.0
12854970,894.0
12855000,894.0
12855030,894.0
12855060,894.0
12855090,894.0
12855120,894.0
12855150,894.0
12855180,894.0
12855210,894.0
12855240,894.0
12855270,894.0
12855300,894.0
12855330,894.0
12855360,894.0
12855390,894.0
12855420,894.0
12855450,894.0
12855480,894.0
12855510,894.0
12855540,894.0
12855570,894.0
12855600,894.0
12855630,894.0
12855660,894.0
12855690,894.0
12855720,894.0
12855750,894.0
12855780,894.0
12855810,894.0
12855840,894.0
12855870,894.0
12855900,894.0
12855930,894.0
12855960,894.0
12855990,894.0
12856020,894.0
12856050,894.0
12856080,894.0
12856110,894.0
12856140,894.0
12856170,894.0
12856200,894.0
12856230,894.0
12856260,894.0
12856290,894.0
12856320,894.0
12856350,894.0
12856380,894.0
12856410,894.0
12856440,894.0
12856470,894.0
12856500,894.0
12856530,894.0
12856560,894.0
12856590,894.0
12856620,894.0
12856650,894.0
12856680,894.0
12856710,894.0
12856740,894.0
12856770,894.0
12856800,894.0
12856830,894.0
12856860,894.0
12856890,894.0
12856920,894.0
12856950,894.0
12856980,894.0
12857010,894.0
12857040,894.0
12857070,894.0
12857100,894.0
12857130,894.0
12857160,894.0
12857190,894.0
12857220,894.0
12857250,894.0
12857280,894.0
12857310,894.0
12857340,894.0
12857370,894.0
12857400,894.0
12857430,894.0
12857460,894.0
12857490,894.0
12857520,894.0
12857550,894.0
12857580,894.0
12857610,894.0
12857640,894.0
12857670,894.0
12857700,894.0
12857730,894.0
12857760,894.0
12857790,894.0
12857820,894.0
12857850,894.0
12857880,894.0
12857910,894.0
12857940,894.0
12857970,894.0
12858000,894.0
12858030,894.0
12858060,894.0
12858090,894.0
12858120,894.0
12858150,894.0
12858180,894.0
12858210,894.0
12858240,894.0
12858270,894.0
12858300,894.0
12858330,894.0
12858360,894.0
12858390,894.0
12858420,894.0
12858450,894.0
12858480,894.0
12858510,894.0
12858540,894.0
12858570,894.0
12858600,894.0
12858630,894.0
12858660,894.0
12858690,894.0
12858720,894.0
12858750,894.0
12858780,894.0
12858810,894.0
12858840,894.0
12858870,894.0
12858900,894.0
12858930,894.0
12858960,894.0
12858990,894.0
12859020,894.0
12859050,894.0
12859080,894.0
12859110,894.0
12859140,894.0
12859170,894.0
12859200,894.0
12859230,894.0
12859260,894.0
12859290,894.0
12859320,894.0
12859350,894.0
12859380,894.0
12859410,894.0
12859440,894.0
12859470,894.0
12859500,894.0
12859530,894.0
12859560,894.0
12859590,894.0
12859620,894.0
12859650,894.0
12859680,894.0
12859710,894.0
12859740,894.0
12859770,894.0
12859800,894.0
12859830,894.0
12859860,894.0
12859890,894.0
12859920,894.0
12859950,894.0
12859980,894.0
12860010,894.0
12860040,894.0
12860070,894.0
12860100,894.0
12860130,894.0
12860160,894.0
12860190,894.0
12860220,894.0
12860250,894.0
12860280,894.0
12860310,894.0
12860340,894.0
12860370,894.0
12860400,894.0
12860430,894.0
12860460,894.0
12860490,894.0
12860520,894.0
12860550,894.0
12860580,894.0
12860610,894.0
12860640,894.0
12860670,894.0
12860700,894.0
12860730,894.0
12860760,894.0
12860790,894.0
12860820,894.0
12860850,894.0
12860880,894.0
12860910,894.0
12860940,894.0
12860970,894.0
12861000,894.0
12861030,894.0
12861060,894.0
12861090,894.0
12861120,894.0
12861150,894.0
12861180,894.0
12861210,894.0
12861240,894.0
12861270,894.0
12861300,894.0
12861330,894.0
12861360,894.0
12861390,894.0
12861420,894.0
12861450,894.0
12861480,894.0
12861510,894.0
12861540,894.0
12861570,894.0
12861600,894.0
12861630,894.0
12861660,894.0
12861690,894.0
12861720,894.0
12861750,894.0
12861780,894.0
12861810,894.0
12861840,894.0
12861870,894.0
12861900,894.0
12861930,894.0
12861960,894.0
12861990,894.0
12862020,894.0
12862050,894.0
12862080,894.0
12862110,894.0
12862140,894.0
12862170,894.0
12862200,894.0
12862230,894.0
12862260,894.0
12862290,894.0
12862320,894.0
12862350,894.0
12862380,894.0
12862410,894.0
12862440,894.0
12862470,894.0
12862500,894.0
12862530,894.0
12862560,894.0
12862590,894.0
12862620,894.0
12862650,894.0
12862680,894.0
12862710,894.0
12862740,894.0
12862770,894.0
12862800,894.0
12862830,894.0
12862860,894.0
12862890,894.0
12862920,894.0
12862950,894.0
12862980,894.0
12863010,894.0
12863040,894.0
12863070,894.0
12863100,894.0
12863130,894.0
12863160,894.0
12863190,894.0
12863220,894.0
12863250,894.0
12863280,894.0
12863310,894.0
12863340,894.0
12863370,894.0
12863400,894.0
12863430,894.0
12863460,894.0
12863490,894.0
12863520,894.0
12863550,894.0
12863580,894.0
12863610,894.0
12863640,894.0
12863670,894.0
12863700,894.0
12863730,894.0
12863760,894.0
12863790,894.0
12863820,894.0
12863850,894.0
12863880,894.0
12863910,894.0
12863940,894.0
12863970,894.0
12864000,894.0
12864030,894.0
12864060,894.0
12864090,894.0
12864120,894.0
12864150,894.0
12864180,894.0
12864210,894.0
12864240,894.0
12864270,894.0
12864300,894.0
12864330,894.0
12864360,894.0
12864390,894.0
12864420,894.0
12864450,894.0
12864480,894.0
12864510,894.0
12864540,894.0
12864570,894.0
12864600,894.0
12864630,894.0
12864660,894.0
12864690,894.0
12864720,894.0
12864750,894.0
12864780,894.0
12864810,894.0
12864840,894.0
12864870,894.0
12864900,894.0
12864930,894.0
12864960,894.0
12864990,894.0
12865020,894.0
12865050,894.0
12865080,894.0
12865110,894.0
12865140,894.0
12865170,894.0
12865200,894.0
12865230,894.0
12865260,894.0
12865290,894.0
12865320,894.0
12865350,894.0
12865380,894.0
12865410,894.0
12865440,894.0
12865470,894.0
12865500,894.0
12865530,894.0
12865560,894.0
12865590,894.0
12865620,894.0
12865650,894.0
12865680,894.0
12865710,894.0
12865740,894.0
12865770,894.0
12865800,894.0
12865830,894.0
12865860,894.0
12865890,894.0
12865920,894.0
12865950,894.0
12865980,894.0
12866010,894.0
12866040,894.0
12866070,894.0
12866100,894.0
12866130,894.0
12866160,894.0
12866190,894.0
12866220,894.0
12866250,894.0
12866280,894.0
12866310,894.0
12866340,894.0
12866370,894.0
12866400,894.0
12866430,894.0
12866460,894.0
12866490,894.0
12866520,894.0
12866550,894.0
12866580,894.0
12866610,894.0
12866640,894.0
12866670,894.0
12866700,894.0
12866730,894.0
12866760,894.0
12866790,894.0
12866820,894.0
12866850,894.0
12866880,894.0
12866910,894.0
12866940,894.0
12866970,894.0
12867000,894.0
12867030,894.0
12867060,894.0
12867090,894.0
12867120,894.0
12867150,894.0
12867180,894.0
12867210,894.0
12867240,894.0
12867270,894.0
12867300,894.0
12867330,894.0
12867360,894.0
12867390,894.0
12867420,894.0
12867450,894.0
12867480,894.0
12867510,894.0
12867540,894.0
12867570,894.0
12867600,894.0
12867630,894.0
12867660,894.0
12867690,894.0
12867720,894.0
12867750,894.0
12867780,894.0
12867810,894.0
12867840,894.0
12867870,894.0
12867900,894.0
12867930,894.0
12867960,894.0
12867990,894.0
12868020,894.0
12868050,894.0
12868080,894.0
12868110,894.0
12868140,894.0
12868170,894.0
12868200,894.0
12868230,894.0
12868260,894.0
12868290,894.0
12868320,894.0
12868350,894.0
12868380,894.0
12868410,894.0
12868440,894.0
12868470,894.0
12868500,894.0
12868530,894.0
12868560,894.0
12868590,894.0
12868620,894.0
12868650,894.0
12868680,894.0
12868710,894.0
12868740,894.0
12868770,894.0
12868800,894.0
12868830,894.0
12868860,894.0
12868890,894.0
12868920,894.0
12868950,894.0
12868980,894.0
12869010,894.0
12869040,894.0
12869070,894.0
12869100,894.0
12869130,894.0
12869160,894.0
12869190,894.0
12869220,894.0
12869250,894.0
12869280,894.0
12869310,894.0
12869340,894.0
12869370,894.0
12869400,894.0
12869430,894.0
12869460,894.0
12869490,894.0
12869520,894.0
12869550,894.0
12869580,894.0
12869610,894.0
12869640,894.0
12869670,894.0
12869700,894.0
12869730,894.0
12869760,894.0
12869790,894.0
12869820,894.0
12869850,894.0
12869880,894.0
12869910,894.0
12869940,894.0
12869970,894.0
12870000,894.0
12870030,894.0
12870060,894.0
12870090,894.0
12870120,894.0
12870150,894.0
12870180,894.0
12870210,894.0
12870240,894.0
12870270,894.0
12870300,894.0
12870330,894.0
12870360,894.0
12870390,894.0
12870420,894.0
12870450,894.0
12870480,894.0
12870510,894.0
12870540,894.0
12870570,894.0
12870600,894.0
12870630,894.0
12870660,894.0
12870690,894.0
12870720,894.0
12870750,894.0
12870780,894.0
12870810,894.0
12870840,894.0
12870870,894.0
12870900,894.0
12870930,894.0
12870960,894.0
12870990,894.0
12871020,894.0
12871050,894.0
12871080,894.0
12871110,894.0
12871140,894.0
12871170,894.0
12871200,894.0
12871230,894.0
12871260,894.0
12871290,894.0
12871320,894.0
12871350,894.0
12871380,894.0
12871410,894.0
12871440,894.0
12871470,894.0
12871500,894.0
12871530,894.0
12871560,894.0
12871590,894.0
12871620,894.0
12871650,894.0
12871680,894.0
12871710,894.0
12871740,894.0
12871770,894.0
12871800,894.0
12871830,894.0
12871860,894.0
12871890,894.0
12871920,894.0
12871950,894.0
12871980,894.0
12872010,894.0
12872040,894.0
12872070,894.0
12872100,894.0
12872130,894.0
12872160,894.0
12872190,894.0
12872220,894.0
12872250,894.0
12872280,894.0
12872310,894.0
12872340,894.0
12872370,894.0
12872400,894.0
12872430,894.0
12872460,894.0
12872490,894.0
12872520,894.0
12872550,894.0
12872580,894.0
12872610,894.0
12872640,894.0
12872670,894.0
12872700,894.0
12872730,894.0
12872760,894.0
12872790,894.0
12872820,894.0
12872850,894.0
12872880,894.0
12872910,894.0
12872940,894.0
12872970,894.0
12873000,894.0
12873030,894.0
12873060,894.0
12873090,894.0
12873120,894.0
12873150,894.0
12873180,894.0
12873210,894.0
12873240,894.0
12873270,894.0
12873300,894.0
12873330,894.0
12873360,894.0
12873390,894.0
12873420,894.0
12873450,894.0
12873480,894.0
12873510,894.0
12873540,894.0
12873570,894.0
12873600,894.0
12873630,894.0
12873660,894.0
12873690,894.0
12873720,894.0
12873750,894.0
12873780,894.0
12873810,894.0
12873840,894.0
12873870,894.0
12873900,894.0
12873930,894.0
12873960,894.0
12873990,894.0
12874020,894.0
12874050,894.0
12874080,894.0
12874110,894.0
12874140,894.0
12874170,894.0
12874200,894.0
12874230,894.0
12874260,894.0
12874290,894.0
12874320,894.0
12874350,894.0
12874380,894.0
12874410,894.0
12874440,894.0
12874470,894.0
12874500,894.0
12874530,894.0
12874560,894.0
12874590,894.0
12874620,894.0
12874650,894.0
12874680,894.0
12874710,894.0
12874740,894.0
12874770,894.0
12874800,894.0
12874830,894.0
12874860,894.0
12874890,894.0
12874920,894.0
12874950,894.0
12874980,894.0
12875010,894.0
12875040,894.0
12875070,894.0
12875100,894.0
12875130,894.0
12875160,894.0
12875190,894.0
12875220,894.0
12875250,894.0
12875280,894.0
12875310,894.0
12875340,894.0
12875370,894.0
12875400,894.0
12875430,894.0
12875460,894.0
12875490,894.0
12875520,894.0
12875550,894.0
12875580,894.0
12875610,894.0
12875640,894.0
12875670,894.0
12875700,894.0
12875730,894.0
12875760,894.0
12875790,894.0
12875820,894.0
12875850,894.0
12875880,894.0
12875910,894.0
12875940,894.0
12875970,894.0
12876000,894.0
12876030,894.0
12876060,894.0
12876090,894.0
12876120,894.0
12876150,894.0
12876180,894.0
12876210,894.0
12876240,894.0
12876270,894.0
12876300,894.0
12876330,894.0
12876360,894.0
12876390,894.0
12876420,894.0
12876450,894.0
12876480,894.0
12876510,894.0
12876540,894.0
12876570,894.0
12876600,894.0
12876630,894.0
12876660,894.0
12876690,894.0
12876720,894.0
12876750,894.0
12876780,894.0
12876810,894.0
12876840,894.0
12876870,894.0
12876900,894.0
12876930,894.0
12876960,894.0
12876990,894.0
12877020,894.0
12877050,894.0
12877080,894.0
12877110,894.0
12877140,894.0
12877170,894.0
12877200,894.0
12877230,894.0
12877260,894.0
12877290,894.0
12877320,894.0
12877350,894.0
12877380,894.0
12877410,894.0
12877440,894.0
12877470,894.0
12877500,894.0
12877530,894.0
12877560,894.0
12877590,894.0
12877620,894.0
12877650,894.0
12877680,894.0
12877710,894.0
12877740,894.0
12877770,894.0
12877800,894.0
12877830,894.0
12877860,894.0
12877890,894.0
12877920,894.0
12877950,894.0
12877980,894.0
12878010,894.0
12878040,894.0
12878070,894.0
12878100,894.0
12878130,894.0
12878160,894.0
12878190,894.0
12878220,894.0
12878250,894.0
12878280,894.0
12878310,894.0
12878340,894.0
12878370,894.0
12878400,894.0
12878430,894.0
12878460,894.0
12878490,894.0
12878520,894.0
12878550,894.0
12878580,894.0
12878610,894.0
12878640,894.0
12878670,894.0
12878700,894.0
12878730,894.0
12878760,894.0
12878790,894.0
12878820,894.0
12878850,894.0
12878880,894.0
12878910,894.0
12878940,894.0
12878970,894.0
12879000,894.0
12879030,894.0
12879060,894.0
12879090,894.0
12879120,894.0
12879150,894.0
12879180,894.0
12879210,894.0
12879240,894.0
12879270,894.0
12879300,894.0
12879330,894.0
12879360,894.0
12879390,894.0
12879420,894.0
12879450,894.0
12879480,894.0
12879510,894.0
12879540,894.0
12879570,894.0
12879600,894.0
12879630,894.0
12879660,894.0
12879690,894.0
12879720,894.0
12879750,894.0
12879780,894.0
12879810,894.0
12879840,894.0
12879870,894.0
12879900,894.0
12879930,894.0
12879960,894.0
12879990,894.0
12880020,894.0
12880050,894.0
12880080,894.0
12880110,894.0
12880140,894.0
12880170,894.0
12880200,894.0
12880230,894.0
12880260,894.0
12880290,894.0
12880320,894.0
12880350,894.0
12880380,894.0
12880410,894.0
12880440,894.0
12880470,894.0
12880500,894.0
12880530,894.0
12880560,894.0
12880590,894.0
12880620,894.0
12880650,894.0
12880680,894.0
12880710,894.0
12880740,894.0
12880770,894.0
12880800,894.0
12880830,894.0
12880860,894.0
12880890,894.0
12880920,894.0
12880950,894.0
12880980,894.0
12881010,894.0
12881040,894.0
12881070,894.0
12881100,894.0
12881130,894.0
12881160,894.0
12881190,894.0
12881220,894.0
12881250,894.0
12881280,894.0
12881310,894.0
12881340,894.0
12881370,894.0
12881400,894.0
12881430,894.0
12881460,894.0
12881490,894.0
12881520,894.0
12881550,894.0
12881580,894.0
12881610,894.0
12881640,894.0
12881670,894.0
12881700,894.0
12881730,894.0
12881760,894.0
12881790,894.0
12881820,894.0
12881850,894.0
12881880,894.0
12881910,894.0
12881940,894.0
12881970,894.0
12882000,894.0
12882030,894.0
12882060,894.0
12882090,894.0
12882120,894.0
12882150,894.0
12882180,894.0
12882210,894.0
12882240,894.0
12882270,894.0
12882300,894.0
12882330,894.0
12882360,894.0
12882390,894.0
12882420,894.0
12882450,894.0
12882480,894.0
12882510,894.0
12882540,894.0
12882570,894.0
12882600,894.0
12882630,894.0
12882660,894.0
12882690,894.0
12882720,894.0
12882750,894.0
12882780,894.0
12882810,894.0
12882840,894.0
12882870,894.0
12882900,894.0
12882930,894.0
12882960,894.0
12882990,894.0
12883020,894.0
12883050,894.0
12883080,894.0
12883110,894.0
12883140,894.0
12883170,894.0
12883200,894.0
12883230,894.0
12883260,894.0
12883290,894.0
12883320,894.0
12883350,894.0
12883380,894.0
12883410,894.0
12883440,894.0
12883470,894.0
12883500,894.0
12883530,894.0
12883560,894.0
12883590,894.0
12883620,894.0
12883650,894.0
12883680,894.0
12883710,894.0
12883740,894.0
12883770,894.0
12883800,894.0
12883830,894.0
12883860,894.0
12883890,894.0
12883920,894.0
12883950,894.0
12883980,894.0
12884010,894.0
12884040,894.0
12884070,894.0
12884100,894.0
12884130,894.0
12884160,894.0
12884190,894.0
12884220,894.0
12884250,894.0
12884280,894.0
12884310,894.0
12884340,894.0
12884370,894.0
12884400,894.0
12884430,894.0
12884460,894.0
12884490,894.0
12884520,894.0
12884550,894.0
12884580,894.0
12884610,894.0
12884640,894.0
12884670,894.0
12884700,894.0
12884730,894.0
12884760,894.0
12884790,894.0
12884820,894.0
12884850,894.0
12884880,894.0
12884910,894.0
12884940,894.0
12884970,894.0
12885000,894.0
12885030,894.0
12885060,894.0
12885090,894.0
12885120,894.0
12885150,894.0
12885180,894.0
12885210,894.0
12885240,894.0
12885270,894.0
12885300,894.0
12885330,894.0
12885360,894.0
12885390,894.0
12885420,894.0
12885450,894.0
12885480,894.0
12885510,894.0
12885540,894.0
12885570,894.0
12885600,894.0
12885630,894.0
12885660,894.0
12885690,894.0
12885720,894.0
12885750,894.0
12885780,894.0
12885810,894.0
12885840,894.0
12885870,894.0
12885900,894.0
12885930,894.0
12885960,894.0
12885990,894.0
12886020,894.0
12886050,894.0
12886080,894.0
12886110,894.0
12886140,894.0
12886170,894.0
12886200,894.0
12886230,894.0
12886260,894.0
12886290,894.0
12886320,894.0
12886350,894.0
12886380,894.0
12886410,894.0
12886440,894.0
12886470,894.0
12886500,894.0
12886530,894.0
12886560,894.0
12886590,894.0
12886620,894.0
12886650,894.0
12886680,894.0
12886710,894.0
12886740,894.0
12886770,894.0
12886800,894.0
12886830,894.0
12886860,894.0
12886890,894.0
12886920,894.0
12886950,894.0
12886980,894.0
12887010,894.0
12887040,894.0
12887070,894.0
12887100,894.0
12887130,894.0
12887160,894.0
12887190,894.0
12887220,894.0
12887250,894.0
12887280,894.0
12887310,894.0
12887340,894.0
12887370,894.0
12887400,894.0
12887430,894.0
12887460,894.0
12887490,894.0
12887520,894.0
12887550,894.0
12887580,894.0
12887610,894.0
12887640,894.0
12887670,894.0
12887700,894.0
12887730,894.0
12887760,894.0
12887790,894.0
12887820,894.0
12887850,894.0
12887880,894.0
12887910,894.0
12887940,894.0
12887970,894.0
12888000,894.0
12888030,894.0
12888060,894.0
12888090,894.0
12888120,894.0
12888150,894.0
12888180,894.0
12888210,894.0
12888240,894.0
12888270,894.0
12888300,894.0
12888330,894.0
12888360,894.0
12888390,894.0
12888420,894.0
12888450,894.0
12888480,894.0
12888510,894.0
12888540,894.0
12888570,894.0
12888600,894.0
12888630,894.0
12888660,894.0
12888690,894.0
12888720,894.0
12888750,894.0
12888780,894.0
12888810,894.0
12888840,894.0
12888870,894.0
12888900,894.0
12888930,894.0
12888960,894.0
12888990,894.0
12889020,894.0
12889050,894.0
12889080,894.0
12889110,894.0
12889140,894.0
12889170,894.0
12889200,894.0
12889230,894.0
12889260,894.0
12889290,894.0
12889320,894.0
12889350,894.0
12889380,894.0
12889410,894.0
12889440,894.0
12889470,894.0
12889500,894.0
12889530,894.0
12889560,894.0
12889590,894.0
12889620,894.0
12889650,894.0
12889680,894.0
12889710,894.0
12889740,894.0
12889770,894.0
12889800,894.0
12889830,894.0
12889860,894.0
12889890,894.0
12889920,894.0
12889950,894.0
12889980,894.0
12890010,894.0
12890040,894.0
12890070,894.0
12890100,894.0
12890130,894.0
12890160,894.0
12890190,894.0
12890220,894.0
12890250,894.0
12890280,894.0
12890310,894.0
12890340,894.0
12890370,894.0
12890400,894.0
12890430,894.0
12890460,894.0
12890490,894.0
12890520,894.0
12890550,894.0
12890580,894.0
12890610,894.0
12890640,894.0
12890670,894.0
12890700,894.0
12890730,894.0
12890760,894.0
12890790,894.0
12890820,894.0
12890850,894.0
12890880,894.0
12890910,894.0
12890940,894.0
12890970,894.0
12891000,894.0
12891030,894.0
12891060,894.0
12891090,894.0
12891120,894.0
12891150,894.0
12891180,894.0
12891210,894.0
12891240,894.0
12891270,894.0
12891300,894.0
12891330,894.0
12891360,894.0
12891390,894.0
12891420,894.0
12891450,894.0
12891480,894.0
12891510,894.0
12891540,894.0
12891570,894.0
12891600,894.0
12891630,894.0
12891660,894.0
12891690,894.0
12891720,894.0
12891750,894.0
12891780,894.0
12891810,894.0
12891840,894.0
12891870,894.0
12891900,894.0
12891930,894.0
12891960,894.0
12891990,894.0
12892020,894.0
12892050,894.0
12892080,894.0
12892110,894.0
12892140,894.0
12892170,894.0
12892200,894.0
12892230,894.0
12892260,894.0
12892290,894.0
12892320,894.0
12892350,894.0
12892380,894.0
12892410,894.0
12892440,894.0
12892470,894.0
12892500,894.0
12892530,894.0
12892560,894.0
12892590,894.0
12892620,894.0
12892650,894.0
12892680,894.0
12892710,894.0
12892740,894.0
12892770,894.0
12892800,894.0
12892830,894.0
12892860,894.0
12892890,894.0
12892920,894.0
12892950,894.0
12892980,894.0
12893010,894.0
12893040,894.0
12893070,894.0
12893100,894.0
12893130,894.0
12893160,894.0
