time,weaSta_reaWeaHGloHor_y
12950460,0.0
12950490,0.0
12950520,0.0
12950550,0.0
12950580,0.0
12950610,0.0
12950640,0.0
12950670,0.0
12950700,0.0
12950730,0.0
12950760,0.0
12950790,0.0
12950820,0.0
12950850,0.0
12950880,0.0
12950910,0.0
12950940,0.0
12950970,0.0
12951000,0.0
12951030,0.0
12951060,0.0
12951090,0.0
12951120,0.0
12951150,0.0
12951180,0.0
12951210,0.0
12951240,0.0
12951270,0.0
12951300,0.0
12951330,0.0
12951360,0.0
12951390,0.0
12951420,0.0
12951450,0.0
12951480,0.0
12951510,0.0
12951540,0.0
12951570,0.0
12951600,0.0
12951630,0.0
12951660,0.0
12951690,0.0
12951720,0.0
12951750,0.0
12951780,0.0
12951810,0.0
12951840,0.0
12951870,0.0
12951900,0.0
12951930,0.0
12951960,0.0
12951990,0.0
12952020,0.0
12952050,0.0
12952080,0.0
12952110,0.0
12952140,0.0
12952170,0.0
12952200,0.0
12952230,0.0
12952260,0.0
12952290,0.0
12952320,0.0
12952350,0.0
12952380,0.0
12952410,0.0
12952440,0.0
12952470,0.0
12952500,0.0
12952530,0.0
12952560,0.0
12952590,0.0
12952620,0.0
12952650,0.0
12952680,0.0
12952710,0.0
12952740,0.0
12952770,0.0
12952800,0.0
12952830,0.0
12952860,0.0
12952890,0.0
12952920,0.0
12952950,0.0
12952980,0.0
12953010,0.0
12953040,0.0
12953070,0.0
12953100,0.0
12953130,0.0
12953160,0.0
12953190,0.0
12953220,0.0
12953250,0.0
12953280,0.0
12953310,0.0
12953340,0.0
12953370,0.0
12953400,0.0
12953430,0.0
12953460,0.0
12953490,0.0
12953520,0.0
12953550,0.0
12953580,0.0
12953610,0.0
12953640,0.0
12953670,0.0
12953700,0.0
12953730,0.0
12953760,0.0
12953790,0.0
12953820,0.0
12953850,0.0
12953880,0.0
12953910,0.0
12953940,0.0
12953970,0.0
12954000,0.0
12954030,0.0
12954060,0.0
12954090,0.0
12954120,0.0
12954150,0.0
12954180,0.0
12954210,0.0
12954240,0.0
12954270,0.0
12954300,0.0
12954330,0.0
12954360,0.0
12954390,0.0
12954420,0.0
12954450,0.0
12954480,0.0
12954510,0.0
12954540,0.0
12954570,0.0
12954600,0.0
12954630,0.0
12954660,0.0
12954690,0.0
12954720,0.0
12954750,0.0
12954780,0.0
12954810,0.0
12954840,0.0
12954870,0.0
12954900,0.0
12954930,0.0
12954960,0.0
12954990,0.0
12955020,0.0
12955050,0.0
12955080,0.0
12955110,0.0
12955140,0.0
12955170,0.0
12955200,0.0
12955230,0.0
12955260,0.0
12955290,0.0
12955320,0.0
12955350,0.0
12955380,0.0
12955410,0.0
12955440,0.0
12955470,0.0
12955500,0.0
12955530,0.0
12955560,0.0
12955590,0.0
12955620,0.0
12955650,0.0
12955680,0.0
12955710,0.0
12955740,0.0
12955770,0.0
12955800,0.0
12955830,0.0
12955860,0.0
12955890,0.0
12955920,0.0
12955950,0.0
12955980,0.0
12956010,0.0
12956040,0.0
12956070,0.0
12956100,0.0
12956130,0.0
12956160,0.0
12956190,0.0
12956220,0.0
12956250,0.0
12956280,0.0
12956310,0.0
12956340,0.0
12956370,0.0
12956400,0.0
12956430,0.0
12956460,0.0
12956490,0.0
12956520,0.0
12956550,0.0
12956580,0.0
12956610,0.0
12956640,0.0
12956670,0.0
12956700,0.0
12956730,0.0
12956760,0.0
12956790,0.0
12956820,0.0
12956850,0.0
12956880,0.0
12956910,0.0
12956940,0.0
12956970,0.0
12957000,0.0
12957030,0.0
12957060,0.0
12957090,0.0
12957120,0.0
12957150,0.0
12957180,0.0
12957210,0.0
12957240,0.0
12957270,0.0
12957300,0.0
12957330,0.0
12957360,0.0
12957390,0.0
12957420,0.0
12957450,0.0
12957480,0.0
12957510,0.0
12957540,0.0
12957570,0.0
12957600,0.0
12957630,0.0
12957660,0.0
12957690,0.0
12957720,0.0
12957750,0.0
12957780,0.0
12957810,0.0
12957840,0.0
12957870,0.0
12957900,0.0
12957930,0.0
12957960,0.0
12957990,0.0
12958020,0.0
12958050,0.0
12958080,0.0
12958110,0.0
12958140,0.0
12958170,0.0
12958200,0.0
12958230,0.0
12958260,0.0
12958290,0.0
12958320,0.0
12958350,0.0
12958380,0.0
12958410,0.0
12958440,0.0
12958470,0.0
12958500,0.0
12958530,0.0
12958560,0.0
12958590,0.0
12958620,0.0
12958650,0.0
12958680,0.0
12958710,0.0
12958740,0.0
12958770,0.0
12958800,0.0
12958830,0.0
12958860,0.0
12958890,0.0
12958920,0.0
12958950,0.0
12958980,0.0
12959010,0.0
12959040,0.0
12959070,0.0
12959100,0.0
12959130,0.0
12959160,0.0
12959190,0.0
12959220,0.0
12959250,0.0
12959280,0.0
12959310,0.0
12959340,0.0
12959370,0.0
12959400,0.0
12959430,0.0
12959460,0.0
12959490,0.0
12959520,0.0
12959550,0.0
12959580,0.0
12959610,0.0
12959640,0.0
12959670,0.0
12959700,0.0
12959730,0.0
12959760,0.0
12959790,0.0
12959820,0.0
12959850,0.0
12959880,0.0
12959910,0.0
12959940,0.0
12959970,0.0
12960000,0.0
12960030,0.0
12960060,0.0
12960090,0.0
12960120,0.0
12960150,0.0
12960180,0.0
12960210,0.0
12960240,0.0
12960270,0.0
12960300,0.0
12960330,0.0
12960360,0.0
12960390,0.0
12960420,0.0
12960450,0.0
12960480,0.0
12960510,0.0
12960540,0.0
12960570,0.0
12960600,0.0
12960630,0.0
12960660,0.0
12960690,0.0
12960720,0.0
12960750,0.0
12960780,0.0
12960810,0.0
12960840,0.0
12960870,0.0
12960900,0.0
12960930,0.0
12960960,0.0
12960990,0.0
12961020,0.0
12961050,0.0
12961080,0.0
12961110,0.0
12961140,0.0
12961170,0.0
12961200,0.0
12961230,0.0
12961260,0.0
12961290,0.0
12961320,0.0
12961350,0.0
12961380,0.0
12961410,0.0
12961440,0.0
12961470,0.0
12961500,0.0
12961530,0.0
12961560,0.0
12961590,0.0
12961620,0.0
12961650,0.0
12961680,0.0
12961710,0.0
12961740,0.0
12961770,0.0
12961800,0.0
12961830,0.0
12961860,0.0
12961890,0.0
12961920,0.0
12961950,0.0
12961980,0.0
12962010,0.0
12962040,0.0
12962070,0.0
12962100,0.0
12962130,0.0
12962160,0.0
12962190,0.0
12962220,0.0
12962250,0.0
12962280,0.0
12962310,0.0
12962340,0.0
12962370,0.0
12962400,0.0
12962430,0.0
12962460,0.0
12962490,0.0
12962520,0.0
12962550,0.0
12962580,0.0
12962610,0.0
12962640,0.0
12962670,0.0
12962700,0.0
12962730,0.0
12962760,0.0
12962790,0.0
12962820,0.0
12962850,0.0
12962880,0.0
12962910,0.0
12962940,0.0
12962970,0.0
12963000,0.0
12963030,0.0
12963060,0.0
12963090,0.0
12963120,0.0
12963150,0.0
12963180,0.0
12963210,0.0
12963240,0.0
12963270,0.0
12963300,0.0
12963330,0.0
12963360,0.0
12963390,0.0
12963420,0.0
12963450,0.0
12963480,0.0
12963510,0.0
12963540,0.0
12963570,0.0
12963600,0.0
12963630,0.0
12963660,0.0
12963690,0.0
12963720,0.0
12963750,0.0
12963780,0.0
12963810,0.0
12963840,0.0
12963870,0.0
12963900,0.0
12963930,0.0
12963960,0.0
12963990,0.0
12964020,0.0
12964050,0.0
12964080,0.0
12964110,0.0
12964140,0.0
12964170,0.0
12964200,0.0
12964230,0.0
12964260,0.0
12964290,0.0
12964320,0.0
12964350,0.0
12964380,0.0
12964410,0.0
12964440,0.0
12964470,0.0
12964500,0.0
12964530,0.0
12964560,0.0
12964590,0.0
12964620,0.0
12964650,0.0
12964680,0.0
12964710,0.0
12964740,0.0
12964770,0.0
12964800,0.0
12964830,0.0
12964860,0.0
12964890,0.0
12964920,0.0
12964950,0.0
12964980,0.0
12965010,0.0
12965040,0.0
12965070,0.0
12965100,0.0
12965130,0.0
12965160,0.0
12965190,0.0
12965220,0.0
12965250,0.0
12965280,0.0
12965310,0.0
12965340,0.0
12965370,0.0
12965400,0.0
12965430,0.0
12965460,0.0
12965490,0.0
12965520,0.0
12965550,0.0
12965580,0.0
12965610,0.0
12965640,0.0
12965670,0.0
12965700,0.0
12965730,0.0
12965760,0.0
12965790,0.0
12965820,0.0
12965850,0.0
12965880,0.0
12965910,0.0
12965940,0.0
12965970,0.0
12966000,0.0
12966030,0.0
12966060,0.0
12966090,0.0
12966120,0.0
12966150,0.0
12966180,0.0
12966210,0.0
12966240,0.0
12966270,0.0
12966300,0.0
12966330,0.0
12966360,0.0
12966390,0.0
12966420,0.0
12966450,0.0
12966480,0.0
12966510,0.0
12966540,0.0
12966570,0.0
12966600,0.0
12966630,0.0
12966660,0.0
12966690,0.0
12966720,0.0
12966750,0.0
12966780,0.0
12966810,0.0
12966840,0.0
12966870,0.0
12966900,0.0
12966930,0.0
12966960,0.0
12966990,0.0
12967020,0.0
12967050,0.0
12967080,0.0
12967110,0.0
12967140,0.0
12967170,0.0
12967200,0.0
12967230,0.0
12967260,0.0
12967290,0.0
12967320,0.0
12967350,0.0
12967380,0.0
12967410,0.0
12967440,0.0
12967470,0.0
12967500,0.0
12967530,0.0
12967560,0.0
12967590,0.0
12967620,0.0
12967650,0.0
12967680,0.0
12967710,0.0
12967740,0.0
12967770,0.0
12967800,0.0
12967830,0.0
12967860,0.0
12967890,0.0
12967920,0.0
12967950,0.0
12967980,0.0
12968010,0.0
12968040,0.0
12968070,0.0
12968100,0.0
12968130,0.0
12968160,0.0
12968190,0.0
12968220,0.0
12968250,0.0
12968280,0.0
12968310,0.0
12968340,0.0
12968370,0.0
12968400,0.0
12968430,0.0
12968460,0.0
12968490,0.0
12968520,0.0
12968550,0.0
12968580,0.0
12968610,0.0
12968640,0.0
12968670,0.0
12968700,0.0
12968730,0.0
12968760,0.0
12968790,0.0
12968820,0.0
12968850,0.0
12968880,0.0
12968910,0.0
12968940,0.0
12968970,0.0
12969000,0.0
12969030,0.0
12969060,0.0
12969090,0.0
12969120,0.0
12969150,0.0
12969180,0.0
12969210,0.0
12969240,0.0
12969270,0.0
12969300,0.0
12969330,0.0
12969360,0.0
12969390,0.0
12969420,0.0
12969450,0.0
12969480,0.0
12969510,0.0
12969540,0.0
12969570,0.0
12969600,0.0
12969630,0.0
12969660,0.0
12969690,0.0
12969720,0.0
12969750,0.0
12969780,0.0
12969810,0.0
12969840,0.0
12969870,0.0
12969900,0.0
12969930,0.0
12969960,0.0
12969990,0.0
12970020,0.0
12970050,0.0
12970080,0.0
12970110,0.0
12970140,0.0
12970170,0.0
12970200,0.0
12970230,0.0
12970260,0.0
12970290,0.0
12970320,0.0
12970350,0.0
12970380,0.0
12970410,0.0
12970440,0.0
12970470,0.0
12970500,0.0
12970530,0.0
12970560,0.0
12970590,0.0
12970620,0.0
12970650,0.0
12970680,0.0
12970710,0.0
12970740,0.0
12970770,0.0
12970800,0.0
12970830,0.0
12970860,0.0
12970890,0.0
12970920,0.0
12970950,0.0
12970980,0.0
12971010,0.0
12971040,0.0
12971070,0.0
12971100,0.0
12971130,0.0
12971160,0.0
12971190,0.0
12971220,0.0
12971250,0.0
12971280,0.0
12971310,0.0
12971340,0.0
12971370,0.0
12971400,0.0
12971430,0.0
12971460,0.0
12971490,0.0
12971520,0.0
12971550,0.0
12971580,0.0
12971610,0.0
12971640,0.0
12971670,0.0
12971700,0.0
12971730,0.0
12971760,0.0
12971790,0.0
12971820,0.0
12971850,0.0
12971880,0.0
12971910,0.0
12971940,0.0
12971970,0.0
12972000,0.0
12972030,0.0
12972060,0.0
12972090,0.0
12972120,0.0
12972150,0.0
12972180,0.0
12972210,0.0
12972240,0.0
12972270,0.0
12972300,0.0
12972330,0.0
12972360,0.0
12972390,0.0
12972420,0.0
12972450,0.0
12972480,0.0
12972510,0.0
12972540,0.0
12972570,0.0
12972600,0.0
12972630,0.0010405092592592595
12972660,0.004157407407407408
12972690,0.009343750000000001
12972720,0.016592592592592596
12972750,0.025896990740740745
12972780,0.037250000000000005
12972810,0.05064467592592593
12972840,0.06607407407407408
12972870,0.08353125
12972900,0.10300925925925927
12972930,0.12450115740740743
12972960,0.14800000000000002
12972990,0.1734988425925926
12973020,0.20099074074074078
12973050,0.23046875000000006
12973080,0.261925925925926
12973110,0.2953553240740741
12973140,0.33075000000000004
12973170,0.3681030092592593
12973200,0.4074074074074075
12973230,0.44865625000000003
12973260,0.49184259259259266
12973290,0.5369594907407408
12973320,0.5840000000000002
12973350,0.632957175925926
12973380,0.6838240740740741
12973410,0.7365937500000002
12973440,0.7912592592592593
12973470,0.8478136574074077
12973500,0.9062500000000002
12973530,0.9665613425925927
12973560,1.0287407407407407
12973590,1.0927812500000003
12973620,1.1586759259259263
12973650,1.2264178240740742
12973680,1.296
12973710,1.3674155092592595
12973740,1.4406574074074077
12973770,1.5157187500000004
12973800,1.5925925925925926
12973830,1.671271990740741
12973860,1.7517500000000004
12973890,1.8340196759259262
12973920,1.9180740740740743
12973950,2.0039062500000004
12973980,2.0915092592592597
12974010,2.180876157407408
12974040,2.2720000000000007
12974070,2.364873842592593
12974100,2.459490740740741
12974130,2.55584375
12974160,2.6539259259259267
12974190,2.753730324074075
12974220,2.8552500000000003
12974250,2.9584780092592595
12974280,3.063407407407408
12974310,3.1700312500000005
12974340,3.2783425925925935
12974370,3.3883344907407413
12974400,3.500000000000001
12974430,3.6133321759259265
12974460,3.7283240740740746
12974490,3.8449687500000005
12974520,3.96325925925926
12974550,4.083188657407408
12974580,4.2047500000000015
12974610,4.327936342592594
12974640,4.452740740740741
12974670,4.5791562500000005
12974700,4.707175925925927
12974730,4.836792824074075
12974760,4.968
12974790,5.1007905092592605
12974820,5.235157407407408
12974850,5.371093750000002
12974880,5.508592592592594
12974910,5.647646990740741
12974940,5.788250000000001
12974970,5.930394675925927
12975000,6.074074074074075
12975030,6.21928125
12975060,6.366009259259259
12975090,6.514251157407409
12975120,6.6640000000000015
12975150,6.8152488425925934
12975180,6.967990740740741
12975210,7.122218750000001
12975240,7.277925925925928
12975270,7.435105324074076
12975300,7.593750000000002
12975330,7.75385300925926
12975360,7.915407407407408
12975390,8.078406250000002
12975420,8.242842592592595
12975450,8.408709490740744
12975480,8.576
12975510,8.744707175925928
12975540,8.914824074074076
12975570,9.086343750000003
12975600,9.25925925925926
12975630,9.433563657407408
12975660,9.609250000000001
12975690,9.786311342592594
12975720,9.964740740740744
12975750,10.144531250000002
12975780,10.325675925925928
12975810,10.508167824074077
12975840,10.692000000000002
12975870,10.877165509259259
12975900,11.063657407407408
12975930,11.251468750000003
12975960,11.440592592592594
12975990,11.631021990740743
12976020,11.822750000000001
12976050,12.015769675925927
12976080,12.210074074074077
12976110,12.405656250000002
12976140,12.602509259259259
12976170,12.800626157407407
12976200,13.0
12976230,13.205073495370371
12976260,13.420277505446624
12976290,13.64558731617647
12976320,13.880978213507625
12976350,14.1264254833878
12976380,14.381904411764706
12976410,14.647390284586056
12976440,14.922858387799565
12976470,15.20828400735294
12976500,15.5036424291939
12976530,15.808908939270152
12976560,16.12405882352941
12976590,16.44906736791939
12976620,16.783909858387798
12976650,17.128561580882355
12976680,17.482997821350764
12976710,17.847193865740742
12976740,18.221125
12976770,18.604766510076253
12976800,18.99809368191721
12976830,19.40108180147059
12976860,19.813706154684095
12976890,20.23594202750545
12976920,20.66776470588235
12976950,21.10914947576253
12976980,21.560071623093684
12977010,22.020506433823527
12977040,22.490429193899782
12977070,22.96981518927015
12977100,23.45863970588235
12977130,23.956878029684095
12977160,24.464505446623093
12977190,24.98149724264706
12977220,25.5078287037037
12977250,26.04347511574074
12977280,26.58841176470588
12977310,27.14261393654684
12977340,27.706056917211328
12977370,28.278715992647058
12977400,28.86056644880174
12977430,29.451583571623093
12977460,30.051742647058823
12977490,30.661018961056648
12977520,31.279387799564272
12977550,31.906824448529413
12977580,32.543304193899786
12977610,33.18880232162309
12977640,33.84329411764706
12977670,34.50675486791939
12977700,35.179159858387806
12977730,35.860484375
12977760,36.550703703703704
12977790,37.24979313044662
12977820,37.95772794117647
12977850,38.67448342184096
12977880,39.4000348583878
12977910,40.13435753676471
12977940,40.87742674291939
12977970,41.62921776279957
12978000,42.38970588235294
12978030,43.15886638752724
12978060,43.93667456427015
12978090,44.72310569852941
12978120,45.518135076252726
12978150,46.3217379833878
12978180,47.13388970588235
12978210,47.954565529684096
12978240,48.78374074074074
12978270,49.621390625000004
12978300,50.46749046840958
12978330,51.322015556917215
12978360,52.184941176470595
12978390,53.05624261301743
12978420,53.93589515250545
12978450,54.823874080882355
12978480,55.72015468409587
12978510,56.62471224809369
12978540,57.537522058823534
12978570,58.45855940223312
12978600,59.38779956427016
12978630,60.32521783088236
12978660,61.27078948801744
12978690,62.224489821623095
12978720,63.186294117647066
12978750,64.15617766203704
12978780,65.13411574074074
12978810,66.12008363970588
12978840,67.11405664488018
12978870,68.11601004221134
12978900,69.12591911764707
12978930,70.1437591571351
12978960,71.1695054466231
12978990,72.20313327205884
12979020,73.24461791938998
12979050,74.29393467456427
12979080,75.35105882352943
12979110,76.41596565223313
12979140,77.4886304466231
12979170,78.56902849264708
12979200,79.65713507625273
12979230,80.75292548338781
12979260,81.85637500000001
12979290,82.96745891203705
12979320,84.08615250544665
12979350,85.21243106617648
12979380,86.3462698801743
12979410,87.48764423338781
12979440,88.63652941176471
12979470,89.79290070125273
12979500,90.95673338779959
12979530,92.12800275735295
12979560,93.30668409586059
12979590,94.49275268927018
12979620,95.68618382352942
12979650,96.88695278458609
12979680,98.09503485838782
12979710,99.31040533088238
12979740,100.53303948801747
12979770,101.76291261574075
12979800,103.0
12979830,104.24183834876543
12979860,105.48598674655047
12979890,106.73245404411765
12979920,107.98124909222949
12979950,109.23238074164851
12979980,110.48585784313725
12980010,111.74168924745824
12980040,112.999883805374
12980070,114.26045036764707
12980100,115.52339778503995
12980130,116.78873490831518
12980160,118.0564705882353
12980190,119.32661367556283
12980220,120.59917302106028
12980250,121.8741574754902
12980280,123.1515758896151
12980310,124.43143711419754
12980340,125.71375
12980370,126.99852339778505
12980400,128.2857661583152
12980430,129.57548713235295
12980460,130.86769517066085
12980490,132.16239912400147
12980520,133.45960784313726
12980550,134.7593301788308
12980580,136.06157498184461
12980610,137.36635110294117
12980640,138.6736673928831
12980670,139.98353270243283
12980700,141.29595588235296
12980730,142.61094578340595
12980760,143.9285112563544
12980790,145.2486611519608
12980820,146.57140432098765
12980850,147.89674961419755
12980880,149.22470588235296
12980910,150.5552819762164
12980940,151.88848674655048
12980970,153.22432904411767
12981000,154.56281771968048
12981030,155.90396162400145
12981060,157.24776960784314
12981090,158.59425052196804
12981120,159.9434132171387
12981150,161.29526654411765
12981180,162.6498193536674
12981210,164.0070804965505
12981240,165.36705882352942
12981270,166.72976318536675
12981300,168.09520243282498
12981330,169.46338541666665
12981360,170.83432098765434
12981390,172.2080179965505
12981420,173.58448529411766
12981450,174.9637317311184
12981480,176.3457661583152
12981510,177.73059742647058
12981540,179.11823438634713
12981570,180.50868588870736
12981600,181.90196078431373
12981630,183.29806792392884
12981660,184.6970161583152
12981690,186.09881433823531
12981720,187.5034713144517
12981750,188.91099593772697
12981780,190.32139705882355
12981810,191.734683528504
12981840,193.1508641975309
12981870,194.56994791666668
12981900,195.99194353667394
12981930,197.4168599083152
12981960,198.84470588235297
12981990,200.27549030954975
12982020,201.70922204066812
12982050,203.1459099264706
12982080,204.58556281771968
12982110,206.02818956517794
12982140,207.47379901960784
12982170,208.92240003177199
12982200,210.37400145243282
12982230,211.82861213235296
12982260,213.28624092229484
12982290,214.74689667302107
12982320,216.21058823529413
12982350,217.67732445987656
12982380,219.14711419753087
12982410,220.6199662990196
12982440,222.0958896151053
12982470,223.5748929965505
12982500,225.05698529411768
12982530,226.54217535856935
12982560,228.03047204066814
12982590,229.52188419117647
12982620,231.01642066085694
12982650,232.51409030047205
12982680,234.01490196078433
12982710,235.5188644925563
12982740,237.0259867465505
12982770,238.53627757352942
12982800,240.04974582425564
12982830,241.56640034949166
12982860,243.08625
12982890,244.60930362654324
12982920,246.13557007988382
12982950,247.6650582107843
12982980,249.1977768700073
12983010,250.73373490831517
12983040,252.2729411764706
12983070,253.81540452523603
12983100,255.361133805374
12983130,256.91013786764705
12983160,258.46242556281777
12983190,260.0180057416485
12983220,261.576887254902
12983250,263.1390789533406
12983280,264.704589687727
12983310,266.27342830882355
12983340,267.8456036673929
12983370,269.42112461419754
12983400,271.0
12983430,272.58139917695473
12983460,274.16446502057613
12983490,275.74916666666667
12983520,277.3354732510288
12983550,278.923353909465
12983580,280.5127777777778
12983610,282.10371399176955
12983640,283.69613168724277
12983670,285.29
12983700,286.8852880658436
12983730,288.4819650205761
12983760,290.08
12983790,291.6793621399177
12983820,293.2800205761317
12983850,294.88194444444446
12983880,296.4851028806584
12983910,298.08946502057614
12983940,299.695
12983970,301.3016769547325
12984000,302.90946502057614
12984030,304.5183333333333
12984060,306.1282510288066
12984090,307.7391872427984
12984120,309.3511111111111
12984150,310.9639917695473
12984180,312.5777983539095
12984210,314.1925
12984240,315.8080658436214
12984270,317.4244650205761
12984300,319.0416666666667
12984330,320.6596399176955
12984360,322.278353909465
12984390,323.8977777777778
12984420,325.51788065843624
12984450,327.1386316872428
12984480,328.76
12984510,330.3819547325103
12984540,332.0044650205761
12984570,333.6275
12984600,335.2510288065844
12984630,336.8750205761317
12984660,338.49944444444446
12984690,340.12426954732507
12984720,341.74946502057617
12984750,343.375
12984780,345.0008436213992
12984810,346.6269650205761
12984840,348.25333333333333
12984870,349.87991769547324
12984900,351.50668724279836
12984930,353.1336111111111
12984960,354.760658436214
12984990,356.3877983539095
12985020,358.015
12985050,359.64223251028807
12985080,361.26946502057615
12985110,362.89666666666665
12985140,364.52380658436215
12985170,366.150853909465
12985200,367.77777777777777
12985230,369.4045473251029
12985260,371.0311316872428
12985290,372.6575
12985320,374.2836213991769
12985350,375.90946502057614
12985380,377.535
12985410,379.16019547325106
12985440,380.78502057613167
12985470,382.40944444444443
12985500,384.03343621399176
12985530,385.65696502057614
12985560,387.28
12985590,388.90251028806586
12985620,390.52446502057614
12985650,392.14583333333337
12985680,393.76658436213995
12985710,395.38668724279836
12985740,397.0061111111111
12985770,398.62482510288066
12985800,400.2427983539095
12985830,401.86
12985860,403.4763991769547
12985890,405.09196502057614
12985920,406.7066666666667
12985950,408.32047325102883
12985980,409.93335390946504
12986010,411.54527777777776
12986040,413.15621399176956
12986070,414.7661316872428
12986100,416.375
12986130,417.98278806584364
12986160,419.5894650205761
12986190,421.195
12986220,422.79936213991766
12986250,424.4025205761317
12986280,426.0044444444444
12986310,427.6051028806585
12986340,429.2044650205761
12986370,430.8025
12986400,432.3991769547325
12986430,433.9944650205761
12986460,435.58833333333337
12986490,437.1807510288066
12986520,438.77168724279835
12986550,440.3611111111111
12986580,441.9489917695473
12986610,443.53529835390947
12986640,445.12
12986670,446.7030658436214
12986700,448.28446502057614
12986730,449.8641666666667
12986760,451.4421399176955
12986790,453.018353909465
12986820,454.59277777777777
12986850,456.1653806584362
12986880,457.7361316872428
12986910,459.305
12986940,460.8719547325103
12986970,462.4369650205761
12987000,464.0
12987030,465.5615451260288
12987060,467.1221079218107
12987090,468.681690625
12987120,470.240295473251
12987150,471.79792470421813
12987180,473.3545805555556
12987210,474.9102652649177
12987240,476.46498106995887
12987270,478.01873020833335
12987300,479.5715149176955
12987330,481.12333743569957
12987360,482.6742
12987390,484.22410484825105
12987420,485.773054218107
12987450,487.32105034722224
12987480,488.868095473251
12987510,490.4141918338477
12987540,491.95934166666666
12987570,493.5035472093621
12987600,495.0468106995885
12987630,496.589134375
12987660,498.130520473251
12987690,499.67097123199585
12987720,501.2104888888889
12987750,502.7490756815844
12987780,504.2867338477366
12987810,505.823465625
12987840,507.3592732510288
12987870,508.89415896347737
12987900,510.428125
12987930,511.96117359825104
12987960,513.4933069958847
12987990,515.0245274305555
12988020,516.5548371399177
12988050,518.0842383616255
12988080,519.6127333333334
12988110,521.1403242926955
12988140,522.6670134773663
12988170,524.192803125
12988200,525.7176954732511
12988230,527.2416927597736
12988260,528.7647972222222
12988290,530.287011098251
12988320,531.8083366255144
12988350,533.3287760416666
12988380,534.8483315843621
12988410,536.3670054912551
12988440,537.8848
12988470,539.401717348251
12988500,540.9177597736625
12988530,542.4329295138889
12988560,543.9472288065843
12988590,545.4606598894032
12988620,546.973225
12988650,548.4849263760289
12988680,549.995766255144
12988710,551.505746875
12988740,553.014870473251
12988770,554.5231392875514
12988800,556.0305555555556
12988830,557.5371215149177
12988860,559.0428394032922
12988890,560.5477114583333
12988920,562.0517399176955
12988950,563.5549270190329
12988980,565.057275
12989010,566.5587860982511
12989040,568.0594625514403
12989070,569.5593065972222
12989100,571.058320473251
12989130,572.556506417181
12989160,574.0538666666666
12989190,575.5504034593621
12989220,577.0461190329218
12989250,578.541015625
12989280,580.035095473251
12989310,581.5283608153292
12989340,583.0208138888888
12989370,584.5124569315843
12989400,586.0032921810699
12989430,587.493321875
12989460,588.9825482510288
12989490,590.4709735468107
12989520,591.9585999999999
12989550,593.445429848251
12989580,594.9314653292181
12989610,596.4167086805555
12989640,597.9011621399177
12989670,599.3848279449588
12989700,600.8677083333333
12989730,602.3498055426954
12989760,603.8311218106995
12989790,605.311659375
12989820,606.791420473251
12989850,608.270407343107
12989880,609.7486222222221
12989910,611.226067348251
12989940,612.7027449588477
12989970,614.1786572916667
12990000,615.6538065843621
12990030,617.1281950745885
12990060,618.601825
12990090,620.074698598251
12990120,621.5468181069958
12990150,623.0181857638888
12990180,624.4888038065843
12990210,625.9586744727367
12990240,627.4277999999999
12990270,628.8961826260288
12990300,630.3638245884773
12990330,631.830728125
12990360,633.296895473251
12990390,634.7623288708847
12990420,636.2270305555555
12990450,637.6910027649177
12990480,639.1542477366255
12990510,640.6167677083333
12990540,642.0785649176954
12990570,643.5396416023663
12990600,645.0
12990630,646.4578331723027
12990660,647.91135136876
12990690,649.3605826086956
12990720,650.8055549114332
12990750,652.2462962962964
12990780,653.6828347826087
12990810,655.115198389694
12990840,656.543415136876
12990870,657.9675130434782
12990900,659.3875201288245
12990930,660.8034644122383
12990960,662.2153739130434
12990990,663.6232766505636
12991020,665.0272006441223
12991050,666.4271739130435
12991080,667.8232244766506
12991110,669.2153803542673
12991140,670.6036695652174
12991170,671.9881201288244
12991200,673.3687600644122
12991230,674.7456173913043
12991260,676.1187201288245
12991290,677.4880962962962
12991320,678.8537739130435
12991350,680.2157809983897
12991380,681.5741455716586
12991410,682.9288956521739
12991440,684.2800592592592
12991470,685.6276644122383
12991500,686.9717391304348
12991530,688.3123114331723
12991560,689.6494093397746
12991590,690.9830608695652
12991620,692.313294041868
12991650,693.6401368760064
12991680,694.9636173913043
12991710,696.2837636070853
12991740,697.6006035426731
12991770,698.9141652173913
12991800,700.2244766505636
12991830,701.5315658615137
12991860,702.8354608695652
12991890,704.1361896940418
12991920,705.4337803542674
12991950,706.7282608695652
12991980,708.0196592592592
12992010,709.3080035426731
12992040,710.5933217391305
12992070,711.8756418679549
12992100,713.1549919484702
12992130,714.4314
12992160,715.704894041868
12992190,716.9755020933977
12992220,718.2432521739131
12992250,719.5081723027375
12992280,720.7702904991949
12992310,722.0296347826087
12992340,723.2862331723028
12992370,724.5401136876006
12992400,725.7913043478261
12992430,727.0398331723028
12992460,728.2857281803542
12992490,729.5290173913044
12992520,730.7697288244767
12992550,732.0078904991949
12992580,733.2435304347827
12992610,734.4766766505636
12992640,735.7073571658615
12992670,736.9356
12992700,738.1614331723027
12992730,739.3848847020934
12992760,740.6059826086956
12992790,741.8247549114332
12992820,743.0412296296297
12992850,744.2554347826087
12992880,745.467398389694
12992910,746.6771484702093
12992940,747.8847130434783
12992970,749.0901201288245
12993000,750.2933977455717
12993030,751.4945739130435
12993060,752.6936766505636
12993090,753.8907339774557
