time,hvac_reaZonNor_V_flow_y
12706860,7.987910110295236e-10
12706890,6.608454494898145e-10
12706920,5.388498435552767e-10
12706950,4.1297451908587794e-10
12706980,2.9658295231974167e-10
12707010,1.8105354589028853e-10
12707040,7.75943765327564e-11
12707070,-2.6726951812158837e-11
12707100,-1.1466724438760346e-10
12707130,-1.9872781738604925e-10
12707160,-2.7804651106966654e-10
12707190,-3.4443280811606775e-10
12707220,-4.08232625266212e-10
12707250,-4.58237886295173e-10
12707280,-5.000526295042699e-10
12707310,-5.336768550255231e-10
12707340,-5.573862436094174e-10
12707370,-5.729051148195988e-10
12707400,-5.789402292836426e-10
12707430,-5.76784826705633e-10
12707460,-5.651456677312643e-10
12707490,-5.444538323761364e-10
12707520,-5.142782409744065e-10
12707550,-4.759121331851218e-10
12707580,-4.284933494863802e-10
12707610,-3.728840496670745e-10
12707640,-3.090842338354112e-10
12707670,-2.366628222611533e-10
12707700,-1.564819746633999e-10
12707730,-6.854169108895908e-11
12707760,2.8020188069951633e-11
12707790,1.3191042335748583e-10
12707820,2.426979349885593e-10
12707850,3.612448826454229e-10
12707880,4.853958673496249e-10
12707910,6.173062882724634e-10
12707940,7.556829061196098e-10
12707970,9.01387880679536e-10
12708000,1.0522658131060798e-09
12708030,1.3635054352025629e-09
12708060,1.7846704107765606e-09
12708090,2.151950413807401e-09
12708120,2.511470985048307e-09
12708150,2.8658186045266507e-09
12708180,3.2180108320757683e-09
12708210,3.5654611899021598e-09
12708240,3.9090318386796436e-09
12708270,4.248722779408274e-09
12708300,4.5841029332111606e-09
12708330,4.9156033808208564e-09
12708360,5.242793043260024e-09
12708390,5.566965160877229e-09
12708420,5.885964335214042e-09
12708450,6.2006527266686575e-09
12708480,6.511892495646516e-09
12708510,6.817959323311652e-09
12708540,7.120577529734382e-09
12708570,7.418884955714517e-09
12708600,7.71288160174521e-09
12708630,8.001274228542919e-09
12708660,8.287080395871605e-09
12708690,8.566420384834643e-09
12708720,8.843173915067877e-09
12708750,9.113030187453551e-09
12708780,9.379868921695131e-09
12708810,9.64153471820915e-09
12708840,9.89759649708558e-09
12708870,1.0149778578315007e-08
12708900,1.0395063401913866e-08
12708930,1.0636037447817533e-08
12708960,1.0871838555924235e-08
12708990,1.1102035646034807e-08
12709020,1.1326628717916246e-08
12709050,1.1545186691210978e-08
12709080,1.1757709565544654e-08
12709110,1.1965921660957187e-08
12709140,1.2166805416298654e-08
12709170,1.236165407135073e-08
12709200,1.2550467625570346e-08
12709230,1.2733246078371655e-08
12709260,1.2908696188567048e-08
12709290,1.3077680115747066e-08
12709320,1.3239766778931978e-08
12709350,1.3394956177271023e-08
12709380,1.3543679390126038e-08
12709410,1.3684212095537352e-08
12709440,1.3817416452956488e-08
12709470,1.3943723541630033e-08
12709500,1.4062702280193959e-08
12709530,1.4173059426499071e-08
12709560,1.427522605958107e-08
12709590,1.4370926499642611e-08
12709620,1.4457143182808559e-08
12709650,1.4534738268379552e-08
12709680,1.4604573915774269e-08
12709710,1.4665787962736586e-08
12709740,1.471794932730844e-08
12709770,1.4761489088409619e-08
12709800,1.4795114002996928e-08
12709830,1.4820117310928724e-08
12709860,1.4836930091189545e-08
12709890,1.4842965858904823e-08
12709920,1.4839086773379276e-08
12709950,1.4826586074659892e-08
12709980,1.4805032680550472e-08
12710010,1.4771840105609592e-08
12710040,1.4729163751142221e-08
12710070,1.4677003615474069e-08
12710100,1.461406645487451e-08
12710130,1.4540783348241732e-08
12710160,1.4456723213115942e-08
12710190,1.4362748209220642e-08
12710220,1.4257565092644443e-08
12710250,1.4142036023190004e-08
12710280,1.4015729918449017e-08
12710310,1.3878646776797823e-08
12710340,1.373035551582816e-08
12710370,1.357085613396122e-08
12710400,1.3400579710536536e-08
12710430,1.321909516325937e-08
12710460,1.3026402490728882e-08
12710490,1.2822501691612547e-08
12710520,1.260739276465058e-08
12710550,1.2381075708660349e-08
12710580,1.2142688360629333e-08
12710610,1.1893955043336725e-08
12710640,1.1632289270039957e-08
12710670,1.1360277525731373e-08
12710700,1.1077488728753049e-08
12710730,1.0781767473401702e-08
12710760,1.0476131326260443e-08
12710790,1.0158855962845006e-08
12710820,9.829510301773577e-09
12710850,9.488956504952923e-09
12710880,9.13633241015193e-09
12710910,8.771638017465657e-09
12710940,8.3974598136213e-09
12710970,8.012073474659376e-09
12711000,7.660742518253298e-09
12711030,7.266303426333442e-09
12711060,6.869708905348945e-09
12711090,6.370948132736202e-09
12711120,5.926503560737858e-09
12711150,5.478179238261417e-09
12711180,5.018215706208178e-09
12711210,4.5474751284323535e-09
12711240,4.0685439936258745e-09
12711270,3.5784047355849028e-09
12711300,3.078350599843571e-09
12711330,2.568812669789076e-09
12711360,2.0497909478040027e-09
12711390,1.5217165175945706e-09
12711420,9.84589381855665e-10
12711450,4.3927170576389423e-10
12711480,-1.1466758885300924e-10
12711510,-6.759352553772438e-10
12711540,-1.2462556151657885e-09
12711570,-1.8239043401717967e-09
12711600,-2.409312508001133e-09
12711630,-2.8757422616514007e-09
12711660,-3.246471986108617e-09
12711690,-3.6491016967357553e-09
12711720,-4.053886793447912e-09
12711750,-4.453067814701244e-09
12711780,-4.849231245916486e-09
12711810,-5.2432392479947475e-09
12711840,-5.633798576413734e-09
12711870,-6.021771392135095e-09
12711900,-6.406726612907907e-09
12711930,-6.790388561766729e-09
12711960,-7.171032913350127e-09
12711990,-7.549521828620384e-09
12712020,-7.925424225458413e-09
12712050,-8.298740102816977e-09
12712080,-8.670331621627142e-09
12712110,-9.039767699855858e-09
12712140,-9.40704833650253e-09
12712170,-9.771311368744862e-09
12712200,-1.0132125714837598e-08
12712230,-1.0491215697612454e-08
12712260,-1.0846425911784116e-08
12712290,-1.119775635676825e-08
12712320,-1.1545207032029155e-08
12712350,-1.1887484694637595e-08
12712380,-1.2225451505969834e-08
12712410,-1.2556520981079454e-08
12712440,-1.2881124200913627e-08
12712470,-1.3197967923482253e-08
12712500,-1.3506621068593757e-08
12712530,-1.380665255626338e-08
12712560,-1.4095475903348451e-08
12712590,-1.4372228949987922e-08
12712620,-1.4637773859172918e-08
12712650,-1.4889093068408925e-08
12712680,-1.5126186580093282e-08
12712710,-1.5346467913433703e-08
12712740,-1.5549505991053805e-08
12712770,-1.573573189686323e-08
12712800,-1.5901696990453394e-08
12712830,-1.6048263436971913e-08
12712860,-1.6172844758013092e-08
12712890,-1.6276734199603098e-08
12712920,-1.6358207444866538e-08
12712950,-1.641640233813953e-08
12712980,-1.6452181045369873e-08
12713010,-1.645735304577374e-08
12713040,-1.6446143995487518e-08
12713070,-1.6420709299840636e-08
12713100,-1.636466791358849e-08
12713130,-1.6278882003653983e-08
12713160,-1.6181025863888786e-08
12713190,-1.6062477894158378e-08
12713220,-1.5922375938616756e-08
12713250,-1.576416864262467e-08
12713280,-1.559259789088448e-08
12713310,-1.5399904244976938e-08
12713340,-1.519212282938393e-08
12713370,-1.4970546886893914e-08
12713400,-1.473517641986743e-08
12713430,-1.4488597910343975e-08
12713460,-1.4231673519866428e-08
12713490,-1.396569648958701e-08
12713520,-1.3690666820507812e-08
12713550,-1.340830883313579e-08
12713580,-1.3119915767599118e-08
12713610,-1.2826780863668533e-08
12713640,-1.2529335201147655e-08
12713670,-1.2228440939495623e-08
12713700,-1.1924098078365084e-08
12713730,-1.1618462016206624e-08
12713760,-1.1312394911798718e-08
12713790,-1.1005034604797582e-08
12713820,-1.0697243253848652e-08
12713850,-1.0390314097143026e-08
12713880,-1.0085109292975786e-08
12713910,-9.779473441808231e-09
12713940,-9.47599302063507e-09
12713970,-9.175530187523704e-09
12714000,-8.87592954304348e-09
12714030,-8.579777563817454e-09
12714060,-8.28621208934942e-09
12714090,-7.994802038861137e-09
12714120,-7.70640957037354e-09
12714150,-7.422327921395248e-09
12714180,-7.140832772460249e-09
12714210,-6.862786281560528e-09
12714240,-6.588188447567981e-09
12714270,-6.317470348904494e-09
12714300,-6.049338745947783e-09
12714330,-5.785086876220052e-09
12714360,-5.523421500220094e-09
12714390,-5.266066934952202e-09
12714420,-5.011729941005156e-09
12714450,-4.761272676420259e-09
12714480,-4.513832981367176e-09
12714510,-4.26811761669871e-09
12714540,-4.026281978871192e-09
12714570,-3.787463908195628e-09
12714600,-3.551232324493288e-09
12714630,-3.3184493859002028e-09
12714660,-3.0865286152035156e-09
12714690,-2.858487567678826e-09
12714720,-2.631308686802087e-09
12714750,-2.4067162896110906e-09
12714780,-2.183848216710382e-09
12714810,-1.961842308757219e-09
12714840,-1.7415607240029305e-09
12714870,-1.522141303145229e-09
12714900,-1.3035840456809807e-09
12714930,-1.0854578717374324e-09
12714960,-8.669006220846912e-10
12714990,-6.483433756318759e-10
12715020,-4.2935505253853585e-10
12715050,-2.0821133486594016e-10
12715080,1.336346037075959e-11
12715110,2.3666257174698587e-10
12715140,4.6297923783503824e-10
12715170,6.905891416649965e-10
12715200,9.229409186615327e-10
12715230,1.0367458708895541e-09
12715260,1.0600241568778907e-09
12715290,1.1186509509881048e-09
12715320,1.1802953009465758e-09
12715350,1.2423707306068016e-09
12715380,1.3035840019086694e-09
12715410,1.3656594323496245e-09
12715440,1.426010545767627e-09
12715470,1.4872238183958604e-09
12715500,1.5475749328003446e-09
12715530,1.6087882064886967e-09
12715560,1.669139322020526e-09
12715590,1.729490438167976e-09
12715620,1.7902726343389575e-09
12715650,1.8514859105726608e-09
12715680,1.912699187533803e-09
12715710,1.9730503065056035e-09
12715740,2.0342635850278567e-09
12715770,2.095476864387048e-09
12715800,2.1575523033828107e-09
12715830,2.219627743296869e-09
12715860,2.280409946012714e-09
12715890,2.34334754664591e-09
12715920,2.405854068931729e-09
12715950,2.467929512903551e-09
12715980,2.531729275560017e-09
12716010,2.595097959991509e-09
12716040,2.658466645630034e-09
12716070,2.7226974913174265e-09
12716100,2.787790497110862e-09
12716130,2.852452424853159e-09
12716160,2.918407592212224e-09
12716190,2.984362761025074e-09
12716220,3.0503179313372797e-09
12716250,3.1175663414449913e-09
12716280,3.184383673743571e-09
12716310,3.2529253253860725e-09
12716340,3.3210358993291068e-09
12716370,3.3904397133308486e-09
12716400,3.46070568803977e-09
12716430,3.5296784263463627e-09
12716460,3.601237643232565e-09
12716490,3.672365782711178e-09
12716520,3.743925003721535e-09
12716550,3.817208544686242e-09
12716580,3.890492087887566e-09
12716610,3.965068871763741e-09
12716640,4.0396456580200046e-09
12716670,4.114653526185852e-09
12716700,4.19138571475505e-09
12716730,4.2681179059353775e-09
12716760,4.34614333823799e-09
12716790,4.4237376938241376e-09
12716820,4.503056370205203e-09
12716850,4.583668288012194e-09
12716880,4.664280208855753e-09
12716910,4.7453232123147904e-09
12716940,4.8276594575025076e-09
12716970,4.9104267855063524e-09
12717000,4.994056275941978e-09
12717030,5.078547928920336e-09
12717060,5.164332824089203e-09
12717090,5.250117722960359e-09
12717120,5.337195864255268e-09
12717150,5.4247050890069e-09
12717180,5.5130764768777185e-09
12717210,5.603172187122259e-09
12717240,5.6936989811913054e-09
12717270,5.7842257796166855e-09
12717300,5.876476900829308e-09
12717330,5.969590185820114e-09
12717360,6.0631345551268656e-09
12717390,6.157541088472807e-09
12717420,6.252809785998654e-09
12717450,6.348940647847447e-09
12717480,6.445502594536751e-09
12717510,6.542495626191391e-09
12717540,6.641644061510147e-09
12717570,6.7403614228092594e-09
12717600,6.840803108466406e-09
12717630,6.941244800017624e-09
12717660,7.042548656922726e-09
12717690,7.144283599657817e-09
12717720,7.247311787743882e-09
12717750,7.350771061968378e-09
12717780,7.455092502180449e-09
12717810,7.559845028828424e-09
12717840,7.664597562325953e-09
12717870,7.770212262261953e-09
12717900,7.876689128807159e-09
12717930,7.983597082377628e-09
12717960,8.090505043350736e-09
12717990,8.198275171395333e-09
12718020,8.30733854647131e-09
12718050,8.414246530416312e-09
12718080,8.523309921251402e-09
12718110,8.63194224034695e-09
12718140,8.741005647436506e-09
12718170,8.849637982987224e-09
12718200,8.959563566468371e-09
12718230,9.067764839070136e-09
12718260,9.177259359856819e-09
12718290,9.285891729622615e-09
12718320,9.393661948398597e-09
12718350,9.501863255924719e-09
12718380,9.608771332662553e-09
12718410,9.716541578234239e-09
12718440,9.82301859309469e-09
12718470,9.928202377214918e-09
12718500,1.0032955090487759e-08
12718530,1.0136414572990992e-08
12718560,1.0239011904664285e-08
12718590,1.0340747085488362e-08
12718620,1.044118903542219e-08
12718650,1.0539044514310625e-08
12718680,1.0636900002199332e-08
12718710,1.0733031178901275e-08
12718740,1.0826144804077494e-08
12718770,1.0918396277862292e-08
12718800,1.1008061279802732e-08
12718830,1.1615884592772547e-08
12718860,1.260392064606328e-08
12718890,1.3438492275608767e-08
12718920,1.4258838361239965e-08
12718950,1.5084788595927536e-08
12718980,1.5914187586130464e-08
12719010,1.6747035339096093e-08
12719040,1.7582469701676034e-08
12719070,1.8421352841662295e-08
12719100,1.926325368624071e-08
12719130,2.0107741162558898e-08
12719160,2.095352203702723e-08
12719190,2.1802751718686062e-08
12719220,2.2652412652401904e-08
12719250,2.3502504845195186e-08
12719280,2.4351735062666307e-08
12719310,2.520096547241359e-08
12719340,2.604760959801094e-08
12719370,2.6891236364885e-08
12719400,2.773141469815421e-08
12719430,2.8566851361334646e-08
12719460,2.939582203659879e-08
12719490,3.021789564737024e-08
12719520,3.10313478743674e-08
12719550,3.183660980131885e-08
12719580,3.2630663865033103e-08
12719610,3.341351006693783e-08
12719640,3.4180837598907024e-08
12719670,3.488652079648952e-08
12719700,3.5683162323005236e-08
12719730,3.6415141948055385e-08
12719760,3.7127723170082364e-08
12719790,3.7825216796963724e-08
12719820,3.850848498845631e-08
12719850,3.916890611649263e-08
12719880,3.981682612646235e-08
12719910,4.0451813934150796e-08
12719940,4.1068265477745405e-08
12719970,4.166747399599674e-08
12720000,4.2252025972606956e-08
12720030,4.282192140281058e-08
12720060,4.3375867036667254e-08
12720090,4.3915156113577195e-08
12720120,4.443978862811872e-08
12720150,4.4949764574702815e-08
12720180,4.544723935702638e-08
12720210,4.5931350806173145e-08
12720240,4.64025299986343e-08
12720270,4.6860776928947664e-08
12720300,4.7308247002209577e-08
12720330,4.774364696704564e-08
12720360,4.816740790023382e-08
12720390,4.857909871405444e-08
12720420,4.8980012649970226e-08
12720450,4.937058078516989e-08
12720480,4.974907878434997e-08
12720510,5.011593772396552e-08
12720540,5.047245084589861e-08
12720570,5.0816462730875764e-08
12720600,5.114797337207449e-08
12720630,5.1426460973831206e-08
12720660,5.174978133397992e-08
12720690,5.206835992801304e-08
12720720,5.234900335624016e-08
12720750,5.2616714420502944e-08
12720780,5.282795370887796e-08
12720810,5.310342450908926e-08
12720840,5.332544109670281e-08
12720870,5.3531076616958075e-08
12720900,5.371774455821127e-08
12720930,5.388846249313014e-08
12720960,5.403547090540033e-08
12720990,5.416739145391751e-08
12721020,5.427258486590244e-08
12721050,5.491490883546772e-08
12721080,5.8339880141777e-08
12721110,6.073973539565944e-08
12721140,6.235932974500824e-08
12721170,6.355904903548836e-08
12721200,6.439407172771419e-08
12721230,6.482646210422463e-08
12721260,6.488812009288272e-08
12721290,6.462172276481394e-08
12721320,6.406520530407927e-08
12721350,6.3255209682894e-08
12721380,6.222924008535366e-08
12721410,6.102393856896433e-08
12721440,5.966991204392507e-08
12721470,5.820423373090794e-08
12721500,5.665104433663924e-08
12721530,5.504138195686009e-08
12721560,5.3399387352938924e-08
12721590,5.1746183711233066e-08
12721620,5.010116989445866e-08
12721650,4.848331369449761e-08
12721680,4.6902530120564243e-08
12721710,4.53790802409458e-08
12721740,4.390649782658162e-08
12721770,4.250245743955244e-08
12721800,4.1171269992466375e-08
12721830,3.990819359619978e-08
12721860,3.87119350426205e-08
12721890,3.7587236322001984e-08
12721920,3.6526769018940903e-08
12721950,3.5523635797755926e-08
12721980,3.4571801489165285e-08
12722010,3.3667386349146e-08
12722040,3.280133759727103e-08
12722070,3.196417136158636e-08
12722100,3.115114571242222e-08
12722130,3.0352776769217984e-08
12722160,2.956259825039086e-08
12722190,2.8774143871304246e-08
12722220,2.798396494847819e-08
12722250,2.7184301933954225e-08
12722280,2.637256831319704e-08
12722310,2.554574648455566e-08
12722340,2.4701249932090666e-08
12722370,2.3836492139472932e-08
12722400,2.295061093588613e-08
12722430,0.30651387875374164
12722460,0.4141138744971181
12722490,0.4430479725513276
12722520,0.4456536048075727
12722550,0.44350649764392586
12722580,0.4436414525235151
12722610,0.44707399161561967
12722640,0.4530733079986534
12722670,0.46080715454904336
12722700,0.46970946882827513
12722730,0.4794668402616693
12722760,0.4899215493431656
12722790,0.5010018824682161
12722820,0.5126730610964655
12722850,0.5249178478048688
12722880,0.5377235541146462
12722910,0.55108831720434
12722940,0.5650398275543055
12722970,0.5759003227106325
12723000,0.5785421331758833
12723030,0.5815980115325307
12723060,0.5861719308894042
12723090,0.593436398317872
12723120,0.6072058888221831
12723150,0.620422560721398
12723180,0.6324969837422989
12723210,0.6431615177684585
12723240,0.6523554532771089
12723270,0.6608131217488473
12723300,0.667937563205353
12723330,0.6736357725624903
12723360,0.6780812685679324
12723390,0.6814113914513179
12723420,0.6837523574140031
12723450,0.6854444222007133
12723480,0.6866423401567262
12723510,0.6864868694111185
12723540,0.6828571354623862
12723570,0.6773976873992479
12723600,0.6717520399330166
12723630,0.666731444319371
12723660,0.6620960364407243
12723690,0.6575014750428926
12723720,0.652697082037183
12723750,0.6475240995319215
12723780,0.6418908092281589
12723810,0.6376795780293386
12723840,0.6350975947137253
12723870,0.6316579674630234
12723900,0.6287042175541221
12723930,0.624969782357159
12723960,0.6208373211327941
12723990,0.616297564873233
12724020,0.6054441185468361
12724050,0.5887158274821193
12724080,0.5703821714950887
12724110,0.5511231500601788
12724140,0.5311606170809514
12724170,0.5106219532403298
12724200,0.48962243584594
12724230,0.4682916337458328
12724260,0.4467957039036622
12724290,0.42528980186752224
12724320,0.403892448932772
12724350,0.3827060050521377
12724380,0.3612603651238181
12724410,0.33973398238989305
12724440,0.3191453855660192
12724470,0.29942409953859783
12724500,0.2804628750903261
12724530,0.2660644563497079
12724560,0.25938217246220363
12724590,0.2553648686933845
12724620,0.25194626504699624
12724650,0.24861372701119952
12724680,0.245259189351508
12724710,0.24186301785946646
12724740,0.23842939436673055
12724770,0.2349519682263567
12724800,0.2314432255209088
12724830,0.22790109377924736
12724860,0.224328171403412
12724890,0.22072990495333175
12724920,0.2171129221728197
12724950,0.21348574511271692
12724980,0.20985906326897338
12725010,0.2062447706118794
12725040,0.2026554236447835
12725070,0.1991010324537666
12725100,0.19558970522698102
12725130,0.19214155610531314
12725160,0.18878474492549235
12725190,0.18644439306408436
12725220,0.18576238762564662
12725250,0.18549354493321002
12725280,0.1853851143199537
12725310,0.18533924406318036
12725340,0.18531772216485096
12725370,0.18530561583823915
12725400,0.1852971047723404
12725430,0.1852899631495088
12725460,0.18528334957177636
12725490,0.18527697940052792
12725520,0.18527077511068243
12725550,0.18526472216418133
12725580,0.18525882654363515
12725610,0.18525309876576085
12725640,0.18524754230060403
12725670,0.18524215390296517
12725700,0.18523692848106302
12725730,0.18523185807799913
12725760,0.18522693419466085
12725790,0.185222143669856
12725820,0.18521748853003359
12725850,0.18521294917891143
12725880,0.18520852117085299
12725910,0.18520419532338758
12725940,0.18519996444882506
12725970,0.18519582201326865
12726000,0.18519176041243468
12726030,0.1851877659039407
12726060,0.18518382013161258
12726090,0.185179918500805
12726120,0.18517605726055086
12726150,0.1851722318044051
12726180,0.18516843989831452
12726210,0.1851646683992853
12726240,0.18516088327701152
12726270,0.18515705073051927
12726300,0.18515319814913828
12726330,0.18514935361018187
12726360,0.185145538727726
12726390,0.18514175283594522
12726420,0.18513799601000633
12726450,0.1851342888925676
12726480,0.18513057148779533
12726510,0.18512697495664662
12726540,0.18512337844934182
12726570,0.1851198275523198
12726600,0.18511632673975956
12726630,0.18511287579941685
12726660,0.18510947890132784
12726690,0.1851061392832772
12726720,0.18510285974567925
12726750,0.18509964289665137
12726780,0.18509649079082993
12726810,0.18509340504223246
12726840,0.18509038682387288
12726870,0.18508743686374737
12726900,0.18508455547178707
12726930,0.18508174257850316
12726960,0.18507899777690623
12726990,0.18507632036635616
12727020,0.18507370939567797
12727050,0.18507116370406726
12727080,0.18506868195934703
12727110,0.18506626269288498
12727140,0.18506390433069408
12727170,0.18506160522050338
12727200,0.18505936365506792
12727230,0.1850571778919339
12727260,0.18505504601610814
12727290,0.18505296668011295
12727320,0.1850509378035789
12727350,0.18504895763303342
12727380,0.18504702452713548
12727410,0.18504513680013393
12727440,0.18504329277948753
12727470,0.1850414908472482
12727500,0.18503972943290567
12727530,0.18503800700408862
12727560,0.1850363220704177
12727590,0.18503467318750433
12727620,0.1850330589565471
12727650,0.18503147802359765
12727680,0.18502992907956747
12727710,0.18502841086015734
12727740,0.1850269221465637
12727770,0.18502546176917903
12727800,0.1850240285979492
12727830,0.18502262152278548
12727860,0.1850212392548865
12727890,0.18501988104064387
12727920,0.18501854535935275
12727950,0.1850172309050567
12727980,0.18501593651618375
12728010,0.18501466098930427
12728040,0.18501340310838196
12728070,0.18501216170844909
12728100,0.1850109356779232
12728130,0.18500972393668869
12728160,0.18500852543223684
12728190,0.1850073391449099
12728220,0.18500616408744708
12728250,0.18500499930140096
12728280,0.1850038438558547
12728310,0.18500269684726697
12728340,0.18500155739885155
12728370,0.18500042465940944
12728400,0.1849992978026319
12728430,0.18499817602652724
12728460,0.18499705842922945
12728490,0.18499594449333417
12728520,0.18499483337741676
12728550,0.18499372436708145
12728580,0.18499261677271547
12728610,0.18499150992398983
12728640,0.18499040317092544
12728670,0.18498929589973573
12728700,0.18498818754276028
12728730,0.18498707755152383
12728760,0.18498596539029055
12728790,0.18498485053491318
12728820,0.18498373247202485
12728850,0.18498261069870026
12728880,0.1849814847221304
12728910,0.18498035405960817
12728940,0.1849792182383273
12728970,0.18497807679544412
12729000,0.18497692927806295
12729030,0.18497577524323566
12729060,0.1849746142579957
12729090,0.18497344589949583
12729120,0.18497226975500786
12729150,0.1849710854221711
12729180,0.18496989250909554
12729210,0.1849686906345553
12729240,0.18496747942825795
12729270,0.1849662585310587
12729300,0.18496502759536093
12729330,0.18496378628537252
12729360,0.18496253427750603
12729390,0.1849612712608358
12729420,0.1849599969375608
12729450,0.18495871102349581
12729480,0.18495741324863182
12729510,0.18495610335775844
12729540,0.18495478111116284
12729570,0.18495344628530766
12729600,0.18495209867364068
12729630,0.1849505706820786
12729660,0.1849484123132195
12729690,0.1849455528422339
12729720,0.18494221972496208
12729750,0.18493858644622946
12729780,0.1849347345699979
12729810,0.18493069768623283
12729840,0.18492650541576663
12729870,0.18492217090744978
12729900,0.18491770417594397
12729930,0.1849131162747567
12729960,0.18490841489677337
12729990,0.18490360677407228
12730020,0.18489869950540833
12730050,0.1848937000585597
12730080,0.1848886151475703
12730110,0.18488345059646338
12730140,0.18487821196862178
12730170,0.1848729045044932
12730200,0.1848675330861006
12730230,0.18486210224713762
12730260,0.18485661621582838
12730290,0.1848510789438299
12730320,0.18484549412369664
12730350,0.18483986520849635
12730380,0.18483419542915178
12730410,0.18482848780696293
12730440,0.18482274518450897
12730470,0.18481697020477414
12730500,0.18481116535924066
12730530,0.1848053329877342
12730560,0.18479947528190205
12730590,0.18479359430341893
12730620,0.18478769199148423
12730650,0.18478177017006683
12730680,0.18477583055740163
12730710,0.1847698747730391
12730740,0.1847639043445097
12730770,0.18475792071378302
12730800,0.1847519252432306
12730830,0.18474591922112168
12730860,0.18473990386675976
12730890,0.18473388033524793
12730920,0.18472784972197806
12730950,0.18472181306678992
12730980,0.18471577135785386
12731010,0.18470972553534687
12731040,0.18470367649481828
12731070,0.1846976250902234
12731100,0.1846915721313947
12731130,0.18468551838461367
12731160,0.1846794645814758
12731190,0.18467341142346827
12731220,0.18466735958321562
12731250,0.18466130970692984
12731280,0.1846552624171423
12731310,0.18464921831055903
12731340,0.18464317797713864
12731370,0.18463714197258363
12731400,0.18463111084189848
12731430,0.18462376927772034
12731460,0.18461214044016727
12731490,0.1846001937213074
12731520,0.18458916068092787
12731550,0.1845786063096791
12731580,0.1845682061276719
12731610,0.1845579626033287
12731640,0.18454766939736328
12731670,0.1845584111306317
12731700,0.184792634596253
12731730,0.18522863791237915
12731760,0.18578475337456826
12731790,0.18643124661543836
12731820,0.18715594668597627
12731850,0.187952222853196
12731880,0.18881479786954444
12731910,0.18973898909561224
12731940,0.19072025027911646
12731970,0.19175388490986472
12732000,0.1928355887297532
12732030,0.19396153740540248
12732060,0.1951280955361945
12732090,0.19633172573422297
12732120,0.19756908027140072
12732150,0.19883704591566384
12732180,0.20013272490683806
12732210,0.20145340354360888
12732240,0.20279653721289098
12732270,0.20280633780480808
12732300,0.2045622226315145
12732330,0.2061913790577172
12732360,0.20777878412837586
12732390,0.2093373068536398
12732420,0.2108646245280324
12732450,0.21236348210609085
12732480,0.2138421118018741
12732510,0.21530971226861836
12732540,0.2167735065801523
12732570,0.21823800595434115
12732600,0.21970547863428563
12732630,0.22117674777990884
12732660,0.22265195518897757
12732690,0.22413083186815103
12732720,0.22561294151283146
12732750,0.2270977912002991
12732780,0.2285848704538306
12732810,0.2300736514567844
12732840,0.23156359748828356
12732870,0.23305417119658578
12732900,0.2345448331003383
12732930,0.2360350431574255
12732960,0.23752426923099126
12732990,0.23901198991728703
12733020,0.2404977015830737
12733050,0.24198091674593464
12733080,0.24346117205725581
12733110,0.2449380249368158
12733140,0.24641106411847427
12733170,0.24787989580660863
12733200,0.2493441687733937
12733230,0.2507991583316041
12733260,0.2522310824738516
12733290,0.25362131824881584
12733320,0.25495663912213407
12733350,0.25623388451394846
12733380,0.25745533701846
12733410,0.25862218242074236
12733440,0.25973365140107013
12733470,0.26078904266096026
12733500,0.2617890942777737
12733530,0.2627355550785404
12733560,0.26363021701068295
12733590,0.2644746709825106
12733620,0.2652707043934584
12733650,0.26602042549003657
12733680,0.2667260635359374
12733710,0.2673898674980019
12733740,0.26801413571804295
12733770,0.26860119372889935
12733800,0.2691533627860787
12733830,0.2696729638193955
12733860,0.2701622898859037
12733890,0.2706235681379959
12733920,0.2710589666038939
12733950,0.271470601148471
12733980,0.27186050837782605
12734010,0.27223063601529823
12734040,0.27258284830007035
12734070,0.2729189205277697
12734100,0.27324053424887035
12734130,0.2735492775387793
12734160,0.2738466448978483
12734190,0.2741340361893468
12734220,0.27441275782548963
12734250,0.27468402520441365
12734280,0.27494896497790156
12734310,0.2752086173210235
12734340,0.27546393809748454
12734370,0.27571579992653655
12734400,0.2759649882089122
12734430,0.27621217289262895
12734460,0.276457890450928
12734490,0.27670261209651653
12734520,0.27694680700687246
12734550,0.27719094492328905
12734580,0.2774355231133697
12734610,0.27768086140270765
12734640,0.2779272731099004
12734670,0.27817504311785957
12734700,0.27842441964362136
12734730,0.27867561429843685
12734760,0.2789288038390396
12734790,0.2791841326926966
12734820,0.27944171550884817
12734850,0.2797016395826101
12734880,0.27996396715793515
12734910,0.28022873762788014
12734940,0.28049596964065715
12734970,0.2807656631116939
12735000,0.2810378011370563
12735030,0.2813123519142369
12735060,0.2815892707785739
12735090,0.28186850225575677
12735120,0.2821499819537886
12735150,0.28243363721752124
12735180,0.28271938797774615
12735210,0.2830071522811221
12735240,0.2832968455995186
12735270,0.2835883802248216
12735300,0.2838816661350967
12735330,0.28417674375092733
12735360,0.28447365989431356
12735390,0.28477184320417753
12735420,0.2850713128770487
12735450,0.28537200847422795
12735480,0.28567379375924806
12735510,0.2859765688660808
12735540,0.28628022975928996
12735570,0.28658467829733764
12735600,0.28688982510924205
12735630,0.28719558918820526
12735660,0.2875018961745951
12735690,0.2878086765540752
12735720,0.28811586433545777
12735750,0.2884233962930618
12735780,0.28873121161855814
12735810,0.2890392517801178
12735840,0.28934746044031123
12735870,0.28965578335873227
