time,hvac_oveAhu_yCoo_u
7534500,0.5732841661227517
7534530,0.5732841661227517
7534560,0.5732841661227517
7534590,0.5732841661227517
7534620,0.5732841661227517
7534650,0.5732841661227517
7534680,0.5732841661227517
7534710,0.5732841661227517
7534740,0.5732841661227517
7534770,0.5732841661227517
7534800,0.5732841661227517
7534830,0.5732842999022263
7534860,0.5732842999022263
7534890,0.5732842999022263
7534920,0.5732842999022263
7534950,0.5732842999022263
7534980,0.5732842999022263
7535010,0.5732842999022263
7535040,0.5732842999022263
7535070,0.5732842999022263
7535100,0.5732842999022263
7535130,0.5732842999022263
7535160,0.5732842999022263
7535190,0.5732842999022263
7535220,0.5732842999022263
7535250,0.5732842999022263
7535280,0.5732842999022263
7535310,0.5732842999022263
7535340,0.5732842999022263
7535370,0.5732842999022263
7535400,0.5732842999022263
7535430,0.5732863920548481
7535460,0.5732863920548481
7535490,0.5732863920548481
7535520,0.5732863920548481
7535550,0.5732863920548481
7535580,0.5732863920548481
7535610,0.5732863920548481
7535640,0.5732863920548481
7535670,0.5732863920548481
7535700,0.5732863920548481
7535730,0.5732863920548481
7535760,0.5732863920548481
7535790,0.5732863920548481
7535820,0.5732863920548481
7535850,0.5732863920548481
7535880,0.5732863920548481
7535910,0.5732863920548481
7535940,0.5732863920548481
7535970,0.5732863920548481
7536000,0.5732863920548481
7536030,0.5732864559007591
7536060,0.5732864559007591
7536090,0.5732864559007591
7536120,0.5732864559007591
7536150,0.5732864559007591
7536180,0.5732864559007591
7536210,0.5732864559007591
7536240,0.5732864559007591
7536270,0.5732864559007591
7536300,0.5732864559007591
7536330,0.5732864559007591
7536360,0.5732864559007591
7536390,0.5732864559007591
7536420,0.5732864559007591
7536450,0.5732864559007591
7536480,0.5732864559007591
7536510,0.5732864559007591
7536540,0.5732864559007591
7536570,0.5732864559007591
7536600,0.5732864559007591
7536630,0.5732883113547107
7536660,0.5732883113547107
7536690,0.5732883113547107
7536720,0.5732883113547107
7536750,0.5732883113547107
7536780,0.5732883113547107
7536810,0.5732883113547107
7536840,0.5732883113547107
7536870,0.5732883113547107
7536900,0.5732883113547107
7536930,0.5732883113547107
7536960,0.5732883113547107
7536990,0.5732883113547107
7537020,0.5732883113547107
7537050,0.5732883113547107
7537080,0.5732883113547107
7537110,0.5732883113547107
7537140,0.5732883113547107
7537170,0.5732883113547107
7537200,0.5732883113547107
7537230,0.5732883709565498
7537260,0.5732883709565498
7537290,0.5732883709565498
7537320,0.5732883709565498
7537350,0.5732883709565498
7537380,0.5732883709565498
7537410,0.5732883709565498
7537440,0.5732883709565498
7537470,0.5732883709565498
7537500,0.5732883709565498
7537530,0.5732883709565498
7537560,0.5732883709565498
7537590,0.5732883709565498
7537620,0.5732883709565498
7537650,0.5732883709565498
7537680,0.5732883709565498
7537710,0.5732883709565498
7537740,0.5732883709565498
7537770,0.5732883709565498
7537800,0.5732883709565498
7537830,0.5732888024255387
7537860,0.5732888024255387
7537890,0.5732888024255387
7537920,0.5732888024255387
7537950,0.5732888024255387
7537980,0.5732888024255387
7538010,0.5732888024255387
7538040,0.5732888024255387
7538070,0.5732888024255387
7538100,0.5732888024255387
7538130,0.5732888024255387
7538160,0.5732888024255387
7538190,0.5732888024255387
7538220,0.5732888024255387
7538250,0.5732888024255387
7538280,0.5732888024255387
7538310,0.5732888024255387
7538340,0.5732888024255387
7538370,0.5732888024255387
7538400,0.5732888024255387
7538430,0.5732920937393826
7538460,0.5732920937393826
7538490,0.5732920937393826
7538520,0.5732920937393826
7538550,0.5732920937393826
7538580,0.5732920937393826
7538610,0.5732920937393826
7538640,0.5732920937393826
7538670,0.5732920937393826
7538700,0.5732920937393826
7538730,0.5732920937393826
7538760,0.5732920937393826
7538790,0.5732920937393826
7538820,0.5732920937393826
7538850,0.5732920937393826
7538880,0.5732920937393826
7538910,0.5732920937393826
7538940,0.5732920937393826
7538970,0.5732920937393826
7539000,0.5732920937393826
7539030,0.5732920431743637
7539060,0.5732920431743637
7539090,0.5732920431743637
7539120,0.5732920431743637
7539150,0.5732920431743637
7539180,0.5732920431743637
7539210,0.5732920431743637
7539240,0.5732920431743637
7539270,0.5732920431743637
7539300,0.5732920431743637
7539330,0.5732920431743637
7539360,0.5732920431743637
7539390,0.5732920431743637
7539420,0.5732920431743637
7539450,0.5732920431743637
7539480,0.5732920431743637
7539510,0.5732920431743637
7539540,0.5732920431743637
7539570,0.5732920431743637
7539600,0.5732920431743637
7539630,0.5732920907689832
7539660,0.5732920907689832
7539690,0.5732920907689832
7539720,0.5732920907689832
7539750,0.5732920907689832
7539780,0.5732920907689832
7539810,0.5732920907689832
7539840,0.5732920907689832
7539870,0.5732920907689832
7539900,0.5732920907689832
7539930,0.5732920907689832
7539960,0.5732920907689832
7539990,0.5732920907689832
7540020,0.5732920907689832
7540050,0.5732920907689832
7540080,0.5732920907689832
7540110,0.5732920907689832
7540140,0.5732920907689832
7540170,0.5732920907689832
7540200,0.5732920907689832
7540230,0.5732919978230345
7540260,0.5732919978230345
7540290,0.5732919978230345
7540320,0.5732919978230345
7540350,0.5732919978230345
7540380,0.5732919978230345
7540410,0.5732919978230345
7540440,0.5732919978230345
7540470,0.5732919978230345
7540500,0.5732919978230345
7540530,0.5732919978230345
7540560,0.5732919978230345
7540590,0.5732919978230345
7540620,0.5732919978230345
7540650,0.5732919978230345
7540680,0.5732919978230345
7540710,0.5732919978230345
7540740,0.5732919978230345
7540770,0.5732919978230345
7540800,0.5732919978230345
7540830,0.5732927720159647
7540860,0.5732927720159647
7540890,0.5732927720159647
7540920,0.5732927720159647
7540950,0.5732927720159647
7540980,0.5732927720159647
7541010,0.5732927720159647
7541040,0.5732927720159647
7541070,0.5732927720159647
7541100,0.5732927720159647
7541130,0.5732927720159647
7541160,0.5732927720159647
7541190,0.5732927720159647
7541220,0.5732927720159647
7541250,0.5732927720159647
7541280,0.5732927720159647
7541310,0.5732927720159647
7541340,0.5732927720159647
7541370,0.5732927720159647
7541400,0.5732927720159647
7541430,0.5732913929354615
7541460,0.5732913929354615
7541490,0.5732913929354615
7541520,0.5732913929354615
7541550,0.5732913929354615
7541580,0.5732913929354615
7541610,0.5732913929354615
7541640,0.5732913929354615
7541670,0.5732913929354615
7541700,0.5732913929354615
7541730,0.5732913929354615
7541760,0.5732913929354615
7541790,0.5732913929354615
7541820,0.5732913929354615
7541850,0.5732913929354615
7541880,0.5732913929354615
7541910,0.5732913929354615
7541940,0.5732913929354615
7541970,0.5732913929354615
7542000,0.5732913929354615
7542030,0.5732898543410926
7542060,0.5732898543410926
7542090,0.5732898543410926
7542120,0.5732898543410926
7542150,0.5732898543410926
7542180,0.5732898543410926
7542210,0.5732898543410926
7542240,0.5732898543410926
7542270,0.5732898543410926
7542300,0.5732898543410926
7542330,0.5732898543410926
7542360,0.5732898543410926
7542390,0.5732898543410926
7542420,0.5732898543410926
7542450,0.5732898543410926
7542480,0.5732898543410926
7542510,0.5732898543410926
7542540,0.5732898543410926
7542570,0.5732898543410926
7542600,0.5732898543410926
7542630,0.0
7542660,0.0
7542690,0.0
7542720,0.0
7542750,0.0
7542780,0.0
7542810,0.0
7542840,0.0
7542870,0.0
7542900,0.0
7542930,0.0
7542960,0.0
7542990,0.0
7543020,0.0
7543050,0.0
7543080,0.0
7543110,0.0
7543140,0.0
7543170,0.0
7543200,0.0
7543230,0.5849578909692695
7543260,0.5849578909692695
7543290,0.5849578909692695
7543320,0.5849578909692695
7543350,0.5849578909692695
7543380,0.5849578909692695
7543410,0.5849578909692695
7543440,0.5849578909692695
7543470,0.5849578909692695
7543500,0.5849578909692695
7543530,0.5849578909692695
7543560,0.5849578909692695
7543590,0.5849578909692695
7543620,0.5849578909692695
7543650,0.5849578909692695
7543680,0.5849578909692695
7543710,0.5849578909692695
7543740,0.5849578909692695
7543770,0.5849578909692695
7543800,0.5849578909692695
7543830,0.0
7543860,0.0
7543890,0.0
7543920,0.0
7543950,0.0
7543980,0.0
7544010,0.0
7544040,0.0
7544070,0.0
7544100,0.0
7544130,0.0
7544160,0.0
7544190,0.0
7544220,0.0
7544250,0.0
7544280,0.0
7544310,0.0
7544340,0.0
7544370,0.0
7544400,0.0
7544430,0.5935335890127041
7544460,0.5935335890127041
7544490,0.5935335890127041
7544520,0.5935335890127041
7544550,0.5935335890127041
7544580,0.5935335890127041
7544610,0.5935335890127041
7544640,0.5935335890127041
7544670,0.5935335890127041
7544700,0.5935335890127041
7544730,0.5935335890127041
7544760,0.5935335890127041
7544790,0.5935335890127041
7544820,0.5935335890127041
7544850,0.5935335890127041
7544880,0.5935335890127041
7544910,0.5935335890127041
7544940,0.5935335890127041
7544970,0.5935335890127041
7545000,0.5935335890127041
7545030,0.0
7545060,0.0
7545090,0.0
7545120,0.0
7545150,0.0
7545180,0.0
7545210,0.0
7545240,0.0
7545270,0.0
7545300,0.0
7545330,0.0
7545360,0.0
7545390,0.0
7545420,0.0
7545450,0.0
7545480,0.0
7545510,0.0
7545540,0.0
7545570,0.0
7545600,0.0
7545630,0.5966266195107478
7545660,0.5966266195107478
7545690,0.5966266195107478
7545720,0.5966266195107478
7545750,0.5966266195107478
7545780,0.5966266195107478
7545810,0.5966266195107478
7545840,0.5966266195107478
7545870,0.5966266195107478
7545900,0.5966266195107478
7545930,0.5966266195107478
7545960,0.5966266195107478
7545990,0.5966266195107478
7546020,0.5966266195107478
7546050,0.5966266195107478
7546080,0.5966266195107478
7546110,0.5966266195107478
7546140,0.5966266195107478
7546170,0.5966266195107478
7546200,0.5966266195107478
7546230,0.0
7546260,0.0
7546290,0.0
7546320,0.0
7546350,0.0
7546380,0.0
7546410,0.0
7546440,0.0
7546470,0.0
7546500,0.0
7546530,0.0
7546560,0.0
7546590,0.0
7546620,0.0
7546650,0.0
7546680,0.0
7546710,0.0
7546740,0.0
7546770,0.0
7546800,0.0
7546830,0.6014280100847769
7546860,0.6014280100847769
7546890,0.6014280100847769
7546920,0.6014280100847769
7546950,0.6014280100847769
7546980,0.6014280100847769
7547010,0.6014280100847769
7547040,0.6014280100847769
7547070,0.6014280100847769
7547100,0.6014280100847769
7547130,0.6014280100847769
7547160,0.6014280100847769
7547190,0.6014280100847769
7547220,0.6014280100847769
7547250,0.6014280100847769
7547280,0.6014280100847769
7547310,0.6014280100847769
7547340,0.6014280100847769
7547370,0.6014280100847769
7547400,0.6014280100847769
7547430,0.0
7547460,0.0
7547490,0.0
7547520,0.0
7547550,0.0
7547580,0.0
7547610,0.0
7547640,0.0
7547670,0.0
7547700,0.0
7547730,0.0
7547760,0.0
7547790,0.0
7547820,0.0
7547850,0.0
7547880,0.0
7547910,0.0
7547940,0.0
7547970,0.0
7548000,0.0
7548030,0.6075616220946013
7548060,0.6075616220946013
7548090,0.6075616220946013
7548120,0.6075616220946013
7548150,0.6075616220946013
7548180,0.6075616220946013
7548210,0.6075616220946013
7548240,0.6075616220946013
7548270,0.6075616220946013
7548300,0.6075616220946013
7548330,0.6075616220946013
7548360,0.6075616220946013
7548390,0.6075616220946013
7548420,0.6075616220946013
7548450,0.6075616220946013
7548480,0.6075616220946013
7548510,0.6075616220946013
7548540,0.6075616220946013
7548570,0.6075616220946013
7548600,0.6075616220946013
7548630,0.0
7548660,0.0
7548690,0.0
7548720,0.0
7548750,0.0
7548780,0.0
7548810,0.0
7548840,0.0
7548870,0.0
7548900,0.0
7548930,0.0
7548960,0.0
7548990,0.0
7549020,0.0
7549050,0.0
7549080,0.0
7549110,0.0
7549140,0.0
7549170,0.0
7549200,0.0
7549230,0.6124958542083103
7549260,0.6124958542083103
7549290,0.6124958542083103
7549320,0.6124958542083103
7549350,0.6124958542083103
7549380,0.6124958542083103
7549410,0.6124958542083103
7549440,0.6124958542083103
7549470,0.6124958542083103
7549500,0.6124958542083103
7549530,0.6124958542083103
7549560,0.6124958542083103
7549590,0.6124958542083103
7549620,0.6124958542083103
7549650,0.6124958542083103
7549680,0.6124958542083103
7549710,0.6124958542083103
7549740,0.6124958542083103
7549770,0.6124958542083103
7549800,0.6124958542083103
7549830,0.0
7549860,0.0
7549890,0.0
7549920,0.0
7549950,0.0
7549980,0.0
7550010,0.0
7550040,0.0
7550070,0.0
7550100,0.0
7550130,0.0
7550160,0.0
7550190,0.0
7550220,0.0
7550250,0.0
7550280,0.0
7550310,0.0
7550340,0.0
7550370,0.0
7550400,0.0
7550430,0.6144290727191767
7550460,0.6144290727191767
7550490,0.6144290727191767
7550520,0.6144290727191767
7550550,0.6144290727191767
7550580,0.6144290727191767
7550610,0.6144290727191767
7550640,0.6144290727191767
7550670,0.6144290727191767
7550700,0.6144290727191767
7550730,0.6144290727191767
7550760,0.6144290727191767
7550790,0.6144290727191767
7550820,0.6144290727191767
7550850,0.6144290727191767
7550880,0.6144290727191767
7550910,0.6144290727191767
7550940,0.6144290727191767
7550970,0.6144290727191767
7551000,0.6144290727191767
7551030,0.0
7551060,0.0
7551090,0.0
7551120,0.0
7551150,0.0
7551180,0.0
7551210,0.0
7551240,0.0
7551270,0.0
7551300,0.0
7551330,0.0
7551360,0.0
7551390,0.0
7551420,0.0
7551450,0.0
7551480,0.0
7551510,0.0
7551540,0.0
7551570,0.0
7551600,0.0
7551630,0.6150110206204821
7551660,0.6150110206204821
7551690,0.6150110206204821
7551720,0.6150110206204821
7551750,0.6150110206204821
7551780,0.6150110206204821
7551810,0.6150110206204821
7551840,0.6150110206204821
7551870,0.6150110206204821
7551900,0.6150110206204821
7551930,0.6150110206204821
7551960,0.6150110206204821
7551990,0.6150110206204821
7552020,0.6150110206204821
7552050,0.6150110206204821
7552080,0.6150110206204821
7552110,0.6150110206204821
7552140,0.6150110206204821
7552170,0.6150110206204821
7552200,0.6150110206204821
7552230,0.0
7552260,0.0
7552290,0.0
7552320,0.0
7552350,0.0
7552380,0.0
7552410,0.0
7552440,0.0
7552470,0.0
7552500,0.0
7552530,0.0
7552560,0.0
7552590,0.0
7552620,0.0
7552650,0.0
7552680,0.0
7552710,0.0
7552740,0.0
7552770,0.0
7552800,0.0
7552830,0.6168125206083122
7552860,0.6168125206083122
7552890,0.6168125206083122
7552920,0.6168125206083122
7552950,0.6168125206083122
7552980,0.6168125206083122
7553010,0.6168125206083122
7553040,0.6168125206083122
7553070,0.6168125206083122
7553100,0.6168125206083122
7553130,0.6168125206083122
7553160,0.6168125206083122
7553190,0.6168125206083122
7553220,0.6168125206083122
7553250,0.6168125206083122
7553280,0.6168125206083122
7553310,0.6168125206083122
7553340,0.6168125206083122
7553370,0.6168125206083122
7553400,0.6168125206083122
7553430,0.0
7553460,0.0
7553490,0.0
7553520,0.0
7553550,0.0
7553580,0.0
7553610,0.0
7553640,0.0
7553670,0.0
7553700,0.0
7553730,0.0
7553760,0.0
7553790,0.0
7553820,0.0
7553850,0.0
7553880,0.0
7553910,0.0
7553940,0.0
7553970,0.0
7554000,0.0
7554030,0.6207927154601572
7554060,0.6207927154601572
7554090,0.6207927154601572
7554120,0.6207927154601572
7554150,0.6207927154601572
7554180,0.6207927154601572
7554210,0.6207927154601572
7554240,0.6207927154601572
7554270,0.6207927154601572
7554300,0.6207927154601572
7554330,0.6207927154601572
7554360,0.6207927154601572
7554390,0.6207927154601572
7554420,0.6207927154601572
7554450,0.6207927154601572
7554480,0.6207927154601572
7554510,0.6207927154601572
7554540,0.6207927154601572
7554570,0.6207927154601572
7554600,0.6207927154601572
7554630,0.0
7554660,0.0
7554690,0.0
7554720,0.0
7554750,0.0
7554780,0.0
7554810,0.0
7554840,0.0
7554870,0.0
7554900,0.0
7554930,0.0
7554960,0.0
7554990,0.0
7555020,0.0
7555050,0.0
7555080,0.0
7555110,0.0
7555140,0.0
7555170,0.0
7555200,0.0
7555230,0.6252917839874652
7555260,0.6252917839874652
7555290,0.6252917839874652
7555320,0.6252917839874652
7555350,0.6252917839874652
7555380,0.6252917839874652
7555410,0.6252917839874652
7555440,0.6252917839874652
7555470,0.6252917839874652
7555500,0.6252917839874652
7555530,0.6252917839874652
7555560,0.6252917839874652
7555590,0.6252917839874652
7555620,0.6252917839874652
7555650,0.6252917839874652
7555680,0.6252917839874652
7555710,0.6252917839874652
7555740,0.6252917839874652
7555770,0.6252917839874652
7555800,0.6252917839874652
7555830,0.0
7555860,0.0
7555890,0.0
7555920,0.0
7555950,0.0
7555980,0.0
7556010,0.0
7556040,0.0
7556070,0.0
7556100,0.0
7556130,0.0
7556160,0.0
7556190,0.0
7556220,0.0
7556250,0.0
7556280,0.0
7556310,0.0
7556340,0.0
7556370,0.0
7556400,0.0
7556430,0.6292036018881813
7556460,0.6292036018881813
7556490,0.6292036018881813
7556520,0.6292036018881813
7556550,0.6292036018881813
7556580,0.6292036018881813
7556610,0.6292036018881813
7556640,0.6292036018881813
7556670,0.6292036018881813
7556700,0.6292036018881813
7556730,0.6292036018881813
7556760,0.6292036018881813
7556790,0.6292036018881813
7556820,0.6292036018881813
7556850,0.6292036018881813
7556880,0.6292036018881813
7556910,0.6292036018881813
7556940,0.6292036018881813
7556970,0.6292036018881813
7557000,0.6292036018881813
7557030,0.0
7557060,0.0
7557090,0.0
7557120,0.0
7557150,0.0
7557180,0.0
7557210,0.0
7557240,0.0
7557270,0.0
7557300,0.0
7557330,0.0
7557360,0.0
7557390,0.0
7557420,0.0
7557450,0.0
7557480,0.0
7557510,0.0
7557540,0.0
7557570,0.0
7557600,0.0
7557630,0.6322924908941038
7557660,0.6322924908941038
7557690,0.6322924908941038
7557720,0.6322924908941038
7557750,0.6322924908941038
7557780,0.6322924908941038
7557810,0.6322924908941038
7557840,0.6322924908941038
7557870,0.6322924908941038
7557900,0.6322924908941038
7557930,0.6322924908941038
7557960,0.6322924908941038
7557990,0.6322924908941038
7558020,0.6322924908941038
7558050,0.6322924908941038
7558080,0.6322924908941038
7558110,0.6322924908941038
7558140,0.6322924908941038
7558170,0.6322924908941038
7558200,0.6322924908941038
7558230,0.0
7558260,0.0
7558290,0.0
7558320,0.0
7558350,0.0
7558380,0.0
7558410,0.0
7558440,0.0
7558470,0.0
7558500,0.0
7558530,0.0
7558560,0.0
7558590,0.0
7558620,0.0
7558650,0.0
7558680,0.0
7558710,0.0
7558740,0.0
7558770,0.0
7558800,0.0
7558830,0.6350511523409612
7558860,0.6350511523409612
7558890,0.6350511523409612
7558920,0.6350511523409612
7558950,0.6350511523409612
7558980,0.6350511523409612
7559010,0.6350511523409612
7559040,0.6350511523409612
7559070,0.6350511523409612
7559100,0.6350511523409612
7559130,0.6350511523409612
7559160,0.6350511523409612
7559190,0.6350511523409612
7559220,0.6350511523409612
7559250,0.6350511523409612
7559280,0.6350511523409612
7559310,0.6350511523409612
7559340,0.6350511523409612
7559370,0.6350511523409612
7559400,0.6350511523409612
7559430,0.0
7559460,0.0
7559490,0.0
7559520,0.0
7559550,0.0
7559580,0.0
7559610,0.0
7559640,0.0
7559670,0.0
7559700,0.0
7559730,0.0
7559760,0.0
7559790,0.0
7559820,0.0
7559850,0.0
7559880,0.0
7559910,0.0
7559940,0.0
7559970,0.0
7560000,0.0
7560030,0.6372929341142041
7560060,0.6372929341142041
7560090,0.6372929341142041
7560120,0.6372929341142041
7560150,0.6372929341142041
7560180,0.6372929341142041
7560210,0.6372929341142041
7560240,0.6372929341142041
7560270,0.6372929341142041
7560300,0.6372929341142041
7560330,0.6372929341142041
7560360,0.6372929341142041
7560390,0.6372929341142041
7560420,0.6372929341142041
7560450,0.6372929341142041
7560480,0.6372929341142041
7560510,0.6372929341142041
7560540,0.6372929341142041
7560570,0.6372929341142041
7560600,0.6372929341142041
7560630,0.0
7560660,0.0
7560690,0.0
7560720,0.0
7560750,0.0
7560780,0.0
7560810,0.0
7560840,0.0
7560870,0.0
7560900,0.0
7560930,0.0
7560960,0.0
7560990,0.0
7561020,0.0
7561050,0.0
7561080,0.0
7561110,0.0
7561140,0.0
7561170,0.0
7561200,0.0
7561230,0.6388829714362001
7561260,0.6388829714362001
7561290,0.6388829714362001
7561320,0.6388829714362001
7561350,0.6388829714362001
7561380,0.6388829714362001
7561410,0.6388829714362001
7561440,0.6388829714362001
7561470,0.6388829714362001
7561500,0.6388829714362001
7561530,0.6388829714362001
7561560,0.6388829714362001
7561590,0.6388829714362001
7561620,0.6388829714362001
7561650,0.6388829714362001
7561680,0.6388829714362001
7561710,0.6388829714362001
7561740,0.6388829714362001
7561770,0.6388829714362001
7561800,0.6388829714362001
7561830,0.0
7561860,0.0
7561890,0.0
7561920,0.0
7561950,0.0
7561980,0.0
7562010,0.0
7562040,0.0
7562070,0.0
7562100,0.0
7562130,0.0
7562160,0.0
7562190,0.0
7562220,0.0
7562250,0.0
7562280,0.0
7562310,0.0
7562340,0.0
7562370,0.0
7562400,0.0
7562430,0.6400141893866478
7562460,0.6400141893866478
7562490,0.6400141893866478
7562520,0.6400141893866478
7562550,0.6400141893866478
7562580,0.6400141893866478
7562610,0.6400141893866478
7562640,0.6400141893866478
7562670,0.6400141893866478
7562700,0.6400141893866478
7562730,0.6400141893866478
7562760,0.6400141893866478
7562790,0.6400141893866478
7562820,0.6400141893866478
7562850,0.6400141893866478
7562880,0.6400141893866478
7562910,0.6400141893866478
7562940,0.6400141893866478
7562970,0.6400141893866478
7563000,0.6400141893866478
7563030,0.0
7563060,0.0
7563090,0.0
7563120,0.0
7563150,0.0
7563180,0.0
7563210,0.0
7563240,0.0
7563270,0.0
7563300,0.0
7563330,0.0
7563360,0.0
7563390,0.0
7563420,0.0
7563450,0.0
7563480,0.0
7563510,0.0
7563540,0.0
7563570,0.0
7563600,0.0
7563630,0.6409930938453149
7563660,0.6409930938453149
7563690,0.6409930938453149
7563720,0.6409930938453149
7563750,0.6409930938453149
7563780,0.6409930938453149
7563810,0.6409930938453149
7563840,0.6409930938453149
7563870,0.6409930938453149
7563900,0.6409930938453149
7563930,0.6409930938453149
7563960,0.6409930938453149
7563990,0.6409930938453149
7564020,0.6409930938453149
7564050,0.6409930938453149
7564080,0.6409930938453149
7564110,0.6409930938453149
7564140,0.6409930938453149
7564170,0.6409930938453149
7564200,0.6409930938453149
7564230,0.0
7564260,0.0
7564290,0.0
7564320,0.0
7564350,0.0
7564380,0.0
7564410,0.0
7564440,0.0
7564470,0.0
7564500,0.0
7564530,0.0
7564560,0.0
7564590,0.0
7564620,0.0
7564650,0.0
7564680,0.0
7564710,0.0
7564740,0.0
7564770,0.0
7564800,0.0
7564830,0.6420829181045781
7564860,0.6420829181045781
7564890,0.6420829181045781
7564920,0.6420829181045781
7564950,0.6420829181045781
7564980,0.6420829181045781
7565010,0.6420829181045781
7565040,0.6420829181045781
7565070,0.6420829181045781
7565100,0.6420829181045781
7565130,0.6420829181045781
7565160,0.6420829181045781
7565190,0.6420829181045781
7565220,0.6420829181045781
7565250,0.6420829181045781
7565280,0.6420829181045781
7565310,0.6420829181045781
7565340,0.6420829181045781
7565370,0.6420829181045781
7565400,0.6420829181045781
7565430,0.0
7565460,0.0
7565490,0.0
7565520,0.0
7565550,0.0
7565580,0.0
7565610,0.0
7565640,0.0
7565670,0.0
7565700,0.0
7565730,0.0
7565760,0.0
7565790,0.0
7565820,0.0
7565850,0.0
7565880,0.0
7565910,0.0
7565940,0.0
7565970,0.0
7566000,0.0
7566030,0.6425651983938591
7566060,0.6425651983938591
7566090,0.6425651983938591
7566120,0.6425651983938591
7566150,0.6425651983938591
7566180,0.6425651983938591
7566210,0.6425651983938591
7566240,0.6425651983938591
7566270,0.6425651983938591
7566300,0.6425651983938591
7566330,0.6425651983938591
7566360,0.6425651983938591
7566390,0.6425651983938591
7566420,0.6425651983938591
7566450,0.6425651983938591
7566480,0.6425651983938591
7566510,0.6425651983938591
7566540,0.6425651983938591
7566570,0.6425651983938591
7566600,0.6425651983938591
7566630,0.0
7566660,0.0
7566690,0.0
7566720,0.0
7566750,0.0
7566780,0.0
7566810,0.0
7566840,0.0
7566870,0.0
7566900,0.0
7566930,0.0
7566960,0.0
7566990,0.0
7567020,0.0
7567050,0.0
7567080,0.0
7567110,0.0
7567140,0.0
7567170,0.0
7567200,0.0
7567230,0.6412302693959447
7567260,0.6412302693959447
7567290,0.6412302693959447
7567320,0.6412302693959447
7567350,0.6412302693959447
7567380,0.6412302693959447
7567410,0.6412302693959447
7567440,0.6412302693959447
7567470,0.6412302693959447
7567500,0.6412302693959447
7567530,0.6412302693959447
7567560,0.6412302693959447
7567590,0.6412302693959447
7567620,0.6412302693959447
7567650,0.6412302693959447
7567680,0.6412302693959447
7567710,0.6412302693959447
7567740,0.6412302693959447
7567770,0.6412302693959447
7567800,0.6412302693959447
7567830,0.0
7567860,0.0
7567890,0.0
7567920,0.0
7567950,0.0
7567980,0.0
7568010,0.0
7568040,0.0
7568070,0.0
7568100,0.0
7568130,0.0
7568160,0.0
7568190,0.0
7568220,0.0
7568250,0.0
7568280,0.0
7568310,0.0
7568340,0.0
7568370,0.0
7568400,0.0
7568430,0.6366556587211457
7568460,0.6366556587211457
7568490,0.6366556587211457
7568520,0.6366556587211457
7568550,0.6366556587211457
7568580,0.6366556587211457
7568610,0.6366556587211457
7568640,0.6366556587211457
7568670,0.6366556587211457
7568700,0.6366556587211457
7568730,0.6366556587211457
7568760,0.6366556587211457
7568790,0.6366556587211457
7568820,0.6366556587211457
7568850,0.6366556587211457
7568880,0.6366556587211457
7568910,0.6366556587211457
7568940,0.6366556587211457
7568970,0.6366556587211457
7569000,0.6366556587211457
7569030,0.0
7569060,0.0
7569090,0.0
7569120,0.0
7569150,0.0
7569180,0.0
7569210,0.0
7569240,0.0
7569270,0.0
7569300,0.0
7569330,0.0
7569360,0.0
7569390,0.0
7569420,0.0
7569450,0.0
7569480,0.0
7569510,0.0
7569540,0.0
7569570,0.0
7569600,0.0
7569630,0.6294329745199441
7569660,0.6294329745199441
7569690,0.6294329745199441
7569720,0.6294329745199441
7569750,0.6294329745199441
7569780,0.6294329745199441
7569810,0.6294329745199441
7569840,0.6294329745199441
7569870,0.6294329745199441
7569900,0.6294329745199441
7569930,0.6294329745199441
7569960,0.6294329745199441
7569990,0.6294329745199441
7570020,0.6294329745199441
7570050,0.6294329745199441
7570080,0.6294329745199441
7570110,0.6294329745199441
7570140,0.6294329745199441
7570170,0.6294329745199441
7570200,0.6294329745199441
7570230,0.0
7570260,0.0
7570290,0.0
7570320,0.0
7570350,0.0
7570380,0.0
7570410,0.0
7570440,0.0
7570470,0.0
7570500,0.0
7570530,0.0
7570560,0.0
7570590,0.0
7570620,0.0
7570650,0.0
7570680,0.0
7570710,0.0
7570740,0.0
7570770,0.0
7570800,0.0
7570830,0.621504460709864
7570860,0.621504460709864
7570890,0.621504460709864
7570920,0.621504460709864
7570950,0.621504460709864
7570980,0.621504460709864
7571010,0.621504460709864
7571040,0.621504460709864
7571070,0.621504460709864
7571100,0.621504460709864
7571130,0.621504460709864
7571160,0.621504460709864
7571190,0.621504460709864
7571220,0.621504460709864
7571250,0.621504460709864
7571280,0.621504460709864
7571310,0.621504460709864
7571340,0.621504460709864
7571370,0.621504460709864
7571400,0.621504460709864
7571430,0.0
7571460,0.0
7571490,0.0
7571520,0.0
7571550,0.0
7571580,0.0
7571610,0.0
7571640,0.0
7571670,0.0
7571700,0.0
7571730,0.0
7571760,0.0
7571790,0.0
7571820,0.0
7571850,0.0
7571880,0.0
7571910,0.0
7571940,0.0
7571970,0.0
7572000,0.0
7572030,0.6132012875968926
7572060,0.6132012875968926
7572090,0.6132012875968926
7572120,0.6132012875968926
7572150,0.6132012875968926
7572180,0.6132012875968926
7572210,0.6132012875968926
7572240,0.6132012875968926
7572270,0.6132012875968926
7572300,0.6132012875968926
7572330,0.6132012875968926
7572360,0.6132012875968926
7572390,0.6132012875968926
7572420,0.6132012875968926
7572450,0.6132012875968926
7572480,0.6132012875968926
7572510,0.6132012875968926
7572540,0.6132012875968926
