time,hvac_oveZonActWes_yReaHea_u
7625580,0.0
7625610,0.0
7625640,0.0
7625670,0.0
7625700,0.0
7625730,0.0
7625760,0.0
7625790,0.0
7625820,0.0
7625850,0.0
7625880,0.0
7625910,0.0
7625940,0.0
7625970,0.0
7626000,0.0
7626030,0.0
7626060,0.002342469232951061
7626090,0.023772105588893783
7626120,0.04384519371516495
7626150,0.0633581493329143
7626180,0.0822474594218067
7626210,0.10046346982254707
7626240,0.1179713388022606
7626270,0.1347463250979791
7626300,0.1507706884836746
7626330,0.1660321911228802
7626360,0.1805233790531116
7626390,0.194240467638773
7626420,0.20718339793072504
7626450,0.21935449687992853
7626480,0.2307587310094922
7626510,0.2414030079203501
7626540,0.2512960398831724
7626570,0.2604465630827859
7626600,0.2688704516490041
7626630,0.2765792683312785
7626660,0.28358740296331575
7626690,0.28991219827715475
7626720,0.29557162018320116
7626750,0.3005884453462946
7626780,0.30500181785922165
7626810,0.3088605116203698
7626840,0.3122091848346088
7626870,0.3150944584956303
7626900,0.31756009482405556
7626930,0.3196490190422237
7626960,0.321400891006175
7626990,0.3228528431795585
7627020,0.3240391691062647
7627050,0.3249913843950659
7627080,0.3257383044434912
7627110,0.32630614835481214
7627140,0.3267186765922047
7627170,0.3269973380469489
7627200,0.32716142263340986
7627230,0.32722820862775764
7627260,0.3272131349825034
7627290,0.327130023399588
7627320,0.32699113861702284
7627350,0.32680726170997043
7627380,0.32658786398456247
7627410,0.3263412167304971
7627440,0.3260607835729895
7627470,0.32562391521835804
7627500,0.32496656698077736
7627530,0.3241036600146494
7627560,0.3230687421076707
7627590,0.32189669748035166
7627620,0.3206198054446686
7627650,0.3192669697450683
7627680,0.3178636676975708
7627710,0.31643252685535633
7627740,0.31499338628704787
7627770,0.3135634979686021
7627800,0.3121577346411372
7627830,0.3107887182636676
7627860,0.30946706029450405
7627890,0.3082014022840989
7627920,0.3069984518237616
7627950,0.30586333219674366
7627980,0.3047997420890914
7628010,0.30380963078959156
7628040,0.30289398102224396
7628070,0.3020527218137028
7628100,0.30128490115636863
7628130,0.300588945349852
7628160,0.299962562145354
7628190,0.2994027842341309
7628220,0.2989063538359018
7628250,0.29846972323483284
7628280,0.2980891038260944
7628310,0.29776055676881563
7628340,0.2974800652202619
7628370,0.29724359241732956
7628400,0.29704712906221087
7628430,0.2968867386301916
7628460,0.29675858300392777
7628490,0.296658939160994
7628520,0.29658422168738435
7628550,0.29653099576087255
7628580,0.2964959868152554
7628610,0.2964760908930429
7628640,0.2964683869669037
7628670,0.2964701499986871
7628700,0.2964788620245613
7628730,0.29649221895240047
7628760,0.2965081323551023
7628790,0.29652472729213797
7628820,0.2965403361437598
7628850,0.296553491766694
7628880,0.2965629190719907
7628910,0.29656752554111654
7628940,0.29656639090754494
7628970,0.29655875615878696
7629000,0.296544012038209
7629030,0.29652168724836303
7629060,0.2964914365485063
7629090,0.2964530289111409
7629120,0.2964063358727375
7629150,0.2963513201901068
7629180,0.29628802489551165
7629210,0.2962165628282113
7629240,0.2961371067057707
7629270,0.2960498797842687
7629300,0.29595514714301274
7629330,0.2958532076135701
7629360,0.29574438635974454
7629390,0.29562902813286207
7629420,0.2955074911805138
7629450,0.2953801417907196
7629480,0.2952473494579598
7629510,0.2951094826470206
7629540,0.29496690512575263
7629570,0.29481997283687134
7629600,0.29466903127620236
7629630,0.29451441334251055
7629660,0.294356437623408
7629690,0.2941954070818641
7629720,0.2940316081084411
7629750,0.2938653099062011
7629780,0.29369676417771007
7629810,0.2935262050878227
7629840,0.29335384948297155
7629870,0.293179897361226
7629900,0.29300453261794324
7629930,0.29282792417953235
7629960,0.29265022801191526
7629990,0.2924715925898596
7630020,0.2922921362677578
7630050,0.2921119508583301
7630080,0.29193111222027196
7630110,0.29174968549034735
7630140,0.29156772682999765
7630170,0.29138528409577646
7630200,0.2912023974689287
7630230,0.29101910019022686
7630260,0.2908354193171919
7630290,0.2906513764897259
7630320,0.29046698869964427
7630350,0.2902822690435504
7630380,0.29009722742888616
7630410,0.28991187119271594
7630440,0.2897262057099121
7630470,0.28954023494530734
7630500,0.28935396192068
7630530,0.289167389124768
7630560,0.28898051886963366
7630590,0.2887933535887221
7630620,0.288605896102199
7630650,0.2884181498223509
7630680,0.28823011892845646
7630710,0.28804180850425104
7630740,0.28785322464376467
7630770,0.28766437452920834
7630800,0.28747526648690225
7630830,0.2872859100286946
7630860,0.2870963158885848
7630890,0.2869064960669471
7630920,0.2867164638985446
7630950,0.2865262341639312
7630980,0.2863358232677156
7631010,0.2861452495088475
7631040,0.2859545334669744
7631070,0.28576369852121386
7631100,0.28557277150203064
7631130,0.2853817834510371
7631160,0.2851907704321227
7631190,0.28499977431012663
7631220,0.2848088434059264
7631250,0.28461803295807425
7631280,0.2844274064545005
7631310,0.2842370362715203
7631340,0.2840470034805894
7631370,0.28385739738836757
7631400,0.283668315496291
7631430,0.28347986379908824
7631460,0.28329215720604345
7631490,0.2831053190792175
7631520,0.2829194794500357
7631550,0.28273477136924685
7631580,0.28255132614534306
7631610,0.2823692681182994
7631640,0.2821887102444816
7631670,0.2820097509245567
7631700,0.2818324724346621
7631730,0.28165694058377394
7631760,0.2814832053273353
7631790,0.2813113019049575
7631820,0.2811412523429068
7631850,0.28097306717579723
7631880,0.280806747342481
7631910,0.28064228617348513
7631940,0.28047967139614716
7631970,0.28031888707528285
7632000,0.28015991542754415
7632030,0.27997572194586845
7632060,0.27973794766736876
7632090,0.2794403911270036
7632120,0.27908080895006865
7632150,0.27865758667125934
7632180,0.2781697198913747
7632210,0.27761699742411955
7632240,0.27699989636331235
7632270,0.27631941667418486
7632300,0.27557701161690773
7632330,0.2747745880087988
7632360,0.27391442234031715
7632390,0.2729990768821883
7632420,0.27203132565097005
7632450,0.2710140908447156
7632480,0.26995038755798534
7632510,0.26884327554033194
7632540,0.26769581769610745
7632570,0.2665110445675629
7632600,0.26529192439599725
7632630,0.2640413382815749
7632660,0.2627620599430767
7632690,0.2614567395940868
7632720,0.2601278914921413
7632750,0.25877788475727254
7632780,0.2574089370894601
7632810,0.2560231110437549
7632840,0.2546223126354022
7632870,0.2532082904425508
7632900,0.25178263670873763
7632930,0.25034679253999664
7632960,0.24890205293222922
7632990,0.24744957296328227
7633020,0.24599037453774858
7633050,0.24452535372653783
7633080,0.24305528840192298
7633110,0.24158084607222333
7633140,0.24010259179244875
7633170,0.2386209960699711
7633200,0.2371364426758594
7633230,0.23564923628891365
7633260,0.23415960991062215
7633290,0.23266773200540194
7633320,0.23117371333009104
7633350,0.2296776134246962
7633380,0.22817944674163612
7633410,0.22667918839628218
7633440,0.22517677952749496
7633470,0.22367213226267585
7633500,0.22216513428726498
7633530,0.22065565302348075
7633560,0.21914353942684114
7633590,0.21762863141236252
7633620,0.21611075692472206
7633650,0.21458973666881345
7633680,0.2130653865186823
7633710,0.21153751962387787
7633740,0.2100059482330887
7633770,0.2084704852552589
7633800,0.2069309455126666
7633830,0.20538715007307137
7633860,0.20383893657566246
7633890,0.20228615315847603
7633920,0.20072866152020746
7633950,0.1991663226494053
7633980,0.197599004810256
7634010,0.1960265698848427
7634040,0.19444888650605763
7634070,0.1928658201842674
7634100,0.1912772366013346
7634130,0.18968300392108678
7634160,0.188082993726656
7634190,0.18647708126133952
7634220,0.18486514554267508
7634250,0.18324706955209974
7634280,0.18162274045893773
7634310,0.1799920497697279
7634340,0.17835489333057378
7634370,0.17671117117095503
7634400,0.17506078721754526
7634430,0.17340364891650917
7634460,0.17173966679179492
7634490,0.17006875395024312
7634520,0.16839082553007806
7634550,0.16670579808030972
7634580,0.16501358885036457
7634610,0.1633141149587373
7634640,0.16160729239085028
7634670,0.15989303474477812
7634700,0.1581712515895628
7634730,0.15644184620566975
7634760,0.15470471178404138
7634790,0.1529597270812323
7634820,0.15120674884293525
7634850,0.14944569762470822
7634880,0.14767648512252982
7634910,0.1458985709292624
7634940,0.1441112306076573
7634970,0.14231384873373762
7635000,0.14050581398182177
7635030,0.13868656360943507
7635060,0.13685560441298752
7635090,0.13501250348873253
7635120,0.13315690553404638
7635150,0.13128853672981405
7635180,0.12940720309640288
7635210,0.12751278844154051
7635240,0.12560526817982434
7635270,0.12368468200004903
7635300,0.12175115922288468
7635330,0.11980487178675117
7635360,0.11784615170288179
7635390,0.11587512489072371
7635420,0.11389229687441882
7635450,0.11189801117258111
7635480,0.10989270882211165
7635510,0.1078768630042409
7635540,0.10585096971232003
7635570,0.10381537387497071
7635600,0.10177006684604895
7635630,0.0997410109186801
7635660,0.09775935898720767
7635690,0.09582832022763489
7635720,0.09395110036218611
7635750,0.09212998621528334
7635780,0.09036653080419327
7635810,0.0886616588358488
7635840,0.08701574773877047
7635870,0.08542870640192829
7635900,0.0839000288901971
7635930,0.08242883929356257
7635960,0.08101392873794656
7635990,0.07965381119067866
7636020,0.07834676765572841
7636050,0.07709088887758407
7636080,0.07588411646460154
7636110,0.0747243065913119
7636140,0.07360925174203102
7636170,0.07253671637665986
7636200,0.07150446924115081
7636230,0.07051029414104946
7636260,0.06955203170631821
7636290,0.06862740925223144
7636320,0.06773439180414294
7636350,0.0668713850013289
7636380,0.06603623112368422
7636410,0.06522706064915224
7636440,0.06444213109926837
7636470,0.06367979537770484
7636500,0.0629384844936472
7636530,0.0622167074430105
7636560,0.06151305550398626
7636590,0.06082620241240036
7636620,0.060154902537371005
7636650,0.05949798723620627
7636680,0.05885436231579302
7636710,0.05822300459706488
7636740,0.05760295948566053
7636770,0.05699333727925251
7636800,0.056393310549170725
7636830,0.05580211028891594
7636860,0.0552190233452519
7636890,0.05464338859305197
7636920,0.05407459452431003
7636950,0.05351207991520694
7636980,0.05295532066206186
7637010,0.05240383298716363
7637040,0.051857172080146355
7637070,0.05131492910272859
7637100,0.050776728192257176
7637130,0.05024222386347503
7637160,0.04971109871402811
7637190,0.049183061317887786
7637220,0.048657844249433015
7637250,0.048135202219702924
7637280,0.04761491032244525
7637310,0.04709676238984565
7637340,0.046580569456012744
7637370,0.04606615832465373
7637400,0.04555337023647866
7637430,0.04504205966167094
7637460,0.04453209322463128
7637490,0.04402334799692856
7637520,0.0435157167557109
7637550,0.043009211334219775
7637580,0.04250436885863559
7637610,0.042002444107629815
7637640,0.04150422748287558
7637670,0.041009370343474835
7637700,0.04051677687089109
7637730,0.04002526082297874
7637760,0.03953394515875043
7637790,0.03904230780409926
7637820,0.0385500957887108
7637850,0.038057221036298744
7637880,0.03756366621306464
7637910,0.03706944113632947
7637940,0.03657456111755023
7637970,0.03607904208371716
7638000,0.035582901184787456
7638030,0.03508615798217661
7638060,0.03458883508082136
7638090,0.0340909577300376
7638120,0.03359255296893714
7638150,0.03309364862275592
7638180,0.03259427241150297
7638210,0.03209445123111178
7638240,0.03159421063533745
7638270,0.03109357445710215
7638300,0.03059256456399076
7638330,0.030091200686587546
7638360,0.029589500331593254
7638390,0.029087478729952165
7638420,0.028585148832778417
7638450,0.028082521333806395
7638480,0.02757960473301072
7638510,0.027076405407974465
7638540,0.026572927711287084
7638570,0.026069174070448724
7638600,0.025565145104429872
7638630,0.025060839737024988
7638660,0.024556255319000693
7638690,0.024051387743125065
7638720,0.023546231562414793
7638750,0.02304078009996411
7638780,0.022535025558454398
7638810,0.022028959121462174
7638840,0.02152257105196626
7638870,0.02101585078370502
7638900,0.02050878700766178
7638930,0.020001367752826796
7638960,0.019493580460569288
7638990,0.018985412054816363
7639020,0.018476849004634664
7639050,0.017967877384412863
7639080,0.01745848292531303
7639110,0.01694865106642121
7639140,0.01643836699604425
7639170,0.015927615694589663
7639200,0.015416381967015317
7639230,0.01490469851068729
7639260,0.014397090595147072
7639290,0.013907407184348118
7639320,0.013450607265735366
7639350,0.013038386372194111
7639380,0.012677697143413979
7639410,0.012371407943629578
7639440,0.012118279717857222
7639470,0.011914138876373733
7639500,0.011752948720548329
7639530,0.011627811866872808
7639560,0.011531765403066345
7639590,0.011458310722981402
7639620,0.011401712471636596
7639650,0.011357128917009875
7639680,0.011320622064285564
7639710,0.011289097484556266
7639740,0.01126020688948396
7639770,0.011232236489894592
7639800,0.011203995034387815
7639830,0.011174709492051663
7639860,0.011143932066795115
7639890,0.011111460482019496
7639920,0.011077269625027029
7639950,0.011041456776147708
7639980,0.011004198329886009
7640010,0.010965714335467775
7640040,0.010926242813118686
7640070,0.010886020735160665
7640100,0.010845271089305745
7640130,0.010804194660487109
7640160,0.010762965638402266
7640190,0.010721729997202206
7640220,0.010680606014997342
7640250,0.010639686101398874
7640280,0.010599039575751968
7640310,0.010558715782824867
7640340,0.010518747431653375
7640370,0.010479153717050414
7640400,0.010439943303786519
7640430,0.010401116842831725
7640460,0.010362669240194035
7640490,0.01032459139729842
7640520,0.01028687173846435
7640550,0.010249497245683276
7640580,0.010212454380294349
7640610,0.010175729579666028
7640640,0.010139309758564577
7640670,0.010103182425153468
7640700,0.010067335987576058
7640730,0.010031759580453815
7640760,0.009996443268046567
7640790,0.009961377805342566
7640820,0.009926554743429286
7640850,0.009891966167620473
7640880,0.009857604806032032
7640910,0.009823463748626757
7640940,0.009789536590612994
7640970,0.009755817142755327
7641000,0.009722299618962139
7641030,0.009688978334505688
7641060,0.009655847920993728
7641090,0.009622902995474103
7641120,0.009590138452534272
7641150,0.009557549144431767
7641180,0.009525130210806101
7641210,0.009492876721613232
7641240,0.009460784049423672
7641270,0.009428847471439709
7641300,0.009397062584828449
7641330,0.009365424864472545
7641360,0.009333930124890514
7641390,0.009302574029208326
7641420,0.009271352658850367
7641450,0.009240261692907209
7641480,0.009209297537160786
7641510,0.009178456077265147
7641540,0.009147733692162157
7641570,0.009117126262791453
7641600,0.009086630279014327
7641630,0.009056241733965279
7641660,0.009025957200361241
7641690,0.008995772634565859
7641720,0.00896568459251227
7641750,0.008935689010625433
7641780,0.008905782538773398
7641810,0.008875961247329386
7641840,0.008846222031131782
7641870,0.008816561221061066
7641900,0.00878697603764125
7641930,0.008757463121226007
7641960,0.008728020031775507
7641990,0.008698643723913546
7642020,0.008669332088121175
7642050,0.008640082393559907
7642080,0.008610892858125411
7642110,0.008581761076957175
7642140,0.008552685603932037
7642170,0.008523664284115749
7642200,0.008494696408170419
7642230,0.008465778507614825
7642260,0.008436909294809374
7642290,0.008408089240944555
7642320,0.008379321960592651
7642350,0.008350612638578862
7642380,0.008321969046491769
7642410,0.008293399580896204
7642440,0.008264913268444337
7642470,0.00823651879265669
7642500,0.008208223346790165
7642530,0.00818003159396485
7642560,0.008151944607900844
7642590,0.008123959354236127
7642620,0.008096068860432971
7642650,0.008068262821961046
7642680,0.008040528746576164
7642710,0.008012853167560497
7642740,0.007985222951469804
7642770,0.007957626302792635
7642800,0.007930053551691199
7642830,0.00790250047842479
7642860,0.007874966429095834
7642890,0.007847454082360627
7642920,0.007819978266242256
7642950,0.007792570374605727
7642980,0.007765275007065912
7643010,0.007738136690044591
7643040,0.0077111906791115375
7643070,0.007684458896144108
7643100,0.007657949364103044
7643130,0.007631659369876628
7643160,0.007605578894720632
7643190,0.007579693649580071
7643220,0.00755398759767911
7643250,0.00752844420082406
7643280,0.007503047493795814
7643310,0.00747778234035544
7643340,0.0074526348171293855
7643370,0.007427592130483624
7643400,0.007402642810419063
7643430,0.007377776492448498
7643460,0.007352984117415664
7643490,0.007328257594002926
7643520,0.007303590088856499
7643550,0.00727897553774761
7643580,0.007254409090380499
7643610,0.007229886418976309
7643640,0.007205404392337274
7643670,0.0071809601053565205
7643700,0.00715655189304622
7643730,0.007132177978381144
7643760,0.007107837724965312
7643790,0.007083530456728332
7643820,0.007059256268113309
7643850,0.007035015187018217
7643880,0.007010807917890632
7643910,0.0069866349271450225
7643940,0.006962497376908638
7643970,0.006938395982838003
7644000,0.0069143322269757945
7644030,0.006890306924121514
7644060,0.006866321773734774
7644090,0.006842377567608352
7644120,0.006818476159872257
7644150,0.00679461821959662
7644180,0.006770805726481727
7644210,0.006747039144186518
7644240,0.006723320576102112
7644270,0.006699650209116968
7644300,0.006676030290628961
7644330,0.006652460666012465
7644360,0.006628943764626623
7644390,0.006605479029128499
7644420,0.00658206912157962
7644450,0.00655871312379196
7644480,0.006535413685749564
7644510,0.0065121698485971855
7644540,0.006488983777270762
7644570,0.006465855119563385
7644600,0.006442785489954812
7644630,0.006419774818326843
7644660,0.0063968265575421535
7644690,0.006373944987356291
7644720,0.006351138078543546
7644750,0.006328411908482907
7644780,0.00630577508488605
7644810,0.006283233363730577
7644840,0.006260794749412143
7644870,0.006238463975478597
7644900,0.0062162481997911625
7644930,0.006194151082638483
7644960,0.006172178997046646
7644990,0.006150334637118589
7645020,0.006128623715403652
7645050,0.006107048588445302
7645080,0.0060856149074065
7645110,0.00606432607957517
7645140,0.006043185482542714
7645170,0.006022194390566833
7645200,0.006001353479519202
7645230,0.005980662925627139
7645260,0.005960122262578028
7645290,0.005939729791791128
7645320,0.005919483615114013
7645350,0.0058993824400002046
7645380,0.005879425845026158
7645410,0.00585961447687016
7645440,0.005839949975450714
7645470,0.005820434706298518
7645500,0.005801071408349097
7645530,0.005781862869766329
7645560,0.005762811701202968
7645590,0.005743920220056132
7645620,0.005725190420609346
7645650,0.005706623991466089
7645680,0.005688222348620292
7645710,0.005669986666390877
7645740,0.005651917901217317
7645770,0.005634016809919349
7645800,0.005616283965603043
7645830,0.005598719773206889
7645860,0.0055813244849072215
7645890,0.005564098214917071
7645920,0.005547040952823008
7645950,0.005530152575283198
7645980,0.0055134328560396614
7646010,0.005496881474569077
7646040,0.005480498023653924
7646070,0.005464283510543243
7646100,0.005448244359435251
7646130,0.005432388790222236
7646160,0.0054167168238460775
7646190,0.005401211405535355
7646220,0.005385836420011707
7646250,0.005370542256860569
7646280,0.005355276417547167
7646310,0.005339996209708637
7646340,0.005324680533645872
7646370,0.005309329690057316
7646400,0.005293956509737076
7646430,0.0058490638419211975
7646460,0.006182508187539428
7646490,0.006384903415356915
7646520,0.006506575585326453
7646550,0.006577976748743594
7646580,0.006618264553818976
7646610,0.006639305304557015
7646640,0.0066484806652370105
7646670,0.00665040209996307
7646700,0.006647762652970009
7646730,0.006642180804691228
7646760,0.006634670028097928
7646790,0.006625809905690932
7646820,0.006616031927078212
7646850,0.006605587314675258
7646880,0.00659466785252866
7646910,0.0065833838669850046
7646940,0.006571831659342593
7646970,0.006560068550786597
7647000,0.0065481413634807485
7647030,0.006536083866808313
7647060,0.006523923407597413
7647090,0.006511682894666235
7647120,0.006499382187070388
7647150,0.00648703903687548
7647180,0.006474669466306977
7647210,0.00646228802145322
7647240,0.006449907906942489
7647270,0.0064375410761461525
7647300,0.006425198340800966
7647330,0.006412889485550855
7647360,0.006400623443939863
7647390,0.00638840853796213
7647420,0.006376252875107446
7647450,0.006364165090099574
7647480,0.006352156248558701
7647510,0.006340247694407895
7647540,0.00632842445661817
7647570,0.006316630200055353
7647600,0.006304845221019211
7647630,0.0062930668553646835
7647660,0.006281294958496101
7647690,0.006269532696534032
7647720,0.006257783204640093
7647750,0.0062460492756646665
7647780,0.006234333029271156
7647810,0.006222635832475863
7647840,0.006210958370632705
7647870,0.006199300732233862
7647900,0.006187662512451596
7647930,0.006176042906685563
7647960,0.006164440782249065
7647990,0.006152854703294356
7648020,0.00614128301818015
7648050,0.0061297239092777305
7648080,0.006118175410443933
7648110,0.006106635411681194
7648140,0.006095101668360779
7648170,0.006083571813921321
7648200,0.006072043379122803
7648230,0.006060513937063214
7648260,0.0060489818669723985
7648290,0.006037446977071254
7648320,0.0060259099246292806
7648350,0.0060143716790713045
7648380,0.006002833406495672
7648410,0.0059912962715823965
7648440,0.005979761378810507
7648470,0.005968229730926832
7648500,0.005956702216850353
7648530,0.005945179605148155
7648560,0.0059336625539091175
7648590,0.005922151612418251
7648620,0.005910647232636914
7648650,0.00589914976526167
7648680,0.005887659463998603
7648710,0.005876176493415449
7648740,0.005864700945790894
7648770,0.005853232844480419
7648800,0.005841772156970137
7648830,0.005830318798725674
7648860,0.005818872645353144
7648890,0.00580743353824595
7648920,0.005796001298356969
7648950,0.00578457573565666
7648980,0.0057731566665733085
7649010,0.005761743929645665
7649040,0.005750337409317827
7649070,0.0057389370606320675
7649100,0.0057275429429965285
7649130,0.005716155257372823
7649160,0.005704774394453639
7649190,0.00569340098807105
7649220,0.005682035982427668
7649250,0.0056706806994121246
7649280,0.005659336943843125
7649310,0.005648007059077532
7649340,0.005636694068068664
7649370,0.005625401733942381
7649400,0.005614134681968632
7649430,0.005602898452848451
7649460,0.005591699571727856
7649490,0.005580545545123987
7649520,0.005569444834141943
7649550,0.005558406746015358
7649580,0.005547441283505343
7649610,0.005536558904170415
7649640,0.005525770257320406
7649670,0.005515085830923959
7649700,0.0055045156436796475
7649730,0.005494068881894707
7649760,0.005483753768000668
7649790,0.005473577726613253
7649820,0.005463549021579612
7649850,0.005453618057743384
7649880,0.005443907219131774
7649910,0.005434751035782404
7649940,0.005424851657328111
7649970,0.005415566020505278
7650000,0.005406419981328895
7650030,0.004280572021084031
7650060,0.0036617460428153338
7650090,0.0033356076719945078
7650120,0.0031656207086008456
7650150,0.0030726998260817394
7650180,0.0030153959112640873
7650210,0.0029731461740152452
7650240,0.002936949294918161
7650270,0.002903239365586782
7650300,0.0028709357651391927
7650330,0.002839962314504715
7650360,0.0028104184307860425
7650390,0.0027823884141214414
7650420,0.002755861253981441
7650450,0.0027307767981021077
7650480,0.0027070483737278465
7650510,0.0026845529464037334
7650540,0.0026631940104836463
7650570,0.0026428691102511983
7650600,0.0026234796125529187
7650630,0.0026049375394888714
7650660,0.0025871583373399203
7650690,0.0025700637993346445
7650720,0.0025535809341026548
7650750,0.0025376423917113844
7650780,0.0025221866372002123
7650810,0.002507158084064131
7650840,0.0024925070886428766
7650870,0.0024781896972477947
7650900,0.002464167268001586
7650930,0.0024504059736823744
7650960,0.002436876565579511
7650990,0.002423557487540866
7651020,0.0024104368795486576
7651050,0.0023975079509662347
7651080,0.0023847657841636204
7651110,0.0023722064098647124
7651140,0.0023598260785859995
7651170,0.002347621089495085
7651200,0.0023355876982616075
7651230,0.002323722108095658
7651260,0.002312020478854548
7651290,0.0023004789481935917
7651320,0.0022890936453047535
7651350,0.0022778607124041153
7651380,0.0022667763111070575
7651410,0.002255836641117035
7651440,0.0022450379389723297
7651470,0.0022343764970136617
7651500,0.0022238486547818434
7651530,0.002213450820621129
7651560,0.002203179454789912
7651590,0.0021930310966724997
7651620,0.0021830023375265513
7651650,0.0021730898572843863
7651680,0.002163290383194821
7651710,0.0021536007415473997
7651740,0.00214401779063576
7651770,0.0021345385210289154
7651800,0.002125159922356899
7651830,0.002115878970511098
7651860,0.002106691833308254
7651890,0.002097593626816533
7651920,0.0020885792762150627
7651950,0.002079643963763637
7651980,0.002070783034457424
7652010,0.002061992154840542
7652040,0.0020532672142280477
7652070,0.002044604373689436
7652100,0.002035999982120849
7652130,0.002027450628584695
7652160,0.002018953048099423
7652190,0.0020105041963228657
7652220,0.0020021011381097836
7652250,0.001993741148181464
7652280,0.0019854215760478485
7652310,0.0019771399779662992
7652340,0.001968893950341779
7652370,0.001960681300719866
7652400,0.0019524998399916317
7652430,0.0019443476025400477
7652460,0.001936222585305731
7652490,0.0019281230231714993
7652520,0.0019200470786403603
7652550,0.001911993206016661
7652580,0.001903959685966207
7652610,0.0018959450933177383
7652640,0.0018879479220856549
7652670,0.0018799668439227302
7652700,0.001872000503571996
7652730,0.00186404769528084
7652760,0.0018561071776985003
7652790,0.0018481778681499815
7652820,0.0018402586239371866
7652850,0.0018323484779827024
7652880,0.0018244463766290795
7652910,0.001816551460843447
7652940,0.001808662756577187
7652970,0.0018007795070864813
7653000,0.001792900808644256
7653030,0.0017850260024686053
7653060,0.0017771542464674948
7653090,0.0017692849764267134
7653120,0.00176141740392937
7653150,0.0017535510566688468
7653180,0.0017456851925075226
7653210,0.001737819429079201
7653240,0.0017299530636449413
7653270,0.001722085813512987
7653300,0.0017142169793252044
7653330,0.0017063463699080828
7653360,0.0016984733687472
7653390,0.0016905978029507131
7653420,0.0016827191220622148
7653450,0.0016748372101993158
7653480,0.001666951556010792
7653510,0.0016590621175543924
7653540,0.0016511684094094245
7653570,0.0016432704617587736
7653600,0.0016353678119463047
7653630,0.0016274632333463572
7653660,0.0016195600655341121
7653690,0.0016116664123993357
7653720,0.001603803447861313
7653750,0.0015960093379624213
7653780,0.0015883272385189538
7653810,0.0015807887597334373
7653840,0.0015734092010643939
7653870,0.0015661905064134544
7653900,0.001559124121692273
7653930,0.0015521982049755527
7653960,0.00154539949800092
7653990,0.0015387161850657692
7654020,0.0015321377072233559
7654050,0.001525655334376248
7654080,0.0015192613440791636
7654110,0.0015129493378046553
7654140,0.0015067134402365328
7654170,0.0015005488074535589
7654200,0.0014944509108340625
7654230,0.0014884160441285502
7654260,0.0014824407859144561
7654290,0.0014765223236960392
7654320,0.0014706581550202177
7654350,0.0014648461671117913
7654380,0.0014590846088579114
7654410,0.001453371909840051
7654440,0.0014477069297078725
7654470,0.0014420885188350943
7654500,0.0014365160349518037
7654530,0.0014309886569346109
7654560,0.0014255061514139012
7654590,0.0014200679556069403
7654620,0.0014146741744192489
7654650,0.001409324450369193
7654680,0.001404019170398081
7654710,0.0013987581427997672
7654740,0.0013935419915573793
7654770,0.0013883706618927625
7654800,0.0013832449215440382
7654830,0.00137816500454406
7654860,0.001373131751439822
7654890,0.0013681453232284862
7654920,0.0013632069842549356
7654950,0.0013583168031242577
7654980,0.0013534762827003527
7655010,0.0013486855315167931
7655040,0.0013439461782863162
7655070,0.0013392584111609808
7655100,0.001334623956869167
7655130,0.0013300430879539754
7655160,0.0013255176205090996
7655190,0.0013210479127766389
7655220,0.0013166358592756788
7655250,0.0013122819078432348
7655280,0.0013079880203172684
7655310,0.001303754738533885
7655340,0.001299584082624472
7655370,0.0012954766919390512
7655400,0.001291434637901756
7655430,0.0012874586632448761
7655460,0.00128355089167465
7655490,0.0012797121174296928
7655520,0.0012759443234038352
7655550,0.0012722481227081376
7655580,0.0012686252491430998
7655610,0.0012650761891988965
7655640,0.0012616025522631036
7655670,0.0012582042288142117
7655700,0.0012548830306221433
7655730,0.0012516384665943357
7655760,0.001248472215650452
7655790,0.0012453836466285737
7655820,0.0012423741789855684
7655850,0.0012394431078108683
7655880,0.0012365916028816645
7655910,0.001233818882385685
7655940,0.001231125860342784
7655970,0.0012285116582576015
7656000,0.0012259769451336171
7656030,0.0012235207496892157
7656060,0.0012211435129524447
7656090,0.001218844176271553
7656120,0.0012166229675763562
7656150,0.0012144787411689187
7656180,0.0012124115249312673
7656210,0.0012104200840154537
7656240,0.001208504258858778
7656270,0.0012066627231729725
7656300,0.0012048951424518362
7656330,0.001203200132138695
7656360,0.0012015771696942592
7656390,0.001200024503196387
7656420,0.0011985420759670525
7656450,0.0011971275270255591
7656480,0.0011957808866535468
7656510,0.0011944996196359648
7656540,0.0011932835869781098
7656570,0.0011921302567191201
7656600,0.001191039268791094
7656630,0.001190008098316954
7656660,0.0011890361849505836
7656690,0.0011881209809581138
7656720,0.0011872617522850522
7656750,0.0011864559090896142
7656780,0.0011857025621403719
7656810,0.0011849990648660845
7656840,0.001184344386632255
7656870,0.0011837358086753702
7656900,0.001183172169802378
7656930,0.0011826506624651025
7656960,0.0011821700029272869
7656990,0.0011817274792367766
7657020,0.001181323632823135
7657050,0.0011809594046187156
7657080,0.0011806355499088942
7657110,0.001180348931455225
7657140,0.001180096450713903
7657170,0.0011798747104026907
7657200,0.0011796800320249567
7657230,0.0011794984133830207
7657260,0.0011793222182780675
7657290,0.001179162777458031
7657320,0.0011790347283444455
7657350,0.0011789562174313545
7657380,0.0011789513047653533
7657410,0.0011790453998693925
7657440,0.001179258969665128
7657470,0.0011796037229608607
7657500,0.001180082494413471
7657530,0.0011806922685911679
